o_code,d_code,o_name,d_name,year,item,weight
15,10,Belgium-Luxembourg,Australia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3166.0
15,15,Belgium-Luxembourg,Belgium-Luxembourg,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,32.0
156,10,New Zealand,Australia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3166.0
156,10,New Zealand,Australia,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3486.0
15,33,Belgium-Luxembourg,Canada,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,16.0
117,15,Republic of Korea,Belgium-Luxembourg,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,8.0
15,47,Belgium-Luxembourg,Cook Islands,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,66.0
222,68,Tunisia,France,1991,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
118,59,Kuwait,Egypt,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,46.0
50,59,Cyprus,Egypt,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,15,New Zealand,Belgium-Luxembourg,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,32.0
156,15,New Zealand,Belgium-Luxembourg,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,206.0
118,84,Kuwait,Greece,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,95.0
15,54,Belgium-Luxembourg,Denmark,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,50.0
27,49,Bulgaria,Cuba,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,103.0
156,33,New Zealand,Canada,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,16.0
156,33,New Zealand,Canada,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,121.0
15,66,Belgium-Luxembourg,Fiji,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,78.0
15,67,Belgium-Luxembourg,Finland,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
222,124,Tunisia,Libya,1991,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,1.0
118,106,Kuwait,Italy,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,42.0
15,68,Belgium-Luxembourg,France,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,609.0
50,84,Cyprus,Greece,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,80.0
15,70,Belgium-Luxembourg,French Polynesia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,8.0
118,121,Kuwait,Lebanon,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,25.0
117,44,Republic of Korea,Colombia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,5.0
117,54,Republic of Korea,Denmark,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,1.0
156,47,New Zealand,Cook Islands,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,66.0
156,47,New Zealand,Cook Islands,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,88.0
50,118,Cyprus,Kuwait,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
50,121,Cyprus,Lebanon,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,1.0
27,84,Bulgaria,Greece,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,8.0
156,54,New Zealand,Denmark,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,50.0
156,54,New Zealand,Denmark,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,26.0
50,134,Cyprus,Malta,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
27,90,Bulgaria,Guinea,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,15.0
118,194,Kuwait,Saudi Arabia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,254.0
156,66,New Zealand,Fiji,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,78.0
156,66,New Zealand,Fiji,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,15.0
15,118,Belgium-Luxembourg,Kuwait,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,16.0
27,103,Bulgaria,Iraq,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,67,New Zealand,Finland,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
15,137,Belgium-Luxembourg,Mauritius,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,68,New Zealand,France,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,609.0
156,68,New Zealand,France,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,17.0
15,148,Belgium-Luxembourg,Nauru,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,9.0
50,194,Cyprus,Saudi Arabia,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,70,New Zealand,French Polynesia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,8.0
156,70,New Zealand,French Polynesia,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,11.0
27,112,Bulgaria,Jordan,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,237.0
118,225,Kuwait,United Arab Emirates,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,148.0
27,121,Bulgaria,Lebanon,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
117,106,Republic of Korea,Italy,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,16.0
15,153,Belgium-Luxembourg,New Caledonia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,157.0
118,229,Kuwait,United Kingdom of Great Britain and Northern Ireland,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,19.0
15,160,Belgium-Luxembourg,Niue,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,4.0
15,162,Belgium-Luxembourg,Norway,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,1.0
15,168,Belgium-Luxembourg,Papua New Guinea,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,56.0
50,212,Cyprus,Syrian Arab Republic,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,34.0
117,110,Republic of Korea,Japan,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,71.0
50,225,Cyprus,United Arab Emirates,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,19.0
117,118,Republic of Korea,Kuwait,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,231.0
15,244,Belgium-Luxembourg,Samoa,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,35.0
50,229,Cyprus,United Kingdom of Great Britain and Northern Ireland,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
117,123,Republic of Korea,Liberia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,105,New Zealand,Israel,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,34.0
117,124,Republic of Korea,Libya,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,97.0
15,200,Belgium-Luxembourg,Singapore,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,24.0
15,25,Belgium-Luxembourg,Solomon Islands,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,14.0
156,106,New Zealand,Italy,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,17.0
156,110,New Zealand,Japan,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,18.0
15,210,Belgium-Luxembourg,Sweden,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,19.0
156,112,New Zealand,Jordan,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,18.0
156,118,New Zealand,Kuwait,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,16.0
101,150,Indonesia,Netherlands (Kingdom of the),1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,16.0
15,219,Belgium-Luxembourg,Tonga,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,18.0
156,131,New Zealand,Malaysia,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,18.0
117,159,Republic of Korea,Nigeria,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,4.0
156,137,New Zealand,Mauritius,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,137,New Zealand,Mauritius,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,6.0
15,229,Belgium-Luxembourg,United Kingdom of Great Britain and Northern Ireland,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,198.0
117,221,Republic of Korea,Oman,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,15.0
156,148,New Zealand,Nauru,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,9.0
156,148,New Zealand,Nauru,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,5.0
15,155,Belgium-Luxembourg,Vanuatu,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
156,150,New Zealand,Netherlands (Kingdom of the),1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,33.0
156,153,New Zealand,New Caledonia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,157.0
156,153,New Zealand,New Caledonia,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,132.0
67,210,Finland,Sweden,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
117,194,Republic of Korea,Saudi Arabia,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,40.0
156,160,New Zealand,Niue,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,4.0
156,160,New Zealand,Niue,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,5.0
156,162,New Zealand,Norway,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,1.0
156,162,New Zealand,Norway,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,5.0
117,200,Republic of Korea,Singapore,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
117,25,Republic of Korea,Solomon Islands,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,2.0
156,168,New Zealand,Papua New Guinea,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,56.0
156,168,New Zealand,Papua New Guinea,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,26.0
117,203,Republic of Korea,Spain,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,17.0
117,206,Republic of Korea,Sudan (former),1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
27,231,Bulgaria,United States of America,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,13.0
27,228,Bulgaria,USSR,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,14511.0
117,225,Republic of Korea,United Arab Emirates,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,10.0
156,244,New Zealand,Samoa,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,35.0
156,244,New Zealand,Samoa,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,27.0
156,194,New Zealand,Saudi Arabia,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,3.0
156,200,New Zealand,Singapore,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,24.0
156,200,New Zealand,Singapore,1987,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,47.0
156,25,New Zealand,Solomon Islands,1986,other_vegetables_and_pulses_preserved_other_than_by_vinegar_acetic_acid_or_sugar_nec,14.0
