o_code,d_code,o_name,d_name,year,item,weight
215,11,United Republic of Tanzania,Austria,2019,skins_pig_wet_salted,0.06
136,107,Mauritania,Côte d'Ivoire,2007,skins_pig_wet_salted,2.0
154,3,North Macedonia,Albania,2023,skins_pig_wet_salted,23.6
124,59,Libya,Egypt,2016,skins_pig_wet_salted,0.87
124,59,Libya,Egypt,2017,skins_pig_wet_salted,0.87
215,53,United Republic of Tanzania,Benin,2022,skins_pig_wet_salted,2.0
215,53,United Republic of Tanzania,Benin,2023,skins_pig_wet_salted,2.7
72,201,Djibouti,Somalia,2022,skins_pig_wet_salted,2.0
147,7,Namibia,Angola,2013,skins_pig_wet_salted,2.0
166,21,Panama,Brazil,2006,skins_pig_wet_salted,9.0
226,29,Uganda,Burundi,2021,skins_pig_wet_salted,0.19
28,41,Myanmar,"China, mainland",2018,skins_pig_wet_salted,474.0
28,41,Myanmar,"China, mainland",2019,skins_pig_wet_salted,388.3
124,106,Libya,Italy,2016,skins_pig_wet_salted,54.38
124,106,Libya,Italy,2017,skins_pig_wet_salted,54.38
124,106,Libya,Italy,2018,skins_pig_wet_salted,3.04
238,96,Ethiopia,"China, Hong Kong SAR",2005,skins_pig_wet_salted,39.0
84,3,Greece,Albania,2006,skins_pig_wet_salted,11.0
84,3,Greece,Albania,2010,skins_pig_wet_salted,185.0
106,3,Italy,Albania,2008,skins_pig_wet_salted,1.0
106,3,Italy,Albania,2012,skins_pig_wet_salted,1.0
272,11,Serbia,Austria,2012,skins_pig_wet_salted,1.0
202,7,South Africa,Angola,2003,skins_pig_wet_salted,1.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2021,skins_pig_wet_salted,4.5
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2022,skins_pig_wet_salted,2.9
171,10,Philippines,Australia,2014,skins_pig_wet_salted,0.83
154,255,North Macedonia,Belgium,2010,skins_pig_wet_salted,89.0
50,255,Cyprus,Belgium,2003,skins_pig_wet_salted,341.0
50,255,Cyprus,Belgium,2004,skins_pig_wet_salted,1952.0
50,255,Cyprus,Belgium,2005,skins_pig_wet_salted,1992.0
50,255,Cyprus,Belgium,2006,skins_pig_wet_salted,2712.0
50,255,Cyprus,Belgium,2007,skins_pig_wet_salted,2776.0
50,255,Cyprus,Belgium,2008,skins_pig_wet_salted,2129.0
50,255,Cyprus,Belgium,2009,skins_pig_wet_salted,1270.0
50,255,Cyprus,Belgium,2010,skins_pig_wet_salted,2160.0
50,255,Cyprus,Belgium,2011,skins_pig_wet_salted,1080.0
50,255,Cyprus,Belgium,2012,skins_pig_wet_salted,2024.0
50,255,Cyprus,Belgium,2013,skins_pig_wet_salted,2605.0
50,255,Cyprus,Belgium,2014,skins_pig_wet_salted,2173.5
50,255,Cyprus,Belgium,2015,skins_pig_wet_salted,1592.3
50,255,Cyprus,Belgium,2016,skins_pig_wet_salted,1241.5
50,255,Cyprus,Belgium,2017,skins_pig_wet_salted,2013.74
50,255,Cyprus,Belgium,2018,skins_pig_wet_salted,2967.51
50,255,Cyprus,Belgium,2019,skins_pig_wet_salted,1842.33
50,255,Cyprus,Belgium,2020,skins_pig_wet_salted,2074.32
50,255,Cyprus,Belgium,2021,skins_pig_wet_salted,2302.72
50,255,Cyprus,Belgium,2022,skins_pig_wet_salted,2254.79
50,255,Cyprus,Belgium,2023,skins_pig_wet_salted,2417.04
237,33,Viet Nam,Canada,2014,skins_pig_wet_salted,0.66
174,7,Portugal,Angola,2008,skins_pig_wet_salted,3.0
154,23,North Macedonia,Belize,2019,skins_pig_wet_salted,46.3
114,96,Kenya,"China, Hong Kong SAR",2003,skins_pig_wet_salted,298.0
114,96,Kenya,"China, Hong Kong SAR",2004,skins_pig_wet_salted,21.0
114,96,Kenya,"China, Hong Kong SAR",2016,skins_pig_wet_salted,0.01
214,10,"China, Taiwan Province of",Australia,2022,skins_pig_wet_salted,0.02
124,222,Libya,Tunisia,2018,skins_pig_wet_salted,13.1
124,222,Libya,Tunisia,2019,skins_pig_wet_salted,9.0
202,9,South Africa,Argentina,2014,skins_pig_wet_salted,0.06
202,9,South Africa,Argentina,2015,skins_pig_wet_salted,0.1
202,9,South Africa,Argentina,2016,skins_pig_wet_salted,0.15
202,9,South Africa,Argentina,2017,skins_pig_wet_salted,0.15
202,9,South Africa,Argentina,2018,skins_pig_wet_salted,0.16
202,9,South Africa,Argentina,2019,skins_pig_wet_salted,0.12
237,96,Viet Nam,"China, Hong Kong SAR",2014,skins_pig_wet_salted,61.48
124,223,Libya,Türkiye,2016,skins_pig_wet_salted,128.04
124,223,Libya,Türkiye,2017,skins_pig_wet_salted,128.04
124,223,Libya,Türkiye,2018,skins_pig_wet_salted,221.82
124,223,Libya,Türkiye,2019,skins_pig_wet_salted,127.97
126,57,Lithuania,Belarus,2001,skins_pig_wet_salted,47.0
114,41,Kenya,"China, mainland",2016,skins_pig_wet_salted,3.9
114,41,Kenya,"China, mainland",2022,skins_pig_wet_salted,9.91
154,21,North Macedonia,Brazil,2000,skins_pig_wet_salted,75.0
146,96,Republic of Moldova,"China, Hong Kong SAR",2007,skins_pig_wet_salted,20.0
146,96,Republic of Moldova,"China, Hong Kong SAR",2009,skins_pig_wet_salted,19.0
237,41,Viet Nam,"China, mainland",2014,skins_pig_wet_salted,5.67
108,41,Kazakhstan,"China, mainland",2016,skins_pig_wet_salted,6.5
50,27,Cyprus,Bulgaria,2010,skins_pig_wet_salted,3.0
50,27,Cyprus,Bulgaria,2011,skins_pig_wet_salted,205.0
50,27,Cyprus,Bulgaria,2015,skins_pig_wet_salted,1.0
50,27,Cyprus,Bulgaria,2017,skins_pig_wet_salted,1.03
198,11,Slovenia,Austria,2010,skins_pig_wet_salted,1.0
146,214,Republic of Moldova,"China, Taiwan Province of",2008,skins_pig_wet_salted,16.0
3,84,Albania,Greece,2012,skins_pig_wet_salted,49.0
3,84,Albania,Greece,2013,skins_pig_wet_salted,99.0
181,110,Zimbabwe,Japan,2019,skins_pig_wet_salted,0.46
114,250,Kenya,Democratic Republic of the Congo,2021,skins_pig_wet_salted,10.33
154,27,North Macedonia,Bulgaria,2000,skins_pig_wet_salted,113.0
154,27,North Macedonia,Bulgaria,2001,skins_pig_wet_salted,377.0
154,27,North Macedonia,Bulgaria,2003,skins_pig_wet_salted,170.0
154,27,North Macedonia,Bulgaria,2004,skins_pig_wet_salted,164.0
154,27,North Macedonia,Bulgaria,2005,skins_pig_wet_salted,389.0
154,27,North Macedonia,Bulgaria,2006,skins_pig_wet_salted,162.0
154,27,North Macedonia,Bulgaria,2009,skins_pig_wet_salted,90.0
154,27,North Macedonia,Bulgaria,2010,skins_pig_wet_salted,267.0
154,27,North Macedonia,Bulgaria,2011,skins_pig_wet_salted,86.0
