o_code,d_code,o_name,d_name,year,item,weight
37,32,Central African Republic,Cameroon,1997,skins_calve_nes,8.0
37,32,Central African Republic,Cameroon,1998,skins_calve_nes,9.0
37,32,Central African Republic,Cameroon,2003,skins_calve_nes,5.0
37,68,Central African Republic,France,1993,skins_calve_nes,10.0
37,68,Central African Republic,France,1997,skins_calve_nes,30.0
113,41,Kyrgyzstan,"China, mainland",2001,skins_calve_nes,612.0
37,106,Central African Republic,Italy,1993,skins_calve_nes,22.0
184,96,Rwanda,"China, Hong Kong SAR",1998,skins_calve_nes,81.0
184,96,Rwanda,"China, Hong Kong SAR",2002,skins_calve_nes,11.0
184,96,Rwanda,"China, Hong Kong SAR",2003,skins_calve_nes,80.0
37,159,Central African Republic,Nigeria,1994,skins_calve_nes,8.0
37,159,Central African Republic,Nigeria,2007,skins_calve_nes,20.0
37,159,Central African Republic,Nigeria,2008,skins_calve_nes,88.0
37,159,Central African Republic,Nigeria,2009,skins_calve_nes,22.0
37,174,Central African Republic,Portugal,1995,skins_calve_nes,17.0
37,174,Central African Republic,Portugal,1997,skins_calve_nes,8.0
119,57,Latvia,Belarus,2002,skins_calve_nes,39.0
37,203,Central African Republic,Spain,1998,skins_calve_nes,17.0
206,212,Sudan (former),Syrian Arab Republic,2004,skins_calve_nes,25.0
37,229,Central African Republic,United Kingdom of Great Britain and Northern Ireland,1998,skins_calve_nes,9.0
199,11,Slovakia,Austria,2001,skins_calve_nes,338.0
184,209,Rwanda,Eswatini,1998,skins_calve_nes,7.0
113,106,Kyrgyzstan,Italy,2001,skins_calve_nes,197.0
184,79,Rwanda,Germany,1997,skins_calve_nes,6.0
184,84,Rwanda,Greece,2001,skins_calve_nes,29.0
184,84,Rwanda,Greece,2002,skins_calve_nes,100.0
184,100,Rwanda,India,1997,skins_calve_nes,6.0
184,100,Rwanda,India,2001,skins_calve_nes,29.0
184,102,Rwanda,Iran (Islamic Republic of),1997,skins_calve_nes,24.0
184,104,Rwanda,Ireland,1996,skins_calve_nes,8.0
184,105,Rwanda,Israel,1997,skins_calve_nes,42.0
53,106,Benin,Italy,2000,skins_calve_nes,8.0
184,106,Rwanda,Italy,1996,skins_calve_nes,25.0
184,106,Rwanda,Italy,1997,skins_calve_nes,79.0
184,106,Rwanda,Italy,1998,skins_calve_nes,22.0
184,106,Rwanda,Italy,2001,skins_calve_nes,87.0
184,106,Rwanda,Italy,2002,skins_calve_nes,65.0
221,59,Oman,Egypt,2001,skins_calve_nes,34.0
113,108,Kyrgyzstan,Kazakhstan,2001,skins_calve_nes,180.0
10,15,Australia,Belgium-Luxembourg,1992,skins_calve_nes,14.0
35,174,Cabo Verde,Portugal,2000,skins_calve_nes,6.0
184,114,Rwanda,Kenya,1996,skins_calve_nes,57.0
184,114,Rwanda,Kenya,1997,skins_calve_nes,96.0
184,114,Rwanda,Kenya,1998,skins_calve_nes,204.0
184,114,Rwanda,Kenya,2002,skins_calve_nes,19.0
184,114,Rwanda,Kenya,2003,skins_calve_nes,524.0
10,21,Australia,Brazil,1993,skins_calve_nes,62.0
10,21,Australia,Brazil,1994,skins_calve_nes,22.0
10,21,Australia,Brazil,1995,skins_calve_nes,42.0
10,21,Australia,Brazil,1996,skins_calve_nes,65.0
10,21,Australia,Brazil,1998,skins_calve_nes,311.0
184,150,Rwanda,Netherlands (Kingdom of the),1996,skins_calve_nes,116.0
184,150,Rwanda,Netherlands (Kingdom of the),1997,skins_calve_nes,432.0
184,150,Rwanda,Netherlands (Kingdom of the),1998,skins_calve_nes,32.0
147,106,Namibia,Italy,2002,skins_calve_nes,19.0
119,167,Latvia,Czechia,2003,skins_calve_nes,19.0
184,165,Rwanda,Pakistan,2001,skins_calve_nes,114.0
184,165,Rwanda,Pakistan,2002,skins_calve_nes,20.0
184,165,Rwanda,Pakistan,2003,skins_calve_nes,90.0
184,195,Rwanda,Senegal,1998,skins_calve_nes,37.0
184,203,Rwanda,Spain,2001,skins_calve_nes,44.0
184,211,Rwanda,Switzerland,2001,skins_calve_nes,12.0
184,216,Rwanda,Thailand,2002,skins_calve_nes,20.0
113,186,Kyrgyzstan,Serbia and Montenegro,2001,skins_calve_nes,20.0
113,203,Kyrgyzstan,Spain,2001,skins_calve_nes,23.0
251,200,Zambia,Singapore,1993,skins_calve_nes,3.0
184,226,Rwanda,Uganda,1996,skins_calve_nes,67.0
184,226,Rwanda,Uganda,1997,skins_calve_nes,91.0
184,226,Rwanda,Uganda,1998,skins_calve_nes,28.0
184,226,Rwanda,Uganda,2003,skins_calve_nes,78.0
121,96,Lebanon,"China, Hong Kong SAR",1999,skins_calve_nes,102.0
121,96,Lebanon,"China, Hong Kong SAR",2001,skins_calve_nes,100.0
113,223,Kyrgyzstan,Türkiye,2001,skins_calve_nes,35.0
184,225,Rwanda,United Arab Emirates,2001,skins_calve_nes,7.0
184,225,Rwanda,United Arab Emirates,2002,skins_calve_nes,18.0
184,229,Rwanda,United Kingdom of Great Britain and Northern Ireland,1997,skins_calve_nes,133.0
184,229,Rwanda,United Kingdom of Great Britain and Northern Ireland,2001,skins_calve_nes,58.0
184,229,Rwanda,United Kingdom of Great Britain and Northern Ireland,2002,skins_calve_nes,18.0
184,229,Rwanda,United Kingdom of Great Britain and Northern Ireland,2003,skins_calve_nes,88.0
221,106,Oman,Italy,2001,skins_calve_nes,114.0
113,225,Kyrgyzstan,United Arab Emirates,2001,skins_calve_nes,31.0
10,40,Australia,Chile,1997,skins_calve_nes,19.0
10,40,Australia,Chile,1998,skins_calve_nes,23.0
184,215,Rwanda,United Republic of Tanzania,1996,skins_calve_nes,25.0
184,215,Rwanda,United Republic of Tanzania,1997,skins_calve_nes,110.0
184,215,Rwanda,United Republic of Tanzania,1998,skins_calve_nes,9.0
147,202,Namibia,South Africa,2002,skins_calve_nes,2773.0
147,202,Namibia,South Africa,2003,skins_calve_nes,901.0
199,167,Slovakia,Czechia,2001,skins_calve_nes,2259.0
251,229,Zambia,United Kingdom of Great Britain and Northern Ireland,1993,skins_calve_nes,180.0
10,96,Australia,"China, Hong Kong SAR",1988,skins_calve_nes,21.0
10,96,Australia,"China, Hong Kong SAR",1989,skins_calve_nes,21.0
10,96,Australia,"China, Hong Kong SAR",1990,skins_calve_nes,88.0
10,96,Australia,"China, Hong Kong SAR",1991,skins_calve_nes,118.0
10,96,Australia,"China, Hong Kong SAR",1992,skins_calve_nes,26.0
10,96,Australia,"China, Hong Kong SAR",1993,skins_calve_nes,65.0
10,96,Australia,"China, Hong Kong SAR",1994,skins_calve_nes,640.0
10,96,Australia,"China, Hong Kong SAR",1995,skins_calve_nes,186.0
10,96,Australia,"China, Hong Kong SAR",1996,skins_calve_nes,266.0
10,96,Australia,"China, Hong Kong SAR",1997,skins_calve_nes,1163.0
10,96,Australia,"China, Hong Kong SAR",1998,skins_calve_nes,1472.0
10,96,Australia,"China, Hong Kong SAR",1999,skins_calve_nes,3011.0
10,96,Australia,"China, Hong Kong SAR",2000,skins_calve_nes,3345.0
10,96,Australia,"China, Hong Kong SAR",2001,skins_calve_nes,377.0
119,67,Latvia,Finland,1994,skins_calve_nes,21.0
156,41,New Zealand,"China, mainland",2012,skins_calve_nes,7.0
10,41,Australia,"China, mainland",1995,skins_calve_nes,694.0
10,41,Australia,"China, mainland",1996,skins_calve_nes,35.0
10,41,Australia,"China, mainland",1997,skins_calve_nes,346.0
10,41,Australia,"China, mainland",1998,skins_calve_nes,1632.0
10,41,Australia,"China, mainland",1999,skins_calve_nes,1062.0
10,41,Australia,"China, mainland",2000,skins_calve_nes,691.0
10,41,Australia,"China, mainland",2001,skins_calve_nes,303.0
