o_code,d_code,o_name,d_name,year,item,weight
53,15,Benin,Belgium-Luxembourg,1994,butter_of_karite_nuts,10.0
53,107,Benin,Côte d'Ivoire,1994,butter_of_karite_nuts,45.0
107,53,Côte d'Ivoire,Benin,2000,butter_of_karite_nuts,160.0
53,110,Benin,Japan,1992,butter_of_karite_nuts,460.0
53,110,Benin,Japan,1993,butter_of_karite_nuts,29.0
143,41,Morocco,"China, mainland",2014,butter_of_karite_nuts,0.02
107,46,Côte d'Ivoire,Congo,2000,butter_of_karite_nuts,1227.0
53,150,Benin,Netherlands (Kingdom of the),1993,butter_of_karite_nuts,45.0
53,150,Benin,Netherlands (Kingdom of the),1994,butter_of_karite_nuts,583.0
53,174,Benin,Portugal,1992,butter_of_karite_nuts,400.0
195,106,Senegal,Italy,1995,butter_of_karite_nuts,1.0
107,81,Côte d'Ivoire,Ghana,2000,butter_of_karite_nuts,17.0
107,158,Côte d'Ivoire,Niger,2000,butter_of_karite_nuts,131.0
195,231,Senegal,United States of America,1999,butter_of_karite_nuts,2.0
107,217,Côte d'Ivoire,Togo,2000,butter_of_karite_nuts,676.0
