o_code,d_code,o_name,d_name,year,item,weight
106,3,Italy,Albania,2017,edible_offal_of_buffalo_fresh_chilled_or_frozen,5.42
104,10,Ireland,Australia,2022,edible_offal_of_buffalo_fresh_chilled_or_frozen,25.0
255,10,Belgium,Australia,2014,edible_offal_of_buffalo_fresh_chilled_or_frozen,3.86
256,255,Luxembourg,Belgium,2012,edible_offal_of_buffalo_fresh_chilled_or_frozen,4.0
256,255,Luxembourg,Belgium,2018,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.86
256,255,Luxembourg,Belgium,2019,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.77
256,255,Luxembourg,Belgium,2020,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.22
256,255,Luxembourg,Belgium,2021,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.05
256,255,Luxembourg,Belgium,2022,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.01
256,255,Luxembourg,Belgium,2023,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.04
104,33,Ireland,Canada,2020,edible_offal_of_buffalo_fresh_chilled_or_frozen,49.38
104,96,Ireland,"China, Hong Kong SAR",2014,edible_offal_of_buffalo_fresh_chilled_or_frozen,25.0
104,96,Ireland,"China, Hong Kong SAR",2021,edible_offal_of_buffalo_fresh_chilled_or_frozen,40.29
104,96,Ireland,"China, Hong Kong SAR",2022,edible_offal_of_buffalo_fresh_chilled_or_frozen,24.05
79,11,Germany,Austria,2012,edible_offal_of_buffalo_fresh_chilled_or_frozen,6.0
79,11,Germany,Austria,2013,edible_offal_of_buffalo_fresh_chilled_or_frozen,12.0
79,11,Germany,Austria,2014,edible_offal_of_buffalo_fresh_chilled_or_frozen,8.4
79,11,Germany,Austria,2015,edible_offal_of_buffalo_fresh_chilled_or_frozen,11.4
79,11,Germany,Austria,2016,edible_offal_of_buffalo_fresh_chilled_or_frozen,2.23
79,11,Germany,Austria,2017,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.24
79,11,Germany,Austria,2018,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.07
79,11,Germany,Austria,2019,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.09
79,11,Germany,Austria,2020,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.04
79,11,Germany,Austria,2021,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.06
79,11,Germany,Austria,2022,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.33
79,11,Germany,Austria,2023,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.24
104,41,Ireland,"China, mainland",2019,edible_offal_of_buffalo_fresh_chilled_or_frozen,50.65
106,11,Italy,Austria,2016,edible_offal_of_buffalo_fresh_chilled_or_frozen,5.24
106,11,Italy,Austria,2017,edible_offal_of_buffalo_fresh_chilled_or_frozen,7.96
106,11,Italy,Austria,2020,edible_offal_of_buffalo_fresh_chilled_or_frozen,2.4
106,11,Italy,Austria,2022,edible_offal_of_buffalo_fresh_chilled_or_frozen,6.44
256,68,Luxembourg,France,2018,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.03
256,68,Luxembourg,France,2019,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.17
256,68,Luxembourg,France,2020,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.02
256,68,Luxembourg,France,2021,edible_offal_of_buffalo_fresh_chilled_or_frozen,0.3
256,68,Luxembourg,France,2022,edible_offal_of_buffalo_fresh_chilled_or_frozen,1.36
256,68,Luxembourg,France,2023,edible_offal_of_buffalo_fresh_chilled_or_frozen,1.1
104,107,Ireland,Côte d'Ivoire,2018,edible_offal_of_buffalo_fresh_chilled_or_frozen,22.02
104,107,Ireland,Côte d'Ivoire,2019,edible_offal_of_buffalo_fresh_chilled_or_frozen,24.98
104,107,Ireland,Côte d'Ivoire,2023,edible_offal_of_buffalo_fresh_chilled_or_frozen,47.04
104,54,Ireland,Denmark,2017,edible_offal_of_buffalo_fresh_chilled_or_frozen,225.25
104,54,Ireland,Denmark,2018,edible_offal_of_buffalo_fresh_chilled_or_frozen,488.63
