o_code,d_code,o_name,d_name,year,item,weight
234,9,Uruguay,Argentina,1998,hides_drysalted_of_horses,18.0
248,106,Yugoslav SFR,Italy,1989,hides_drysalted_of_horses,30.0
248,106,Yugoslav SFR,Italy,1990,hides_drysalted_of_horses,77.0
186,106,Serbia and Montenegro,Italy,1992,hides_drysalted_of_horses,119.0
186,106,Serbia and Montenegro,Italy,1997,hides_drysalted_of_horses,36.0
186,106,Serbia and Montenegro,Italy,2001,hides_drysalted_of_horses,20.0
234,21,Uruguay,Brazil,1997,hides_drysalted_of_horses,28.0
234,21,Uruguay,Brazil,2000,hides_drysalted_of_horses,14.0
234,40,Uruguay,Chile,1999,hides_drysalted_of_horses,3.0
58,104,Ecuador,Ireland,2000,hides_drysalted_of_horses,2.0
58,106,Ecuador,Italy,1997,hides_drysalted_of_horses,14.0
9,40,Argentina,Chile,1987,hides_drysalted_of_horses,24.0
60,95,El Salvador,Honduras,2000,hides_drysalted_of_horses,1.0
15,68,Belgium-Luxembourg,France,1987,hides_drysalted_of_horses,2.0
60,138,El Salvador,Mexico,2000,hides_drysalted_of_horses,16.0
234,106,Uruguay,Italy,2000,hides_drysalted_of_horses,166.0
234,106,Uruguay,Italy,2001,hides_drysalted_of_horses,233.0
58,170,Ecuador,Peru,1998,hides_drysalted_of_horses,9.0
58,170,Ecuador,Peru,1999,hides_drysalted_of_horses,11.0
234,110,Uruguay,Japan,1990,hides_drysalted_of_horses,18.0
234,110,Uruguay,Japan,1991,hides_drysalted_of_horses,63.0
234,110,Uruguay,Japan,1992,hides_drysalted_of_horses,78.0
234,110,Uruguay,Japan,1993,hides_drysalted_of_horses,88.0
234,110,Uruguay,Japan,1994,hides_drysalted_of_horses,113.0
234,110,Uruguay,Japan,1995,hides_drysalted_of_horses,76.0
234,110,Uruguay,Japan,1996,hides_drysalted_of_horses,223.0
234,110,Uruguay,Japan,1997,hides_drysalted_of_horses,126.0
234,110,Uruguay,Japan,1998,hides_drysalted_of_horses,18.0
234,110,Uruguay,Japan,2001,hides_drysalted_of_horses,35.0
214,128,"China, Taiwan Province of","China, Macao SAR",1996,hides_drysalted_of_horses,1.0
234,138,Uruguay,Mexico,1998,hides_drysalted_of_horses,59.0
234,138,Uruguay,Mexico,1999,hides_drysalted_of_horses,179.0
234,138,Uruguay,Mexico,2000,hides_drysalted_of_horses,62.0
21,96,Brazil,"China, Hong Kong SAR",1999,hides_drysalted_of_horses,36.0
21,96,Brazil,"China, Hong Kong SAR",2000,hides_drysalted_of_horses,18.0
58,231,Ecuador,United States of America,1999,hides_drysalted_of_horses,15.0
234,203,Uruguay,Spain,1994,hides_drysalted_of_horses,5.0
222,223,Tunisia,Türkiye,1995,hides_drysalted_of_horses,9.0
15,150,Belgium-Luxembourg,Netherlands (Kingdom of the),1986,hides_drysalted_of_horses,1.0
143,222,Morocco,Tunisia,2016,hides_drysalted_of_horses,35.74
97,106,Hungary,Italy,1992,hides_drysalted_of_horses,6.0
21,106,Brazil,Italy,1991,hides_drysalted_of_horses,54.0
21,106,Brazil,Italy,1994,hides_drysalted_of_horses,39.0
21,106,Brazil,Italy,1999,hides_drysalted_of_horses,18.0
21,106,Brazil,Italy,2001,hides_drysalted_of_horses,207.0
21,110,Brazil,Japan,1987,hides_drysalted_of_horses,54.0
21,110,Brazil,Japan,1988,hides_drysalted_of_horses,36.0
21,110,Brazil,Japan,1989,hides_drysalted_of_horses,90.0
21,110,Brazil,Japan,1990,hides_drysalted_of_horses,12.0
21,110,Brazil,Japan,1992,hides_drysalted_of_horses,108.0
21,110,Brazil,Japan,1995,hides_drysalted_of_horses,29.0
9,234,Argentina,Uruguay,1987,hides_drysalted_of_horses,6.0
21,138,Brazil,Mexico,1998,hides_drysalted_of_horses,38.0
21,138,Brazil,Mexico,1999,hides_drysalted_of_horses,187.0
21,169,Brazil,Paraguay,1991,hides_drysalted_of_horses,14.0
104,229,Ireland,United Kingdom of Great Britain and Northern Ireland,1986,hides_drysalted_of_horses,12.0
229,68,United Kingdom of Great Britain and Northern Ireland,France,1986,hides_drysalted_of_horses,12.0
21,174,Brazil,Portugal,1991,hides_drysalted_of_horses,19.0
21,174,Brazil,Portugal,2001,hides_drysalted_of_horses,20.0
