o_code,d_code,o_name,d_name,year,item,weight
105,11,Israel,Austria,1989,cashewapple,4.0
105,15,Israel,Belgium-Luxembourg,1989,cashewapple,13.0
105,68,Israel,France,1989,cashewapple,72.0
105,106,Israel,Italy,1989,cashewapple,63.0
105,150,Israel,Netherlands (Kingdom of the),1989,cashewapple,19.0
105,174,Israel,Portugal,1989,cashewapple,4.0
105,210,Israel,Sweden,1989,cashewapple,7.0
105,211,Israel,Switzerland,1989,cashewapple,21.0
105,229,Israel,United Kingdom of Great Britain and Northern Ireland,1989,cashewapple,102.0
