o_code,d_code,o_name,d_name,year,item,weight
102,2,Iran (Islamic Republic of),Afghanistan,2004,hair_coarse_nes,118.0
102,2,Iran (Islamic Republic of),Afghanistan,2005,hair_coarse_nes,254.0
102,2,Iran (Islamic Republic of),Afghanistan,2014,hair_coarse_nes,16.16
102,2,Iran (Islamic Republic of),Afghanistan,2016,hair_coarse_nes,114.86
102,2,Iran (Islamic Republic of),Afghanistan,2017,hair_coarse_nes,250.06
102,2,Iran (Islamic Republic of),Afghanistan,2018,hair_coarse_nes,279.6
200,9,Singapore,Argentina,2018,hair_coarse_nes,0.07
165,2,Pakistan,Afghanistan,2019,hair_coarse_nes,7.0
122,202,Lesotho,South Africa,2016,hair_coarse_nes,1.0
122,202,Lesotho,South Africa,2017,hair_coarse_nes,7.14
122,202,Lesotho,South Africa,2022,hair_coarse_nes,15.57
222,11,Tunisia,Austria,1987,hair_coarse_nes,11.0
222,11,Tunisia,Austria,1989,hair_coarse_nes,13.0
15,10,Belgium-Luxembourg,Australia,1988,hair_coarse_nes,1.0
202,7,South Africa,Angola,2019,hair_coarse_nes,0.05
141,41,Mongolia,"China, mainland",1997,hair_coarse_nes,569.0
141,41,Mongolia,"China, mainland",1998,hair_coarse_nes,669.0
141,41,Mongolia,"China, mainland",1999,hair_coarse_nes,735.0
141,41,Mongolia,"China, mainland",2000,hair_coarse_nes,250.0
141,41,Mongolia,"China, mainland",2001,hair_coarse_nes,156.0
141,41,Mongolia,"China, mainland",2002,hair_coarse_nes,53.0
141,41,Mongolia,"China, mainland",2003,hair_coarse_nes,26.0
141,41,Mongolia,"China, mainland",2004,hair_coarse_nes,10.0
141,41,Mongolia,"China, mainland",2005,hair_coarse_nes,2.0
141,41,Mongolia,"China, mainland",2006,hair_coarse_nes,13.0
141,41,Mongolia,"China, mainland",2007,hair_coarse_nes,4.0
113,41,Kyrgyzstan,"China, mainland",2002,hair_coarse_nes,3.0
113,41,Kyrgyzstan,"China, mainland",2003,hair_coarse_nes,129.0
113,41,Kyrgyzstan,"China, mainland",2004,hair_coarse_nes,266.0
113,41,Kyrgyzstan,"China, mainland",2005,hair_coarse_nes,48.0
113,41,Kyrgyzstan,"China, mainland",2006,hair_coarse_nes,4.0
113,41,Kyrgyzstan,"China, mainland",2007,hair_coarse_nes,3.0
113,41,Kyrgyzstan,"China, mainland",2012,hair_coarse_nes,15.0
113,41,Kyrgyzstan,"China, mainland",2015,hair_coarse_nes,225.0
113,41,Kyrgyzstan,"China, mainland",2018,hair_coarse_nes,300.86
113,41,Kyrgyzstan,"China, mainland",2019,hair_coarse_nes,117.29
113,41,Kyrgyzstan,"China, mainland",2020,hair_coarse_nes,30.0
113,41,Kyrgyzstan,"China, mainland",2022,hair_coarse_nes,17.95
113,41,Kyrgyzstan,"China, mainland",2023,hair_coarse_nes,119.46
68,4,France,Algeria,1988,hair_coarse_nes,2.0
212,106,Syrian Arab Republic,Italy,2004,hair_coarse_nes,50.0
199,11,Slovakia,Austria,2000,hair_coarse_nes,8.0
15,11,Belgium-Luxembourg,Austria,1993,hair_coarse_nes,5.0
248,106,Yugoslav SFR,Italy,1987,hair_coarse_nes,2.0
141,167,Mongolia,Czechia,1998,hair_coarse_nes,28.0
141,167,Mongolia,Czechia,1999,hair_coarse_nes,12.0
101,10,Indonesia,Australia,2006,hair_coarse_nes,3.0
9,255,Argentina,Belgium,2005,hair_coarse_nes,2.0
9,255,Argentina,Belgium,2007,hair_coarse_nes,6.0
102,255,Iran (Islamic Republic of),Belgium,2004,hair_coarse_nes,15.0
215,41,United Republic of Tanzania,"China, mainland",2018,hair_coarse_nes,5.08
170,15,Peru,Belgium-Luxembourg,1987,hair_coarse_nes,2.0
198,11,Slovenia,Austria,2000,hair_coarse_nes,8.0
9,15,Argentina,Belgium-Luxembourg,1987,hair_coarse_nes,19.0
9,15,Argentina,Belgium-Luxembourg,1988,hair_coarse_nes,10.0
9,15,Argentina,Belgium-Luxembourg,1989,hair_coarse_nes,55.0
9,15,Argentina,Belgium-Luxembourg,1990,hair_coarse_nes,10.0
56,49,Dominican Republic,Cuba,2015,hair_coarse_nes,0.35
165,52,Pakistan,Azerbaijan,1999,hair_coarse_nes,11.0
100,10,India,Australia,1987,hair_coarse_nes,70.0
100,10,India,Australia,1989,hair_coarse_nes,2098.0
100,10,India,Australia,1990,hair_coarse_nes,2064.0
100,10,India,Australia,1992,hair_coarse_nes,917.0
100,10,India,Australia,1993,hair_coarse_nes,1187.0
100,10,India,Australia,1994,hair_coarse_nes,1815.0
100,10,India,Australia,1995,hair_coarse_nes,1462.0
100,10,India,Australia,1996,hair_coarse_nes,1148.0
100,10,India,Australia,1997,hair_coarse_nes,1184.0
100,10,India,Australia,1998,hair_coarse_nes,487.0
100,10,India,Australia,1999,hair_coarse_nes,351.0
100,10,India,Australia,2000,hair_coarse_nes,99.0
100,10,India,Australia,2001,hair_coarse_nes,37.0
100,10,India,Australia,2002,hair_coarse_nes,102.0
100,10,India,Australia,2003,hair_coarse_nes,55.0
100,10,India,Australia,2004,hair_coarse_nes,134.0
100,10,India,Australia,2005,hair_coarse_nes,30.0
100,10,India,Australia,2006,hair_coarse_nes,27.0
100,10,India,Australia,2007,hair_coarse_nes,123.0
100,10,India,Australia,2008,hair_coarse_nes,59.0
100,10,India,Australia,2009,hair_coarse_nes,32.0
100,10,India,Australia,2010,hair_coarse_nes,27.0
100,10,India,Australia,2011,hair_coarse_nes,15.0
100,10,India,Australia,2012,hair_coarse_nes,14.0
100,10,India,Australia,2013,hair_coarse_nes,14.0
100,10,India,Australia,2014,hair_coarse_nes,13.76
235,113,Uzbekistan,Kyrgyzstan,2023,hair_coarse_nes,10.0
170,19,Peru,Bolivia (Plurinational State of),1991,hair_coarse_nes,6.0
15,27,Belgium-Luxembourg,Bulgaria,1997,hair_coarse_nes,1.0
102,41,Iran (Islamic Republic of),"China, mainland",2004,hair_coarse_nes,57.0
102,41,Iran (Islamic Republic of),"China, mainland",2014,hair_coarse_nes,37.5
102,41,Iran (Islamic Republic of),"China, mainland",2016,hair_coarse_nes,322.41
102,41,Iran (Islamic Republic of),"China, mainland",2017,hair_coarse_nes,354.54
102,41,Iran (Islamic Republic of),"China, mainland",2018,hair_coarse_nes,158.28
173,11,Poland,Austria,2022,hair_coarse_nes,0.01
173,11,Poland,Austria,2023,hair_coarse_nes,0.01
203,9,Spain,Argentina,1999,hair_coarse_nes,1.0
203,9,Spain,Argentina,2000,hair_coarse_nes,1.0
9,19,Argentina,Bolivia (Plurinational State of),1995,hair_coarse_nes,1.0
21,9,Brazil,Argentina,1994,hair_coarse_nes,3.0
108,41,Kazakhstan,"China, mainland",2004,hair_coarse_nes,148.0
108,41,Kazakhstan,"China, mainland",2005,hair_coarse_nes,20.0
108,41,Kazakhstan,"China, mainland",2016,hair_coarse_nes,39.4
141,106,Mongolia,Italy,1998,hair_coarse_nes,2.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,1993,hair_coarse_nes,30.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,2015,hair_coarse_nes,0.17
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,2022,hair_coarse_nes,5.49
141,110,Mongolia,Japan,1997,hair_coarse_nes,1.0
141,110,Mongolia,Japan,1998,hair_coarse_nes,76.0
141,110,Mongolia,Japan,2000,hair_coarse_nes,7.0
141,110,Mongolia,Japan,2001,hair_coarse_nes,1.0
150,9,Netherlands (Kingdom of the),Argentina,1987,hair_coarse_nes,1.0
150,9,Netherlands (Kingdom of the),Argentina,1991,hair_coarse_nes,1.0
150,9,Netherlands (Kingdom of the),Argentina,1992,hair_coarse_nes,2.0
150,9,Netherlands (Kingdom of the),Argentina,1994,hair_coarse_nes,8.0
113,108,Kyrgyzstan,Kazakhstan,2002,hair_coarse_nes,30.0
113,108,Kyrgyzstan,Kazakhstan,2005,hair_coarse_nes,138.0
113,108,Kyrgyzstan,Kazakhstan,2020,hair_coarse_nes,46.9
113,108,Kyrgyzstan,Kazakhstan,2021,hair_coarse_nes,92.0
165,255,Pakistan,Belgium,2005,hair_coarse_nes,24.0
255,11,Belgium,Austria,2017,hair_coarse_nes,1.06
255,11,Belgium,Austria,2018,hair_coarse_nes,0.28
84,11,Greece,Austria,1986,hair_coarse_nes,38.0
84,11,Greece,Austria,1988,hair_coarse_nes,185.0
