o_code,d_code,o_name,d_name,year,item,weight
89,10,Guatemala,Australia,2018,cane_sugar_noncentrifugal,0.45
89,10,Guatemala,Australia,2020,cane_sugar_noncentrifugal,0.68
89,10,Guatemala,Australia,2022,cane_sugar_noncentrifugal,0.79
171,10,Philippines,Australia,1991,cane_sugar_noncentrifugal,6.0
171,10,Philippines,Australia,1992,cane_sugar_noncentrifugal,4.0
171,10,Philippines,Australia,1994,cane_sugar_noncentrifugal,4.0
114,33,Kenya,Canada,1986,cane_sugar_noncentrifugal,2.0
89,33,Guatemala,Canada,2017,cane_sugar_noncentrifugal,3000.44
236,44,Venezuela (Bolivarian Republic of),Colombia,2000,cane_sugar_noncentrifugal,35.0
236,44,Venezuela (Bolivarian Republic of),Colombia,2003,cane_sugar_noncentrifugal,60.0
236,44,Venezuela (Bolivarian Republic of),Colombia,2005,cane_sugar_noncentrifugal,2443.0
236,44,Venezuela (Bolivarian Republic of),Colombia,2006,cane_sugar_noncentrifugal,131.0
171,15,Philippines,Belgium-Luxembourg,1994,cane_sugar_noncentrifugal,90.0
89,214,Guatemala,"China, Taiwan Province of",2017,cane_sugar_noncentrifugal,2503.86
89,214,Guatemala,"China, Taiwan Province of",2019,cane_sugar_noncentrifugal,1.01
171,33,Philippines,Canada,1991,cane_sugar_noncentrifugal,5.0
171,33,Philippines,Canada,1992,cane_sugar_noncentrifugal,4.0
171,33,Philippines,Canada,1994,cane_sugar_noncentrifugal,4.0
89,60,Guatemala,El Salvador,2018,cane_sugar_noncentrifugal,1.5
89,60,Guatemala,El Salvador,2019,cane_sugar_noncentrifugal,0.98
89,60,Guatemala,El Salvador,2021,cane_sugar_noncentrifugal,0.73
89,60,Guatemala,El Salvador,2022,cane_sugar_noncentrifugal,0.91
89,60,Guatemala,El Salvador,2023,cane_sugar_noncentrifugal,38.13
89,68,Guatemala,France,2018,cane_sugar_noncentrifugal,16.5
89,68,Guatemala,France,2019,cane_sugar_noncentrifugal,20.87
89,68,Guatemala,France,2020,cane_sugar_noncentrifugal,20.13
89,68,Guatemala,France,2021,cane_sugar_noncentrifugal,20.11
50,84,Cyprus,Greece,2021,cane_sugar_noncentrifugal,0.14
89,79,Guatemala,Germany,2018,cane_sugar_noncentrifugal,0.01
89,79,Guatemala,Germany,2019,cane_sugar_noncentrifugal,0.86
89,79,Guatemala,Germany,2021,cane_sugar_noncentrifugal,0.61
89,79,Guatemala,Germany,2023,cane_sugar_noncentrifugal,0.69
89,106,Guatemala,Italy,2018,cane_sugar_noncentrifugal,97.04
171,79,Philippines,Germany,1991,cane_sugar_noncentrifugal,103.0
171,79,Philippines,Germany,1992,cane_sugar_noncentrifugal,118.0
114,194,Kenya,Saudi Arabia,1987,cane_sugar_noncentrifugal,2.0
89,138,Guatemala,Mexico,2022,cane_sugar_noncentrifugal,0.03
171,106,Philippines,Italy,1991,cane_sugar_noncentrifugal,61.0
171,106,Philippines,Italy,1992,cane_sugar_noncentrifugal,71.0
171,106,Philippines,Italy,1994,cane_sugar_noncentrifugal,45.0
171,110,Philippines,Japan,1991,cane_sugar_noncentrifugal,64.0
171,110,Philippines,Japan,1992,cane_sugar_noncentrifugal,59.0
171,110,Philippines,Japan,1994,cane_sugar_noncentrifugal,508.0
89,117,Guatemala,Republic of Korea,2017,cane_sugar_noncentrifugal,10004.4
89,202,Guatemala,South Africa,2017,cane_sugar_noncentrifugal,19503.8
89,229,Guatemala,United Kingdom of Great Britain and Northern Ireland,2017,cane_sugar_noncentrifugal,32151.9
114,229,Kenya,United Kingdom of Great Britain and Northern Ireland,1986,cane_sugar_noncentrifugal,37.0
114,229,Kenya,United Kingdom of Great Britain and Northern Ireland,1990,cane_sugar_noncentrifugal,2.0
89,231,Guatemala,United States of America,2013,cane_sugar_noncentrifugal,3.0
89,231,Guatemala,United States of America,2014,cane_sugar_noncentrifugal,2.15
89,231,Guatemala,United States of America,2015,cane_sugar_noncentrifugal,1.89
89,231,Guatemala,United States of America,2016,cane_sugar_noncentrifugal,1.83
89,231,Guatemala,United States of America,2017,cane_sugar_noncentrifugal,32094.6
89,231,Guatemala,United States of America,2019,cane_sugar_noncentrifugal,0.01
89,231,Guatemala,United States of America,2020,cane_sugar_noncentrifugal,4.87
171,150,Philippines,Netherlands (Kingdom of the),1991,cane_sugar_noncentrifugal,15.0
171,150,Philippines,Netherlands (Kingdom of the),1994,cane_sugar_noncentrifugal,1.0
114,231,Kenya,United States of America,1986,cane_sugar_noncentrifugal,2.0
114,181,Kenya,Zimbabwe,1990,cane_sugar_noncentrifugal,5.0
50,229,Cyprus,United Kingdom of Great Britain and Northern Ireland,2022,cane_sugar_noncentrifugal,0.02
171,211,Philippines,Switzerland,1991,cane_sugar_noncentrifugal,150.0
171,211,Philippines,Switzerland,1992,cane_sugar_noncentrifugal,193.0
171,211,Philippines,Switzerland,1994,cane_sugar_noncentrifugal,244.0
171,231,Philippines,United States of America,1991,cane_sugar_noncentrifugal,7.0
171,231,Philippines,United States of America,1992,cane_sugar_noncentrifugal,8.0
171,231,Philippines,United States of America,1994,cane_sugar_noncentrifugal,4.0
