o_code,d_code,o_name,d_name,year,item,weight
11,3,Austria,Albania,2014,hay_for_forage_from_other_crops_nec,0.78
11,3,Austria,Albania,2015,hay_for_forage_from_other_crops_nec,0.36
194,13,Saudi Arabia,Bahrain,1998,hay_for_forage_from_other_crops_nec,1624.0
10,13,Australia,Bahrain,1988,hay_for_forage_from_other_crops_nec,36.0
10,13,Australia,Bahrain,1989,hay_for_forage_from_other_crops_nec,36.0
10,13,Australia,Bahrain,1990,hay_for_forage_from_other_crops_nec,36.0
10,13,Australia,Bahrain,1991,hay_for_forage_from_other_crops_nec,121.0
10,13,Australia,Bahrain,1992,hay_for_forage_from_other_crops_nec,174.0
10,13,Australia,Bahrain,1993,hay_for_forage_from_other_crops_nec,127.0
10,13,Australia,Bahrain,1994,hay_for_forage_from_other_crops_nec,181.0
10,13,Australia,Bahrain,1996,hay_for_forage_from_other_crops_nec,80.0
10,16,Australia,Bangladesh,1996,hay_for_forage_from_other_crops_nec,1193.0
210,13,Sweden,Bahrain,1988,hay_for_forage_from_other_crops_nec,10.0
210,13,Sweden,Bahrain,1989,hay_for_forage_from_other_crops_nec,11.0
11,255,Austria,Belgium,2015,hay_for_forage_from_other_crops_nec,40.2
11,255,Austria,Belgium,2021,hay_for_forage_from_other_crops_nec,0.14
11,255,Austria,Belgium,2022,hay_for_forage_from_other_crops_nec,1.78
11,255,Austria,Belgium,2023,hay_for_forage_from_other_crops_nec,0.89
10,15,Australia,Belgium-Luxembourg,1991,hay_for_forage_from_other_crops_nec,42.0
10,15,Australia,Belgium-Luxembourg,1992,hay_for_forage_from_other_crops_nec,108.0
10,15,Australia,Belgium-Luxembourg,1996,hay_for_forage_from_other_crops_nec,818.0
67,27,Finland,Bulgaria,2023,hay_for_forage_from_other_crops_nec,0.02
249,194,Yemen,Saudi Arabia,1998,hay_for_forage_from_other_crops_nec,48.0
249,194,Yemen,Saudi Arabia,2003,hay_for_forage_from_other_crops_nec,288.0
210,255,Sweden,Belgium,2023,hay_for_forage_from_other_crops_nec,0.04
10,26,Australia,Brunei Darussalam,1990,hay_for_forage_from_other_crops_nec,57.0
10,26,Australia,Brunei Darussalam,1991,hay_for_forage_from_other_crops_nec,22.0
10,26,Australia,Brunei Darussalam,1993,hay_for_forage_from_other_crops_nec,251.0
10,26,Australia,Brunei Darussalam,1994,hay_for_forage_from_other_crops_nec,40.0
