o_code,d_code,o_name,d_name,year,item,weight
15,2,Belgium-Luxembourg,Afghanistan,1996,hair_goat_fine,9.0
255,2,Belgium,Afghanistan,2001,hair_goat_fine,4.0
255,2,Belgium,Afghanistan,2007,hair_goat_fine,20.0
231,2,United States of America,Afghanistan,1998,hair_goat_fine,2.0
170,9,Peru,Argentina,1992,hair_goat_fine,38.0
170,9,Peru,Argentina,1993,hair_goat_fine,10.0
170,9,Peru,Argentina,2011,hair_goat_fine,1.0
170,9,Peru,Argentina,2012,hair_goat_fine,1.0
222,11,Tunisia,Austria,1990,hair_goat_fine,10.0
106,3,Italy,Albania,2022,hair_goat_fine,0.39
15,10,Belgium-Luxembourg,Australia,1987,hair_goat_fine,5.0
15,10,Belgium-Luxembourg,Australia,1991,hair_goat_fine,1.0
229,8,United Kingdom of Great Britain and Northern Ireland,Antigua and Barbuda,2015,hair_goat_fine,0.16
170,10,Peru,Australia,1996,hair_goat_fine,3.0
170,10,Peru,Australia,1997,hair_goat_fine,1.0
230,10,Ukraine,Australia,2020,hair_goat_fine,7.6
230,10,Ukraine,Australia,2021,hair_goat_fine,1.52
133,68,Mali,France,2017,hair_goat_fine,18.81
15,11,Belgium-Luxembourg,Austria,1987,hair_goat_fine,1.0
15,11,Belgium-Luxembourg,Austria,1988,hair_goat_fine,2.0
15,11,Belgium-Luxembourg,Austria,1989,hair_goat_fine,3.0
15,11,Belgium-Luxembourg,Austria,1990,hair_goat_fine,4.0
15,11,Belgium-Luxembourg,Austria,1991,hair_goat_fine,8.0
15,11,Belgium-Luxembourg,Austria,1992,hair_goat_fine,7.0
15,11,Belgium-Luxembourg,Austria,1993,hair_goat_fine,6.0
15,11,Belgium-Luxembourg,Austria,1994,hair_goat_fine,6.0
144,79,Mozambique,Germany,2021,hair_goat_fine,0.13
170,255,Peru,Belgium,2003,hair_goat_fine,1.0
102,255,Iran (Islamic Republic of),Belgium,2003,hair_goat_fine,95.0
131,10,Malaysia,Australia,2020,hair_goat_fine,2.05
131,10,Malaysia,Australia,2021,hair_goat_fine,0.2
59,255,Egypt,Belgium,2004,hair_goat_fine,13.0
170,19,Peru,Bolivia (Plurinational State of),1993,hair_goat_fine,3.0
170,19,Peru,Bolivia (Plurinational State of),1995,hair_goat_fine,4.0
170,19,Peru,Bolivia (Plurinational State of),1996,hair_goat_fine,1.0
170,19,Peru,Bolivia (Plurinational State of),2009,hair_goat_fine,103.0
170,19,Peru,Bolivia (Plurinational State of),2010,hair_goat_fine,135.0
170,19,Peru,Bolivia (Plurinational State of),2011,hair_goat_fine,71.0
170,19,Peru,Bolivia (Plurinational State of),2012,hair_goat_fine,118.0
