o_code,d_code,o_name,d_name,year,item,weight
44,2,Colombia,Afghanistan,1990,hair_horse,3.0
141,11,Mongolia,Austria,1997,hair_horse,16.0
141,11,Mongolia,Austria,1999,hair_horse,19.0
169,9,Paraguay,Argentina,1996,hair_horse,100.0
169,9,Paraguay,Argentina,1999,hair_horse,19.0
169,9,Paraguay,Argentina,2001,hair_horse,1.0
169,9,Paraguay,Argentina,2003,hair_horse,200.0
141,96,Mongolia,"China, Hong Kong SAR",2001,hair_horse,3.0
141,96,Mongolia,"China, Hong Kong SAR",2003,hair_horse,3.0
234,9,Uruguay,Argentina,1992,hair_horse,3.0
141,41,Mongolia,"China, mainland",1997,hair_horse,209.0
141,41,Mongolia,"China, mainland",1998,hair_horse,293.0
141,41,Mongolia,"China, mainland",1999,hair_horse,280.0
141,41,Mongolia,"China, mainland",2000,hair_horse,390.0
141,41,Mongolia,"China, mainland",2001,hair_horse,782.0
141,41,Mongolia,"China, mainland",2002,hair_horse,593.0
141,41,Mongolia,"China, mainland",2003,hair_horse,772.0
141,41,Mongolia,"China, mainland",2004,hair_horse,760.0
141,41,Mongolia,"China, mainland",2005,hair_horse,811.0
141,41,Mongolia,"China, mainland",2006,hair_horse,820.0
113,41,Kyrgyzstan,"China, mainland",2001,hair_horse,5.0
113,41,Kyrgyzstan,"China, mainland",2004,hair_horse,13.0
174,7,Portugal,Angola,1988,hair_horse,1.0
9,11,Argentina,Austria,1989,hair_horse,2.0
41,9,"China, mainland",Argentina,1993,hair_horse,5.0
41,9,"China, mainland",Argentina,1994,hair_horse,15.0
41,9,"China, mainland",Argentina,1998,hair_horse,2.0
41,9,"China, mainland",Argentina,1999,hair_horse,4.0
41,9,"China, mainland",Argentina,2000,hair_horse,1.0
41,9,"China, mainland",Argentina,2001,hair_horse,1.0
199,11,Slovakia,Austria,2000,hair_horse,2.0
169,11,Paraguay,Austria,1996,hair_horse,9.0
169,11,Paraguay,Austria,1998,hair_horse,19.0
169,255,Paraguay,Belgium,2005,hair_horse,30.0
9,255,Argentina,Belgium,2006,hair_horse,4.0
75,81,Gambia,Ghana,1999,hair_horse,15.0
143,15,Morocco,Belgium-Luxembourg,1986,hair_horse,10.0
143,15,Morocco,Belgium-Luxembourg,1988,hair_horse,4.0
143,15,Morocco,Belgium-Luxembourg,1989,hair_horse,5.0
143,15,Morocco,Belgium-Luxembourg,1992,hair_horse,5.0
198,11,Slovenia,Austria,2000,hair_horse,2.0
141,79,Mongolia,Germany,1997,hair_horse,32.0
141,79,Mongolia,Germany,1998,hair_horse,49.0
141,79,Mongolia,Germany,1999,hair_horse,18.0
141,79,Mongolia,Germany,2000,hair_horse,3.0
141,79,Mongolia,Germany,2001,hair_horse,3.0
141,79,Mongolia,Germany,2002,hair_horse,3.0
141,79,Mongolia,Germany,2003,hair_horse,2.0
167,11,Czechia,Austria,1994,hair_horse,3.0
38,13,Sri Lanka,Bahrain,1996,hair_horse,1.0
97,11,Hungary,Austria,1992,hair_horse,57.0
169,21,Paraguay,Brazil,1996,hair_horse,2.0
169,21,Paraguay,Brazil,1997,hair_horse,12.0
169,21,Paraguay,Brazil,1998,hair_horse,18.0
169,21,Paraguay,Brazil,1999,hair_horse,3.0
41,10,"China, mainland",Australia,1991,hair_horse,2.0
41,10,"China, mainland",Australia,1992,hair_horse,9.0
41,10,"China, mainland",Australia,1993,hair_horse,12.0
41,10,"China, mainland",Australia,1995,hair_horse,8.0
41,10,"China, mainland",Australia,1996,hair_horse,12.0
41,10,"China, mainland",Australia,1997,hair_horse,7.0
41,10,"China, mainland",Australia,1998,hair_horse,9.0
41,10,"China, mainland",Australia,1999,hair_horse,12.0
41,10,"China, mainland",Australia,2000,hair_horse,6.0
41,10,"China, mainland",Australia,2001,hair_horse,9.0
41,10,"China, mainland",Australia,2002,hair_horse,4.0
41,10,"China, mainland",Australia,2003,hair_horse,6.0
41,10,"China, mainland",Australia,2004,hair_horse,7.0
41,10,"China, mainland",Australia,2005,hair_horse,6.0
41,10,"China, mainland",Australia,2006,hair_horse,15.0
173,11,Poland,Austria,2006,hair_horse,3.0
234,15,Uruguay,Belgium-Luxembourg,1993,hair_horse,5.0
234,19,Uruguay,Bolivia (Plurinational State of),1993,hair_horse,2.0
231,9,United States of America,Argentina,1990,hair_horse,29.0
231,9,United States of America,Argentina,1997,hair_horse,3.0
231,9,United States of America,Argentina,1998,hair_horse,18.0
138,23,Mexico,Belize,1986,hair_horse,6.0
209,202,Eswatini,South Africa,2003,hair_horse,26.0
33,10,Canada,Australia,1988,hair_horse,1.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,1999,hair_horse,1.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,2002,hair_horse,1.0
150,9,Netherlands (Kingdom of the),Argentina,1991,hair_horse,4.0
150,9,Netherlands (Kingdom of the),Argentina,1992,hair_horse,8.0
150,9,Netherlands (Kingdom of the),Argentina,1993,hair_horse,6.0
150,9,Netherlands (Kingdom of the),Argentina,1997,hair_horse,1.0
84,11,Greece,Austria,1987,hair_horse,31.0
84,11,Greece,Austria,1988,hair_horse,38.0
84,11,Greece,Austria,1989,hair_horse,3.0
84,11,Greece,Austria,1996,hair_horse,3.0
234,21,Uruguay,Brazil,1986,hair_horse,13.0
234,21,Uruguay,Brazil,1987,hair_horse,32.0
234,21,Uruguay,Brazil,1988,hair_horse,9.0
234,21,Uruguay,Brazil,1989,hair_horse,19.0
234,21,Uruguay,Brazil,1990,hair_horse,12.0
234,21,Uruguay,Brazil,1991,hair_horse,14.0
234,21,Uruguay,Brazil,1992,hair_horse,5.0
234,21,Uruguay,Brazil,1995,hair_horse,4.0
234,21,Uruguay,Brazil,1996,hair_horse,3.0
234,21,Uruguay,Brazil,1997,hair_horse,2.0
236,44,Venezuela (Bolivarian Republic of),Colombia,2003,hair_horse,3.0
169,40,Paraguay,Chile,1998,hair_horse,2.0
169,40,Paraguay,Chile,2006,hair_horse,1.0
211,11,Switzerland,Austria,1986,hair_horse,4.0
211,11,Switzerland,Austria,1987,hair_horse,14.0
211,11,Switzerland,Austria,1988,hair_horse,24.0
211,11,Switzerland,Austria,1989,hair_horse,35.0
211,11,Switzerland,Austria,1990,hair_horse,39.0
211,11,Switzerland,Austria,1991,hair_horse,28.0
211,11,Switzerland,Austria,1992,hair_horse,33.0
211,11,Switzerland,Austria,1993,hair_horse,33.0
211,11,Switzerland,Austria,1994,hair_horse,31.0
211,11,Switzerland,Austria,1995,hair_horse,11.0
211,11,Switzerland,Austria,1996,hair_horse,4.0
211,11,Switzerland,Austria,1997,hair_horse,3.0
211,11,Switzerland,Austria,1998,hair_horse,1.0
211,11,Switzerland,Austria,1999,hair_horse,1.0
211,11,Switzerland,Austria,2000,hair_horse,4.0
211,11,Switzerland,Austria,2001,hair_horse,5.0
211,11,Switzerland,Austria,2002,hair_horse,1.0
211,11,Switzerland,Austria,2004,hair_horse,3.0
211,11,Switzerland,Austria,2006,hair_horse,5.0
9,21,Argentina,Brazil,1986,hair_horse,36.0
33,11,Canada,Austria,1992,hair_horse,3.0
169,41,Paraguay,"China, mainland",2005,hair_horse,17.0
169,41,Paraguay,"China, mainland",2006,hair_horse,46.0
96,21,"China, Hong Kong SAR",Brazil,1995,hair_horse,1.0
100,13,India,Bahrain,1997,hair_horse,1.0
114,68,Kenya,France,2006,hair_horse,6.0
141,185,Mongolia,Russian Federation,1999,hair_horse,17.0
141,185,Mongolia,Russian Federation,2000,hair_horse,17.0
141,185,Mongolia,Russian Federation,2002,hair_horse,9.0
141,185,Mongolia,Russian Federation,2004,hair_horse,7.0
229,11,United Kingdom of Great Britain and Northern Ireland,Austria,1990,hair_horse,1.0
137,68,Mauritius,France,2002,hair_horse,2.0
231,10,United States of America,Australia,1993,hair_horse,12.0
169,79,Paraguay,Germany,1991,hair_horse,19.0
169,79,Paraguay,Germany,1993,hair_horse,57.0
169,79,Paraguay,Germany,1994,hair_horse,158.0
169,79,Paraguay,Germany,1995,hair_horse,28.0
169,79,Paraguay,Germany,1996,hair_horse,285.0
169,79,Paraguay,Germany,1997,hair_horse,252.0
169,79,Paraguay,Germany,1998,hair_horse,172.0
169,79,Paraguay,Germany,1999,hair_horse,93.0
169,79,Paraguay,Germany,2000,hair_horse,67.0
169,79,Paraguay,Germany,2001,hair_horse,136.0
169,79,Paraguay,Germany,2002,hair_horse,50.0
169,79,Paraguay,Germany,2003,hair_horse,283.0
169,79,Paraguay,Germany,2004,hair_horse,420.0
169,79,Paraguay,Germany,2005,hair_horse,402.0
169,79,Paraguay,Germany,2006,hair_horse,286.0
169,79,Paraguay,Germany,2007,hair_horse,11.0
