o_code,d_code,o_name,d_name,year,item,weight
102,2,Iran (Islamic Republic of),Afghanistan,1998,coarse_goat_hair,20.0
102,2,Iran (Islamic Republic of),Afghanistan,1999,coarse_goat_hair,25.0
102,2,Iran (Islamic Republic of),Afghanistan,2000,coarse_goat_hair,30.0
102,2,Iran (Islamic Republic of),Afghanistan,2001,coarse_goat_hair,7.0
102,2,Iran (Islamic Republic of),Afghanistan,2002,coarse_goat_hair,91.0
102,2,Iran (Islamic Republic of),Afghanistan,2003,coarse_goat_hair,172.0
141,41,Mongolia,"China, mainland",2015,coarse_goat_hair,1.5
141,41,Mongolia,"China, mainland",2016,coarse_goat_hair,3.0
141,41,Mongolia,"China, mainland",2019,coarse_goat_hair,9.0
156,10,New Zealand,Australia,1995,coarse_goat_hair,59.0
165,10,Pakistan,Australia,1990,coarse_goat_hair,60.0
165,10,Pakistan,Australia,1994,coarse_goat_hair,6.0
102,255,Iran (Islamic Republic of),Belgium,2001,coarse_goat_hair,79.0
102,255,Iran (Islamic Republic of),Belgium,2003,coarse_goat_hair,1207.0
102,15,Iran (Islamic Republic of),Belgium-Luxembourg,1997,coarse_goat_hair,86.0
102,15,Iran (Islamic Republic of),Belgium-Luxembourg,1998,coarse_goat_hair,40.0
102,15,Iran (Islamic Republic of),Belgium-Luxembourg,1999,coarse_goat_hair,100.0
100,10,India,Australia,1986,coarse_goat_hair,1757.0
100,10,India,Australia,1987,coarse_goat_hair,1369.0
100,10,India,Australia,1988,coarse_goat_hair,1886.0
100,10,India,Australia,1991,coarse_goat_hair,1545.0
41,10,"China, mainland",Australia,1988,coarse_goat_hair,50.0
41,10,"China, mainland",Australia,1989,coarse_goat_hair,50.0
212,165,Syrian Arab Republic,Pakistan,1988,coarse_goat_hair,30.0
102,41,Iran (Islamic Republic of),"China, mainland",2000,coarse_goat_hair,49.0
102,41,Iran (Islamic Republic of),"China, mainland",2001,coarse_goat_hair,370.0
212,223,Syrian Arab Republic,Türkiye,1988,coarse_goat_hair,85.0
141,110,Mongolia,Japan,2018,coarse_goat_hair,1.12
102,79,Iran (Islamic Republic of),Germany,1997,coarse_goat_hair,20.0
165,15,Pakistan,Belgium-Luxembourg,1994,coarse_goat_hair,31.0
165,15,Pakistan,Belgium-Luxembourg,1995,coarse_goat_hair,5.0
165,15,Pakistan,Belgium-Luxembourg,1996,coarse_goat_hair,35.0
165,15,Pakistan,Belgium-Luxembourg,1999,coarse_goat_hair,8.0
223,11,Türkiye,Austria,1990,coarse_goat_hair,55.0
223,11,Türkiye,Austria,1991,coarse_goat_hair,35.0
223,11,Türkiye,Austria,1992,coarse_goat_hair,10.0
223,11,Türkiye,Austria,1993,coarse_goat_hair,17.0
223,11,Türkiye,Austria,1994,coarse_goat_hair,49.0
223,11,Türkiye,Austria,1995,coarse_goat_hair,30.0
223,11,Türkiye,Austria,1997,coarse_goat_hair,5.0
223,11,Türkiye,Austria,2001,coarse_goat_hair,276.0
141,149,Mongolia,Nepal,2021,coarse_goat_hair,0.02
141,150,Mongolia,Netherlands (Kingdom of the),2016,coarse_goat_hair,0.1
102,100,Iran (Islamic Republic of),India,1998,coarse_goat_hair,23.0
165,27,Pakistan,Bulgaria,1990,coarse_goat_hair,43.0
102,103,Iran (Islamic Republic of),Iraq,1998,coarse_goat_hair,21.0
102,103,Iran (Islamic Republic of),Iraq,1999,coarse_goat_hair,36.0
102,103,Iran (Islamic Republic of),Iraq,2000,coarse_goat_hair,7.0
165,33,Pakistan,Canada,1991,coarse_goat_hair,13.0
102,106,Iran (Islamic Republic of),Italy,2001,coarse_goat_hair,4.0
165,96,Pakistan,"China, Hong Kong SAR",1993,coarse_goat_hair,3.0
165,96,Pakistan,"China, Hong Kong SAR",2003,coarse_goat_hair,25.0
165,41,Pakistan,"China, mainland",1994,coarse_goat_hair,12.0
165,41,Pakistan,"China, mainland",2001,coarse_goat_hair,21.0
165,41,Pakistan,"China, mainland",2003,coarse_goat_hair,8.0
102,150,Iran (Islamic Republic of),Netherlands (Kingdom of the),1997,coarse_goat_hair,37.0
102,150,Iran (Islamic Republic of),Netherlands (Kingdom of the),1998,coarse_goat_hair,99.0
102,150,Iran (Islamic Republic of),Netherlands (Kingdom of the),1999,coarse_goat_hair,35.0
102,150,Iran (Islamic Republic of),Netherlands (Kingdom of the),2000,coarse_goat_hair,12.0
48,60,Costa Rica,El Salvador,1999,coarse_goat_hair,6.0
165,50,Pakistan,Cyprus,1994,coarse_goat_hair,30.0
165,51,Pakistan,Czechoslovakia,1989,coarse_goat_hair,13.0
165,51,Pakistan,Czechoslovakia,1990,coarse_goat_hair,111.0
165,116,Pakistan,Democratic People's Republic of Korea,1990,coarse_goat_hair,199.0
165,116,Pakistan,Democratic People's Republic of Korea,1993,coarse_goat_hair,8.0
165,116,Pakistan,Democratic People's Republic of Korea,1994,coarse_goat_hair,12.0
165,116,Pakistan,Democratic People's Republic of Korea,1995,coarse_goat_hair,14.0
165,116,Pakistan,Democratic People's Republic of Korea,1996,coarse_goat_hair,14.0
165,116,Pakistan,Democratic People's Republic of Korea,1997,coarse_goat_hair,23.0
165,116,Pakistan,Democratic People's Republic of Korea,1999,coarse_goat_hair,27.0
165,116,Pakistan,Democratic People's Republic of Korea,2000,coarse_goat_hair,7.0
165,116,Pakistan,Democratic People's Republic of Korea,2001,coarse_goat_hair,13.0
165,116,Pakistan,Democratic People's Republic of Korea,2002,coarse_goat_hair,9.0
165,116,Pakistan,Democratic People's Republic of Korea,2003,coarse_goat_hair,23.0
41,15,"China, mainland",Belgium-Luxembourg,1988,coarse_goat_hair,24.0
41,15,"China, mainland",Belgium-Luxembourg,1989,coarse_goat_hair,15.0
41,15,"China, mainland",Belgium-Luxembourg,1990,coarse_goat_hair,57.0
199,167,Slovakia,Czechia,1999,coarse_goat_hair,1.0
165,54,Pakistan,Denmark,1994,coarse_goat_hair,12.0
100,15,India,Belgium-Luxembourg,1987,coarse_goat_hair,2.0
100,15,India,Belgium-Luxembourg,1988,coarse_goat_hair,76.0
100,15,India,Belgium-Luxembourg,1991,coarse_goat_hair,46.0
165,67,Pakistan,Finland,1994,coarse_goat_hair,13.0
223,15,Türkiye,Belgium-Luxembourg,1990,coarse_goat_hair,5.0
223,15,Türkiye,Belgium-Luxembourg,1997,coarse_goat_hair,9.0
165,79,Pakistan,Germany,1990,coarse_goat_hair,69.0
165,79,Pakistan,Germany,1991,coarse_goat_hair,128.0
165,79,Pakistan,Germany,1992,coarse_goat_hair,63.0
165,79,Pakistan,Germany,1993,coarse_goat_hair,74.0
165,79,Pakistan,Germany,1994,coarse_goat_hair,240.0
165,79,Pakistan,Germany,1995,coarse_goat_hair,311.0
165,79,Pakistan,Germany,1996,coarse_goat_hair,126.0
165,79,Pakistan,Germany,1997,coarse_goat_hair,80.0
165,79,Pakistan,Germany,1998,coarse_goat_hair,171.0
165,79,Pakistan,Germany,1999,coarse_goat_hair,184.0
165,79,Pakistan,Germany,2000,coarse_goat_hair,467.0
165,79,Pakistan,Germany,2001,coarse_goat_hair,333.0
165,79,Pakistan,Germany,2002,coarse_goat_hair,181.0
165,79,Pakistan,Germany,2003,coarse_goat_hair,367.0
102,212,Iran (Islamic Republic of),Syrian Arab Republic,1997,coarse_goat_hair,7.0
102,212,Iran (Islamic Republic of),Syrian Arab Republic,1998,coarse_goat_hair,229.0
102,212,Iran (Islamic Republic of),Syrian Arab Republic,1999,coarse_goat_hair,189.0
102,212,Iran (Islamic Republic of),Syrian Arab Republic,2000,coarse_goat_hair,211.0
102,212,Iran (Islamic Republic of),Syrian Arab Republic,2002,coarse_goat_hair,215.0
102,212,Iran (Islamic Republic of),Syrian Arab Republic,2003,coarse_goat_hair,188.0
165,84,Pakistan,Greece,1997,coarse_goat_hair,10.0
102,213,Iran (Islamic Republic of),Turkmenistan,1999,coarse_goat_hair,173.0
102,230,Iran (Islamic Republic of),Ukraine,1999,coarse_goat_hair,35.0
102,230,Iran (Islamic Republic of),Ukraine,2000,coarse_goat_hair,242.0
102,230,Iran (Islamic Republic of),Ukraine,2001,coarse_goat_hair,238.0
156,41,New Zealand,"China, mainland",2004,coarse_goat_hair,2.0
156,41,New Zealand,"China, mainland",2012,coarse_goat_hair,1.0
156,41,New Zealand,"China, mainland",2021,coarse_goat_hair,0.32
165,100,Pakistan,India,1992,coarse_goat_hair,12.0
165,100,Pakistan,India,1997,coarse_goat_hair,10.0
102,225,Iran (Islamic Republic of),United Arab Emirates,1997,coarse_goat_hair,319.0
