address_id,address,match,matchtype,parsed,coordinate,tigerlineid,side,statefp,countyfp,tract,block
"884","1847-1849 N CLEVELAND AVENUE, CHICAGO, IL, 60614","Match","Non_Exact","1849 N CLEVELAND AVE, CHICAGO, IL, 60614","-87.641086381815,41.915549993232","111767389","R","17","031","071600","1008"
"961","1912 N SEDGWICK STREET, CHICAGO, IL, 60614","Match","Exact","1912 N SEDGWICK ST, CHICAGO, IL, 60614","-87.638850908521,41.916990168551","605232688","L","17","031","071600","1000"
"687","1800 N CLARK STREET, CHICAGO, IL, 60614","Match","Exact","1800 N CLARK ST, CHICAGO, IL, 60614","-87.633973860505,41.914856272877","111767497","L","17","031","071500","6003"
"1025","1927 N CLEVELAND AVENUE, CHICAGO, IL, 60614","Match","Exact","1927 N CLEVELAND AVE, CHICAGO, IL, 60614","-87.641129510308,41.916983230292","111767381","R","17","031","071600","1001"
"1100","1945 N LINCOLN AVENUE, CHICAGO, IL, 60614","Match","Exact","1945 N LINCOLN AVE, CHICAGO, IL, 60614","-87.637624803014,41.917562502497","111890283","R","17","031","071500","3008"
"800","1827 N LINCOLN PARK WEST, CHICAGO, IL, 60614","Match","Exact","1827 N LINCOLN PARK W, CHICAGO, IL, 60614","-87.636211384276,41.915538849566","605266135","R","17","031","071500","6002"
"648","1747 N CLEVELAND AVENUE, CHICAGO, IL, 60614","Match","Exact","1747 N CLEVELAND AVE, CHICAGO, IL, 60614","-87.641039371804,41.914084228785","605071475","R","17","031","071700","1001"
"923","1902 S MAY STREET, CHICAGO, IL, 60608","Match","Exact","1902 S MAY ST, CHICAGO, IL, 60608","-87.654887170832,41.856500998543","111803046","R","17","031","310500","1004"
"806","1829 N MOHAWK STREET, CHICAGO, IL, 60614","Match","Exact","1829 N MOHAWK ST, CHICAGO, IL, 60614","-87.642274556929,41.915077493978","605266120","R","17","031","071600","1010"
"808","1830 N LINCOLN AVENUE, CHICAGO, IL, 60614","Match","Exact","1830 N LINCOLN AVE, CHICAGO, IL, 60614","-87.635390721496,41.915802250328","111892206","L","17","031","071500","6002"
"1160","2109-2113 N CLARK STREET, CHICAGO, IL, 60614","Match","Non_Exact","2113 N CLARK ST, CHICAGO, IL, 60614","-87.637314001808,41.920499640338","605242661","R","17","031","071400","2006"
"697","1801 N LARRABEE STREET, CHICAGO, IL, 60614","Match","Exact","1801 N LARRABEE ST, CHICAGO, IL, 60614","-87.643475656663,41.914679466876","111767225","R","17","031","071600","1005"
"1158","210 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Exact","210 W EUGENIE ST, CHICAGO, IL, 60614","-87.635339238734,41.912932436423","655272262","R","17","031","071500","1004"
"654","1750 N MOHAWK STREET, CHICAGO, IL, 60614","Match","Exact","1750 N MOHAWK ST, CHICAGO, IL, 60614","-87.642393541877,41.913865045037","605071455","L","17","031","071700","1005"
"731","1810 N ORLEANS STREET, CHICAGO, IL, 60614","Match","Exact","1810 N ORLEANS ST, CHICAGO, IL, 60614","-87.637568861143,41.915055979953","605071493","L","17","031","071500","4001"
"973","1915 N SEDGWICK STREET, CHICAGO, IL, 60614","Match","Exact","1915 N SEDGWICK ST, CHICAGO, IL, 60614","-87.638703349151,41.917210304084","605232688","R","17","031","071500","3009"
"1157","209-211 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Non_Exact","211 W EUGENIE ST, CHICAGO, IL, 60614","-87.635124647838,41.912821906342","605071611","L","17","031","071500","1005"
"812","1831 N LINCOLN PARK WEST, CHICAGO, IL, 60614","Match","Exact","1831 N LINCOLN PARK W, CHICAGO, IL, 60614","-87.63621575871,41.91564602348","605266135","R","17","031","071500","6002"
"819","1833 N HUDSON AVENUE, CHICAGO, IL, 60614","Match","Exact","1833 N HUDSON AVE, CHICAGO, IL, 60614","-87.639868054284,41.915592883118","605266130","R","17","031","071600","1009"
"1175","214 W 70TH STREET, CHICAGO, IL, 60621","Match","Exact","214 W 70TH ST, CHICAGO, IL, 60621","-87.629967737653,41.767307125169","605520781","R","17","031","690300","2008"
"1093","1943 N MOHAWK STREET, CHICAGO, IL, 60614","Match","Exact","1943 N MOHAWK ST, CHICAGO, IL, 60614","-87.6423401115,41.917083869761","605232674","R","17","031","071600","1003"
"583","1726-1728 N CLARK STREET, CHICAGO, IL, 60614","Match","Non_Exact","1728 N CLARK ST, CHICAGO, IL, 60614","-87.633481041763,41.914053947578","111767507","L","17","031","071500","2000"
"1129","2 N RIVERSIDE PLAZA, CHICAGO, IL, 60606","No_Match"
"586","1727-1735 N ORLEANS STREET, CHICAGO, IL, 60614","Match","Non_Exact","1735 N ORLEANS ST, CHICAGO, IL, 60614","-87.637360245253,41.913323152047","111767416","R","17","031","071500","4003"
"621","1738 N HUDSON AVENUE, CHICAGO, IL, 60614","Match","Exact","1738 N HUDSON AVE, CHICAGO, IL, 60614","-87.639953238281,41.913312590101","111767398","L","17","031","071700","1002"
"984","1918 N CLEVELAND AVENUE, CHICAGO, IL, 60614","Match","Exact","1918 N CLEVELAND AVE, CHICAGO, IL, 60614","-87.641279470359,41.916842440286","111767381","L","17","031","071600","1002"
"622","1738 N MOHAWK STREET, CHICAGO, IL, 60614","Match","Exact","1738 N MOHAWK ST, CHICAGO, IL, 60614","-87.642388856331,41.913683869868","605071455","L","17","031","071700","1005"
"787","1824 N ORLEANS STREET, CHICAGO, IL, 60614","Match","Exact","1824 N ORLEANS ST, CHICAGO, IL, 60614","-87.637577084968,41.915321085653","605232649","L","17","031","071500","4001"
"864","1843-1845 N LINCOLN AVENUE, CHICAGO, IL, 60614","Match","Non_Exact","1845 N LINCOLN AVE, CHICAGO, IL, 60614","-87.635849925436,41.916291296211","111892207","R","17","031","071500","6001"
"985","1918 N MOHAWK STREET, CHICAGO, IL, 60614","Match","Exact","1918 N MOHAWK ST, CHICAGO, IL, 60614","-87.642491694005,41.917010020854","605232674","L","17","031","071600","1004"
"1002","1921-1923 N SEDGWICK STREET, CHICAGO, IL, 60614","Match","Non_Exact","1923 N SEDGWICK ST, CHICAGO, IL, 60614","-87.638707006756,41.917334663072","605232688","R","17","031","071500","3009"
"744","1814 N HUDSON AVENUE, CHICAGO, IL, 60614","Match","Exact","1814 N HUDSON AVE, CHICAGO, IL, 60614","-87.640008189396,41.915180553576","605266130","L","17","031","071600","1008"
"986","1918 N SEDGWICK STREET, CHICAGO, IL, 60614","Match","Exact","1918 N SEDGWICK ST, CHICAGO, IL, 60614","-87.638854566126,41.917114527539","605232688","L","17","031","071600","1000"
"629","1740 N CLARK STREET, CHICAGO, IL, 60614","Match","Exact","1740 N CLARK ST, CHICAGO, IL, 60614","-87.633551796505,41.91416892407","111767507","L","17","031","071500","2000"
"706","1804 N HUDSON AVENUE, CHICAGO, IL, 60614","Match","Exact","1804 N HUDSON AVE, CHICAGO, IL, 60614","-87.640000082342,41.914863533695","605266129","L","17","031","071600","1008"
"828","1834-1838 N LINCOLN AVENUE, CHICAGO, IL, 60614","Match","Non_Exact","1838 N LINCOLN AVE, CHICAGO, IL, 60614","-87.635619530021,41.915967292081","111892207","L","17","031","071500","6002"
"949","1910-1912 N CLARK STREET, CHICAGO, IL, 60614","Match","Non_Exact","1912 N CLARK ST, CHICAGO, IL, 60614","-87.635184770458,41.916829891672","111767410","L","17","031","071500","3008"
"1340","321 W 106TH STREET, CHICAGO, IL, 60628","Match","Exact","321 W 106TH ST, CHICAGO, IL, 60628","-87.631123199424,41.701545274542","605524512","R","17","031","491000","3009"
"1855","534 W DICKENS AVENUE, CHICAGO, IL, 60614","Match","Exact","534 W DICKENS AVE, CHICAGO, IL, 60614","-87.642697696346,41.920143786005","605232725","R","17","031","071300","2009"
"1535","3601-3603 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3603 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716606089978,41.862327858219","111798953","L","17","031","838700","4001"
"1257","253 W 104TH STREET, CHICAGO, IL, 60628","Match","Exact","253 W 104TH ST, CHICAGO, IL, 60628","-87.630202738694,41.705196880418","111833927","L","17","031","491000","4006"
"1730","4830-4848 ½ S DREXEL BOULEVARD, CHICAGO, IL, 60615","Match","Non_Exact","4848 1/2 S DREXEL BLVD, CHICAGO, IL, 60615","-87.604390728708,41.806844664422","111770977","R","17","031","390400","2005"
"1299","311 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Exact","311 W EUGENIE ST, CHICAGO, IL, 60614","-87.637189677452,41.912783801896","111767461","L","17","031","071500","4006"
"1815","5202-5210 S CORNELL AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5210 S CORNELL AVE, CHICAGO, IL, 60615","-87.586069578526,41.800868631923","647560274","R","17","031","410100","2005"
"1659","4701-4703 W OHIO STREET, CHICAGO, IL, 60644","Match","Non_Exact","4703 W OHIO ST, CHICAGO, IL, 60644","-87.743537440015,41.891358997143","605076538","L","17","031","251700","1020"
"1658","4700-4702 W FERDINAND STREET, CHICAGO, IL, 60644","No_Match"
"1735","4836 ½ S DREXEL BOULEVARD, CHICAGO, IL, 60615","Match","Non_Exact","4836 1/2 S DREXEL BLVD, CHICAGO, IL, 60615","-87.604395003016,41.80705325169","111770977","R","17","031","390400","2005"
"1396","329 W WEBSTER AVENUE, CHICAGO, IL, 60614","Match","Exact","329 W WEBSTER AVE, CHICAGO, IL, 60614","-87.637690834877,41.921923270213","605242658","L","17","031","071400","1000"
"1550","3634-3636 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3636 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716766178003,41.862892449529","111798929","R","17","031","838700","1021"
"1592","411-413 W MENOMONEE STREET, CHICAGO, IL, 60614","Match","Non_Exact","413 W MENOMONEE ST, CHICAGO, IL, 60614","-87.6390125007,41.914613469193","111767404","L","17","031","071700","1000"
"1392","328-330 S LEAVITT STREET, CHICAGO, IL, 60612","Match","Non_Exact","330 S LEAVITT ST, CHICAGO, IL, 60612","-87.681504589871,41.877137275743","112383556","R","17","031","838000","1012"
"1590","4108 W JACKSON BOULEVARD, CHICAGO, IL, 60624","Match","Exact","4108 W JACKSON BLVD, CHICAGO, IL, 60624","-87.728264289126,41.877107583146","111765820","R","17","031","260700","2002"
"1502","3517 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3517 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.713391508038,41.862360402255","111798972","L","17","031","291200","2008"
"1543","3617-3619 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3619 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716725537592,41.862327858226","111798953","L","17","031","838700","4001"
"1223","229 W EUGENIE STREET, CHICAGO, IL, 60614","Match","Exact","229 W EUGENIE ST, CHICAGO, IL, 60614","-87.635868329018,41.912808845077","655277664","L","17","031","071500","1005"
"1662","4702-4710 W HUBBARD STREET, CHICAGO, IL, 60644","No_Match"
"1705","4746-4744 W HUBBARD STREET, CHICAGO, IL, 60644","No_Match"
"1506","3522-3524 W GRENSHAW STREET, CHICAGO, IL, 60624","Match","Non_Exact","3524 W GRENSHAW ST, CHICAGO, IL, 60624","-87.713498723545,41.86732938773","616787435","R","17","031","843000","1027"
"1242","236 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","236 W WILLOW ST, CHICAGO, IL, 60614","-87.635903340207,41.914199732727","639245976","R","17","031","071500","1001"
"1561","3650 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3650 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.716974653057,41.862890106458","111798929","R","17","031","838700","1021"
"1436","3336 W WASHINGTON BOULEVARD, CHICAGO, IL, 60624","Match","Exact","3336 W WASHINGTON BLVD, CHICAGO, IL, 60624","-87.708679088157,41.882826133912","616787020","R","17","031","836800","2012"
"1830","5220-5222 S BLACKSTONE AVENUE, CHICAGO, IL, 60615","Match","Non_Exact","5222 S BLACKSTONE AVE, CHICAGO, IL, 60615","-87.59054031576,41.800634413995","111771724","R","17","031","410800","1003"
"1235","234 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","234 W WILLOW ST, CHICAGO, IL, 60614","-87.635878230251,41.914200380724","639245976","R","17","031","071500","1001"
"1674","4711-4715 W HUBBARD STREET, CHICAGO, IL, 60644","No_Match"
"1751","4902 W ADAMS STREET, CHICAGO, IL, 60644","Match","Exact","4902 W ADAMS ST, CHICAGO, IL, 60644","-87.7476431958,41.878623948758","604999717","R","17","031","252202","4005"
"1431","333 W MENOMONEE STREET, CHICAGO, IL, 60614","Match","Exact","333 W MENOMONEE ST, CHICAGO, IL, 60614","-87.637558317511,41.91470506751","616790525","L","17","031","071500","4002"
"1838","530 W DICKENS AVENUE, CHICAGO, IL, 60614","Match","Exact","530 W DICKENS AVE, CHICAGO, IL, 60614","-87.642596977477,41.920147516328","605232725","R","17","031","071300","2009"
"1716","4802 N WESTERN AVENUE, CHICAGO, IL, 60625","Match","Exact","4802 N WESTERN AVE, CHICAGO, IL, 60625","-87.68898480023,41.968684807532","111760379","L","17","031","040201","1019"
"1715","4801-4815 W WASHINGTON BOULEVARD, CHICAGO, IL, 60644","Match","Non_Exact","4815 W WASHINGTON BLVD, CHICAGO, IL, 60644","-87.745740006792,41.88175253135","111758281","L","17","031","251800","4012"
"1714","4801 S KENWOOD AVENUE, CHICAGO, IL, 60615","Match","Exact","4801 S KENWOOD AVE, CHICAGO, IL, 60615","-87.593487705028,41.807806383901","111771586","L","17","031","390600","1003"
"1758","4909-4911 W ADAMS STREET, CHICAGO, IL, 60644","Match","Non_Exact","4911 W ADAMS ST, CHICAGO, IL, 60644","-87.747777155291,41.878508047077","604999717","L","17","031","252202","2001"
"1438","3339-3341 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3341 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.709445048631,41.862408857807","111799035","L","17","031","841500","2003"
"1495","3501-3503 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3503 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.712998045249,41.862368016172","111798972","L","17","031","291200","2008"
"1295","310 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","310 W WILLOW ST, CHICAGO, IL, 60614","-87.637221061752,41.91422218867","111767415","R","17","031","071500","4002"
"1372","3246-3252 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3252 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.707209453894,41.862998233131","111799027","R","17","031","841500","1018"
"1492","349 W 105TH PLACE, CHICAGO, IL, 60628","Match","Exact","349 W 105TH PL, CHICAGO, IL, 60628","-87.632553507988,41.702433881024","605524472","R","17","031","491000","3001"
"1490","3451 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Exact","3451 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.712373555259,41.862372857976","605096086","L","17","031","291200","1011"
"1404","3306-3312 W DOUGLAS BOULEVARD, CHICAGO, IL, 60623","Match","Non_Exact","3312 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.708542211723,41.862987876883","111799026","R","17","031","841500","1017"
"1249","241 W WILLOW STREET, CHICAGO, IL, 60614","Match","Exact","241 W WILLOW ST, CHICAGO, IL, 60614","-87.635948223067,41.914083914214","639245976","L","17","031","071500","1002"
"1566","370 W NORMAL AVENUE, CHICAGO, IL, 60621","Match","Non_Exact","370 W NORMAL PKWY, CHICAGO, IL, 60621","-87.634155089674,41.771528939624","648375591","L","17","031","681200","1003"
