o_code,d_code,o_name,d_name,year,item,weight
101,4,Indonesia,Algeria,2023,oil_of_citronella,1.08
7,21,Angola,Brazil,2022,oil_of_citronella,0.01
101,9,Indonesia,Argentina,2017,oil_of_citronella,0.21
101,9,Indonesia,Argentina,2019,oil_of_citronella,1.26
101,9,Indonesia,Argentina,2020,oil_of_citronella,9.07
101,9,Indonesia,Argentina,2021,oil_of_citronella,1.8
101,9,Indonesia,Argentina,2022,oil_of_citronella,0.36
101,9,Indonesia,Argentina,2023,oil_of_citronella,4.26
138,9,Mexico,Argentina,2012,oil_of_citronella,9.0
138,9,Mexico,Argentina,2014,oil_of_citronella,8.54
138,9,Mexico,Argentina,2015,oil_of_citronella,5.22
23,68,Belize,France,1986,oil_of_citronella,28.0
28,41,Myanmar,"China, mainland",2022,oil_of_citronella,10.82
28,41,Myanmar,"China, mainland",2023,oil_of_citronella,12.96
211,9,Switzerland,Argentina,1991,oil_of_citronella,1.0
211,9,Switzerland,Argentina,1995,oil_of_citronella,2.0
211,9,Switzerland,Argentina,1996,oil_of_citronella,1.0
211,9,Switzerland,Argentina,1997,oil_of_citronella,1.0
211,9,Switzerland,Argentina,1998,oil_of_citronella,1.0
211,9,Switzerland,Argentina,1999,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2000,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2001,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2002,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2003,oil_of_citronella,14.0
211,9,Switzerland,Argentina,2004,oil_of_citronella,11.0
211,9,Switzerland,Argentina,2005,oil_of_citronella,2.0
211,9,Switzerland,Argentina,2006,oil_of_citronella,3.0
211,9,Switzerland,Argentina,2007,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2008,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2009,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2010,oil_of_citronella,1.0
211,9,Switzerland,Argentina,2012,oil_of_citronella,15.0
211,9,Switzerland,Argentina,2013,oil_of_citronella,14.0
211,9,Switzerland,Argentina,2014,oil_of_citronella,16.49
211,9,Switzerland,Argentina,2015,oil_of_citronella,14.6
211,9,Switzerland,Argentina,2016,oil_of_citronella,9.6
211,9,Switzerland,Argentina,2017,oil_of_citronella,13.44
211,9,Switzerland,Argentina,2018,oil_of_citronella,11.98
211,9,Switzerland,Argentina,2019,oil_of_citronella,11.4
211,9,Switzerland,Argentina,2020,oil_of_citronella,13.1
211,9,Switzerland,Argentina,2021,oil_of_citronella,10.98
211,9,Switzerland,Argentina,2022,oil_of_citronella,9.83
211,9,Switzerland,Argentina,2023,oil_of_citronella,8.25
41,9,"China, mainland",Argentina,2007,oil_of_citronella,1.0
41,9,"China, mainland",Argentina,2008,oil_of_citronella,1.0
41,9,"China, mainland",Argentina,2009,oil_of_citronella,21.0
41,9,"China, mainland",Argentina,2012,oil_of_citronella,1.0
41,9,"China, mainland",Argentina,2017,oil_of_citronella,8.74
41,9,"China, mainland",Argentina,2018,oil_of_citronella,2.34
41,9,"China, mainland",Argentina,2019,oil_of_citronella,4.32
41,9,"China, mainland",Argentina,2020,oil_of_citronella,1.62
41,9,"China, mainland",Argentina,2021,oil_of_citronella,6.3
41,9,"China, mainland",Argentina,2022,oil_of_citronella,0.36
41,9,"China, mainland",Argentina,2023,oil_of_citronella,0.54
138,10,Mexico,Australia,2014,oil_of_citronella,0.05
138,10,Mexico,Australia,2015,oil_of_citronella,0.1
41,1,"China, mainland",Armenia,2022,oil_of_citronella,0.01
214,10,"China, Taiwan Province of",Australia,2018,oil_of_citronella,0.01
101,10,Indonesia,Australia,1989,oil_of_citronella,3.0
101,10,Indonesia,Australia,1990,oil_of_citronella,3.0
101,10,Indonesia,Australia,1993,oil_of_citronella,7.0
101,10,Indonesia,Australia,1995,oil_of_citronella,5.0
101,10,Indonesia,Australia,1999,oil_of_citronella,1.0
101,10,Indonesia,Australia,2000,oil_of_citronella,1.0
101,10,Indonesia,Australia,2001,oil_of_citronella,16.0
101,10,Indonesia,Australia,2017,oil_of_citronella,0.37
101,10,Indonesia,Australia,2018,oil_of_citronella,0.35
101,10,Indonesia,Australia,2019,oil_of_citronella,1.38
