o_code,d_code,o_name,d_name,year,item,weight
174,7,Portugal,Angola,1986,skim_milk_evaporated,1.0
106,7,Italy,Angola,1986,skim_milk_evaporated,1.0
220,86,Trinidad and Tobago,Grenada,1988,skim_milk_evaporated,1.0
220,86,Trinidad and Tobago,Grenada,1989,skim_milk_evaporated,2.0
220,91,Trinidad and Tobago,Guyana,1990,skim_milk_evaporated,3.0
220,91,Trinidad and Tobago,Guyana,1991,skim_milk_evaporated,11.0
220,91,Trinidad and Tobago,Guyana,1992,skim_milk_evaporated,80.0
50,79,Cyprus,Germany,2015,skim_milk_evaporated,1.6
50,79,Cyprus,Germany,2016,skim_milk_evaporated,1.27
108,113,Kazakhstan,Kyrgyzstan,2003,skim_milk_evaporated,21.0
108,113,Kazakhstan,Kyrgyzstan,2004,skim_milk_evaporated,1240.0
108,113,Kazakhstan,Kyrgyzstan,2006,skim_milk_evaporated,4.0
134,124,Malta,Libya,1998,skim_milk_evaporated,17.0
134,124,Malta,Libya,2001,skim_milk_evaporated,18.0
79,11,Germany,Austria,1999,skim_milk_evaporated,1135.0
174,35,Portugal,Cabo Verde,1986,skim_milk_evaporated,6.0
50,84,Cyprus,Greece,2004,skim_milk_evaporated,20.0
50,84,Cyprus,Greece,2005,skim_milk_evaporated,1.0
50,84,Cyprus,Greece,2012,skim_milk_evaporated,1.0
50,84,Cyprus,Greece,2021,skim_milk_evaporated,8.06
50,84,Cyprus,Greece,2022,skim_milk_evaporated,54.25
50,84,Cyprus,Greece,2023,skim_milk_evaporated,1.03
79,13,Germany,Bahrain,1999,skim_milk_evaporated,6.0
220,188,Trinidad and Tobago,Saint Kitts and Nevis,1988,skim_milk_evaporated,1.0
220,189,Trinidad and Tobago,Saint Lucia,1988,skim_milk_evaporated,1.0
220,189,Trinidad and Tobago,Saint Lucia,1989,skim_milk_evaporated,4.0
220,191,Trinidad and Tobago,Saint Vincent and the Grenadines,1992,skim_milk_evaporated,8.0
50,121,Cyprus,Lebanon,1990,skim_milk_evaporated,14.0
220,236,Trinidad and Tobago,Venezuela (Bolivarian Republic of),1991,skim_milk_evaporated,2.0
220,236,Trinidad and Tobago,Venezuela (Bolivarian Republic of),1992,skim_milk_evaporated,2.0
79,15,Germany,Belgium-Luxembourg,1999,skim_milk_evaporated,8951.0
79,80,Germany,Bosnia and Herzegovina,1999,skim_milk_evaporated,1234.0
50,212,Cyprus,Syrian Arab Republic,1987,skim_milk_evaporated,2.0
79,27,Germany,Bulgaria,1999,skim_milk_evaporated,9.0
203,44,Spain,Colombia,1999,skim_milk_evaporated,1.0
203,48,Spain,Costa Rica,2000,skim_milk_evaporated,19.0
203,49,Spain,Cuba,1992,skim_milk_evaporated,2500.0
203,49,Spain,Cuba,1993,skim_milk_evaporated,10.0
203,49,Spain,Cuba,1994,skim_milk_evaporated,8.0
174,175,Portugal,Guinea-Bissau,1986,skim_milk_evaporated,1.0
79,40,Germany,Chile,1999,skim_milk_evaporated,7.0
79,96,Germany,"China, Hong Kong SAR",1999,skim_milk_evaporated,2.0
79,98,Germany,Croatia,1999,skim_milk_evaporated,11158.0
79,50,Germany,Cyprus,1999,skim_milk_evaporated,33.0
203,68,Spain,France,1990,skim_milk_evaporated,13362.0
203,68,Spain,France,1991,skim_milk_evaporated,7866.0
203,68,Spain,France,1995,skim_milk_evaporated,28.0
203,68,Spain,France,2001,skim_milk_evaporated,88.0
203,68,Spain,France,2002,skim_milk_evaporated,797.0
203,68,Spain,France,2007,skim_milk_evaporated,17.0
79,54,Germany,Denmark,1999,skim_milk_evaporated,50.0
79,67,Germany,Finland,1999,skim_milk_evaporated,11.0
79,68,Germany,France,1999,skim_milk_evaporated,8682.0
79,73,Germany,Georgia,1999,skim_milk_evaporated,9.0
79,84,Germany,Greece,1999,skim_milk_evaporated,33272.0
203,106,Spain,Italy,2006,skim_milk_evaporated,1.0
203,106,Spain,Italy,2007,skim_milk_evaporated,31.0
79,97,Germany,Hungary,1999,skim_milk_evaporated,6.0
203,126,Spain,Lithuania,1998,skim_milk_evaporated,28.0
79,101,Germany,Indonesia,1999,skim_milk_evaporated,1.0
79,106,Germany,Italy,1999,skim_milk_evaporated,3560.0
203,150,Spain,Netherlands (Kingdom of the),2006,skim_milk_evaporated,25.0
203,150,Spain,Netherlands (Kingdom of the),2007,skim_milk_evaporated,3.0
79,112,Germany,Jordan,1999,skim_milk_evaporated,2.0
79,108,Germany,Kazakhstan,1999,skim_milk_evaporated,3.0
79,124,Germany,Libya,1999,skim_milk_evaporated,10.0
203,174,Spain,Portugal,1995,skim_milk_evaporated,4.0
203,174,Spain,Portugal,1996,skim_milk_evaporated,83.0
203,174,Spain,Portugal,1998,skim_milk_evaporated,1.0
203,174,Spain,Portugal,2004,skim_milk_evaporated,370.0
203,174,Spain,Portugal,2005,skim_milk_evaporated,451.0
203,174,Spain,Portugal,2006,skim_milk_evaporated,14.0
203,174,Spain,Portugal,2007,skim_milk_evaporated,940.0
79,134,Germany,Malta,1999,skim_milk_evaporated,107.0
79,150,Germany,Netherlands (Kingdom of the),1999,skim_milk_evaporated,122476.0
203,203,Spain,Spain,1998,skim_milk_evaporated,1.0
203,203,Spain,Spain,2005,skim_milk_evaporated,3.0
203,203,Spain,Spain,2006,skim_milk_evaporated,13.0
203,203,Spain,Spain,2007,skim_milk_evaporated,8.0
79,159,Germany,Nigeria,1999,skim_milk_evaporated,11.0
79,221,Germany,Oman,1999,skim_milk_evaporated,3.0
203,229,Spain,United Kingdom of Great Britain and Northern Ireland,2007,skim_milk_evaporated,1.0
79,174,Germany,Portugal,1999,skim_milk_evaporated,87.0
79,179,Germany,Qatar,1999,skim_milk_evaporated,5.0
79,146,Germany,Republic of Moldova,1999,skim_milk_evaporated,1.0
79,185,Germany,Russian Federation,1999,skim_milk_evaporated,1.0
79,194,Germany,Saudi Arabia,1999,skim_milk_evaporated,717.0
79,199,Germany,Slovakia,1999,skim_milk_evaporated,10.0
