o_code,d_code,o_name,d_name,year,item,weight
210,4,Sweden,Algeria,2016,cattle_butcher_fat,0.02
210,10,Sweden,Australia,2019,cattle_butcher_fat,0.38
67,52,Finland,Azerbaijan,2022,cattle_butcher_fat,0.01
67,57,Finland,Belarus,2019,cattle_butcher_fat,30.41
67,57,Finland,Belarus,2020,cattle_butcher_fat,163.31
67,57,Finland,Belarus,2021,cattle_butcher_fat,160.98
67,57,Finland,Belarus,2022,cattle_butcher_fat,20.18
210,11,Sweden,Austria,2014,cattle_butcher_fat,19.9
210,52,Sweden,Azerbaijan,2015,cattle_butcher_fat,1.3
211,11,Switzerland,Austria,2014,cattle_butcher_fat,0.01
211,11,Switzerland,Austria,2018,cattle_butcher_fat,0.02
211,11,Switzerland,Austria,2019,cattle_butcher_fat,0.01
210,16,Sweden,Bangladesh,2016,cattle_butcher_fat,0.01
210,14,Sweden,Barbados,2016,cattle_butcher_fat,0.01
67,27,Finland,Bulgaria,2014,cattle_butcher_fat,20.4
67,27,Finland,Bulgaria,2015,cattle_butcher_fat,61.2
210,80,Sweden,Bosnia and Herzegovina,2016,cattle_butcher_fat,0.02
210,21,Sweden,Brazil,2016,cattle_butcher_fat,0.05
210,21,Sweden,Brazil,2017,cattle_butcher_fat,0.14
199,167,Slovakia,Czechia,2013,cattle_butcher_fat,25.0
199,167,Slovakia,Czechia,2018,cattle_butcher_fat,0.61
199,167,Slovakia,Czechia,2019,cattle_butcher_fat,0.63
199,167,Slovakia,Czechia,2023,cattle_butcher_fat,0.01
210,33,Sweden,Canada,2016,cattle_butcher_fat,0.01
210,33,Sweden,Canada,2017,cattle_butcher_fat,0.01
210,40,Sweden,Chile,2017,cattle_butcher_fat,0.07
210,96,Sweden,"China, Hong Kong SAR",2015,cattle_butcher_fat,0.48
162,54,Norway,Denmark,2021,cattle_butcher_fat,11.44
67,63,Finland,Estonia,2012,cattle_butcher_fat,3.0
67,63,Finland,Estonia,2013,cattle_butcher_fat,27.0
67,63,Finland,Estonia,2014,cattle_butcher_fat,72.2
67,63,Finland,Estonia,2015,cattle_butcher_fat,54.2
67,63,Finland,Estonia,2016,cattle_butcher_fat,30.05
67,63,Finland,Estonia,2021,cattle_butcher_fat,4.38
67,63,Finland,Estonia,2022,cattle_butcher_fat,126.86
67,63,Finland,Estonia,2023,cattle_butcher_fat,22.0
210,41,Sweden,"China, mainland",2016,cattle_butcher_fat,0.38
210,41,Sweden,"China, mainland",2017,cattle_butcher_fat,0.09
210,214,Sweden,"China, Taiwan Province of",2016,cattle_butcher_fat,0.02
199,68,Slovakia,France,2019,cattle_butcher_fat,0.01
210,44,Sweden,Colombia,2017,cattle_butcher_fat,0.05
67,68,Finland,France,2012,cattle_butcher_fat,21.0
67,68,Finland,France,2014,cattle_butcher_fat,43.3
