o_code,d_code,o_name,d_name,year,item,weight
62,106,Ethiopia PDR,Italy,1989,skins_calve_dry_salted,18.0
62,106,Ethiopia PDR,Italy,1992,skins_calve_dry_salted,17.0
62,117,Ethiopia PDR,Republic of Korea,1992,skins_calve_dry_salted,2.0
62,229,Ethiopia PDR,United Kingdom of Great Britain and Northern Ireland,1988,skins_calve_dry_salted,5.0
62,229,Ethiopia PDR,United Kingdom of Great Britain and Northern Ireland,1992,skins_calve_dry_salted,36.0
114,11,Kenya,Austria,1992,skins_calve_dry_salted,26.0
62,231,Ethiopia PDR,United States of America,1990,skins_calve_dry_salted,20.0
249,96,Yemen,"China, Hong Kong SAR",2004,skins_calve_dry_salted,119.0
249,96,Yemen,"China, Hong Kong SAR",2005,skins_calve_dry_salted,141.0
75,96,Gambia,"China, Hong Kong SAR",2000,skins_calve_dry_salted,6.0
75,96,Gambia,"China, Hong Kong SAR",2001,skins_calve_dry_salted,3.0
75,96,Gambia,"China, Hong Kong SAR",2002,skins_calve_dry_salted,6.0
75,96,Gambia,"China, Hong Kong SAR",2003,skins_calve_dry_salted,9.0
226,115,Uganda,Cambodia,1999,skins_calve_dry_salted,9.0
104,10,Ireland,Australia,2003,skins_calve_dry_salted,14.0
238,96,Ethiopia,"China, Hong Kong SAR",2004,skins_calve_dry_salted,47.0
238,96,Ethiopia,"China, Hong Kong SAR",2006,skins_calve_dry_salted,86.0
91,21,Guyana,Brazil,2000,skins_calve_dry_salted,24.0
91,21,Guyana,Brazil,2002,skins_calve_dry_salted,4.0
226,96,Uganda,"China, Hong Kong SAR",1999,skins_calve_dry_salted,1668.0
226,96,Uganda,"China, Hong Kong SAR",2000,skins_calve_dry_salted,235.0
226,96,Uganda,"China, Hong Kong SAR",2001,skins_calve_dry_salted,632.0
203,4,Spain,Algeria,1998,skins_calve_dry_salted,20.0
52,41,Azerbaijan,"China, mainland",1999,skins_calve_dry_salted,55.0
114,29,Kenya,Burundi,1993,skins_calve_dry_salted,2.0
104,11,Ireland,Austria,1993,skins_calve_dry_salted,20.0
173,10,Poland,Australia,2015,skins_calve_dry_salted,25.0
173,10,Poland,Australia,2016,skins_calve_dry_salted,50.0
75,79,Gambia,Germany,2003,skins_calve_dry_salted,2.0
75,84,Gambia,Greece,2003,skins_calve_dry_salted,1.0
1,41,Armenia,"China, mainland",2013,skins_calve_dry_salted,221.0
238,41,Ethiopia,"China, mainland",2005,skins_calve_dry_salted,146.0
91,33,Guyana,Canada,2002,skins_calve_dry_salted,2.0
249,100,Yemen,India,2004,skins_calve_dry_salted,42.0
249,100,Yemen,India,2005,skins_calve_dry_salted,134.0
114,96,Kenya,"China, Hong Kong SAR",1992,skins_calve_dry_salted,336.0
114,96,Kenya,"China, Hong Kong SAR",1993,skins_calve_dry_salted,113.0
114,96,Kenya,"China, Hong Kong SAR",1996,skins_calve_dry_salted,308.0
114,96,Kenya,"China, Hong Kong SAR",1997,skins_calve_dry_salted,224.0
114,96,Kenya,"China, Hong Kong SAR",1998,skins_calve_dry_salted,534.0
114,96,Kenya,"China, Hong Kong SAR",1999,skins_calve_dry_salted,2528.0
114,96,Kenya,"China, Hong Kong SAR",2000,skins_calve_dry_salted,2582.0
114,96,Kenya,"China, Hong Kong SAR",2001,skins_calve_dry_salted,7157.0
114,96,Kenya,"China, Hong Kong SAR",2002,skins_calve_dry_salted,3371.0
75,100,Gambia,India,2007,skins_calve_dry_salted,8.0
106,4,Italy,Algeria,1993,skins_calve_dry_salted,153.0
106,4,Italy,Algeria,1994,skins_calve_dry_salted,57.0
106,4,Italy,Algeria,1995,skins_calve_dry_salted,52.0
106,4,Italy,Algeria,1997,skins_calve_dry_salted,27.0
106,4,Italy,Algeria,1999,skins_calve_dry_salted,3.0
229,1,United Kingdom of Great Britain and Northern Ireland,Armenia,1994,skins_calve_dry_salted,36.0
75,106,Gambia,Italy,2000,skins_calve_dry_salted,3.0
75,106,Gambia,Italy,2001,skins_calve_dry_salted,5.0
75,106,Gambia,Italy,2002,skins_calve_dry_salted,4.0
15,21,Belgium-Luxembourg,Brazil,1995,skins_calve_dry_salted,1.0
249,106,Yemen,Italy,2004,skins_calve_dry_salted,68.0
249,106,Yemen,Italy,2005,skins_calve_dry_salted,5.0
146,27,Republic of Moldova,Bulgaria,1995,skins_calve_dry_salted,58.0
114,41,Kenya,"China, mainland",1992,skins_calve_dry_salted,31.0
114,41,Kenya,"China, mainland",1993,skins_calve_dry_salted,49.0
114,41,Kenya,"China, mainland",1996,skins_calve_dry_salted,2.0
114,41,Kenya,"China, mainland",1997,skins_calve_dry_salted,35.0
114,41,Kenya,"China, mainland",1998,skins_calve_dry_salted,171.0
114,41,Kenya,"China, mainland",1999,skins_calve_dry_salted,995.0
114,41,Kenya,"China, mainland",2000,skins_calve_dry_salted,813.0
114,41,Kenya,"China, mainland",2001,skins_calve_dry_salted,13.0
114,214,Kenya,"China, Taiwan Province of",1992,skins_calve_dry_salted,55.0
114,214,Kenya,"China, Taiwan Province of",1993,skins_calve_dry_salted,4.0
114,214,Kenya,"China, Taiwan Province of",2000,skins_calve_dry_salted,7.0
226,209,Uganda,Eswatini,1999,skins_calve_dry_salted,11.0
108,41,Kazakhstan,"China, mainland",2000,skins_calve_dry_salted,1122.0
249,143,Yemen,Morocco,2005,skins_calve_dry_salted,15.0
114,116,Kenya,Democratic People's Republic of Korea,1998,skins_calve_dry_salted,10.0
15,33,Belgium-Luxembourg,Canada,1988,skins_calve_dry_salted,7.0
198,11,Slovenia,Austria,2012,skins_calve_dry_salted,6.0
104,255,Ireland,Belgium,2017,skins_calve_dry_salted,115.88
173,11,Poland,Austria,2022,skins_calve_dry_salted,0.01
249,165,Yemen,Pakistan,2004,skins_calve_dry_salted,124.0
249,165,Yemen,Pakistan,2005,skins_calve_dry_salted,248.0
75,195,Gambia,Senegal,2003,skins_calve_dry_salted,2.0
15,96,Belgium-Luxembourg,"China, Hong Kong SAR",1996,skins_calve_dry_salted,20.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,1988,skins_calve_dry_salted,3.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,1989,skins_calve_dry_salted,1.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,1991,skins_calve_dry_salted,12.0
229,10,United Kingdom of Great Britain and Northern Ireland,Australia,1995,skins_calve_dry_salted,6.0
226,100,Uganda,India,1999,skins_calve_dry_salted,37.0
226,100,Uganda,India,2000,skins_calve_dry_salted,40.0
226,100,Uganda,India,2001,skins_calve_dry_salted,19.0
104,15,Ireland,Belgium-Luxembourg,1992,skins_calve_dry_salted,65.0
104,15,Ireland,Belgium-Luxembourg,1993,skins_calve_dry_salted,6.0
166,48,Panama,Costa Rica,1996,skins_calve_dry_salted,113.0
166,48,Panama,Costa Rica,1997,skins_calve_dry_salted,184.0
166,48,Panama,Costa Rica,1998,skins_calve_dry_salted,93.0
166,48,Panama,Costa Rica,1999,skins_calve_dry_salted,292.0
166,48,Panama,Costa Rica,2000,skins_calve_dry_salted,366.0
75,203,Gambia,Spain,1999,skins_calve_dry_salted,15.0
75,203,Gambia,Spain,2000,skins_calve_dry_salted,1.0
75,203,Gambia,Spain,2001,skins_calve_dry_salted,6.0
75,203,Gambia,Spain,2002,skins_calve_dry_salted,3.0
104,53,Ireland,Benin,2004,skins_calve_dry_salted,26.0
114,59,Kenya,Egypt,1993,skins_calve_dry_salted,111.0
114,59,Kenya,Egypt,1997,skins_calve_dry_salted,19.0
114,59,Kenya,Egypt,2000,skins_calve_dry_salted,78.0
114,59,Kenya,Egypt,2001,skins_calve_dry_salted,156.0
238,84,Ethiopia,Greece,2004,skins_calve_dry_salted,38.0
249,194,Yemen,Saudi Arabia,2004,skins_calve_dry_salted,11.0
249,194,Yemen,Saudi Arabia,2011,skins_calve_dry_salted,16.0
226,106,Uganda,Italy,1998,skins_calve_dry_salted,66.0
226,106,Uganda,Italy,1999,skins_calve_dry_salted,111.0
226,106,Uganda,Italy,2000,skins_calve_dry_salted,509.0
226,106,Uganda,Italy,2001,skins_calve_dry_salted,28.0
238,100,Ethiopia,India,2001,skins_calve_dry_salted,32.0
114,62,Kenya,Ethiopia PDR,1992,skins_calve_dry_salted,26.0
67,96,Finland,"China, Hong Kong SAR",2000,skins_calve_dry_salted,125.0
67,96,Finland,"China, Hong Kong SAR",2001,skins_calve_dry_salted,168.0
1,100,Armenia,India,2013,skins_calve_dry_salted,24.0
3,106,Albania,Italy,2000,skins_calve_dry_salted,48.0
3,106,Albania,Italy,2001,skins_calve_dry_salted,60.0
3,106,Albania,Italy,2002,skins_calve_dry_salted,268.0
249,212,Yemen,Syrian Arab Republic,2005,skins_calve_dry_salted,119.0
75,229,Gambia,United Kingdom of Great Britain and Northern Ireland,2008,skins_calve_dry_salted,8.0
114,68,Kenya,France,1992,skins_calve_dry_salted,16.0
114,68,Kenya,France,1996,skins_calve_dry_salted,1.0
114,68,Kenya,France,1998,skins_calve_dry_salted,1.0
114,68,Kenya,France,2000,skins_calve_dry_salted,1.0
114,68,Kenya,France,2001,skins_calve_dry_salted,1.0
114,75,Kenya,Gambia,2001,skins_calve_dry_salted,1.0
67,41,Finland,"China, mainland",2000,skins_calve_dry_salted,101.0
67,41,Finland,"China, mainland",2001,skins_calve_dry_salted,20.0
106,10,Italy,Australia,1989,skins_calve_dry_salted,2.0
106,10,Italy,Australia,1993,skins_calve_dry_salted,1.0
106,10,Italy,Australia,1998,skins_calve_dry_salted,6.0
106,10,Italy,Australia,2003,skins_calve_dry_salted,1.0
106,10,Italy,Australia,2004,skins_calve_dry_salted,8.0
106,10,Italy,Australia,2005,skins_calve_dry_salted,1.0
106,10,Italy,Australia,2008,skins_calve_dry_salted,56.0
106,10,Italy,Australia,2013,skins_calve_dry_salted,11.0
106,10,Italy,Australia,2015,skins_calve_dry_salted,10.7
238,106,Ethiopia,Italy,2001,skins_calve_dry_salted,14435.0
238,106,Ethiopia,Italy,2002,skins_calve_dry_salted,73.0
238,106,Ethiopia,Italy,2005,skins_calve_dry_salted,16.0
249,225,Yemen,United Arab Emirates,2004,skins_calve_dry_salted,45.0
147,159,Namibia,Nigeria,2020,skins_calve_dry_salted,32.28
114,79,Kenya,Germany,1992,skins_calve_dry_salted,97.0
114,79,Kenya,Germany,1993,skins_calve_dry_salted,71.0
114,79,Kenya,Germany,1999,skins_calve_dry_salted,10.0
229,11,United Kingdom of Great Britain and Northern Ireland,Austria,1990,skins_calve_dry_salted,47.0
229,11,United Kingdom of Great Britain and Northern Ireland,Austria,1993,skins_calve_dry_salted,1.0
1,106,Armenia,Italy,2002,skins_calve_dry_salted,40.0
1,106,Armenia,Italy,2004,skins_calve_dry_salted,13.0
1,106,Armenia,Italy,2005,skins_calve_dry_salted,40.0
1,106,Armenia,Italy,2006,skins_calve_dry_salted,240.0
1,106,Armenia,Italy,2007,skins_calve_dry_salted,80.0
114,81,Kenya,Ghana,1993,skins_calve_dry_salted,17.0
226,114,Uganda,Kenya,1999,skins_calve_dry_salted,67.0
226,114,Uganda,Kenya,2000,skins_calve_dry_salted,117.0
226,114,Uganda,Kenya,2001,skins_calve_dry_salted,144.0
108,100,Kazakhstan,India,2000,skins_calve_dry_salted,17.0
114,84,Kenya,Greece,1992,skins_calve_dry_salted,182.0
114,84,Kenya,Greece,1993,skins_calve_dry_salted,99.0
114,84,Kenya,Greece,1996,skins_calve_dry_salted,11.0
114,84,Kenya,Greece,1997,skins_calve_dry_salted,20.0
114,84,Kenya,Greece,1998,skins_calve_dry_salted,9.0
114,84,Kenya,Greece,1999,skins_calve_dry_salted,64.0
114,84,Kenya,Greece,2000,skins_calve_dry_salted,44.0
114,84,Kenya,Greece,2001,skins_calve_dry_salted,30.0
114,84,Kenya,Greece,2002,skins_calve_dry_salted,10.0
203,11,Spain,Austria,2002,skins_calve_dry_salted,19.0
203,11,Spain,Austria,2005,skins_calve_dry_salted,1.0
203,11,Spain,Austria,2007,skins_calve_dry_salted,1.0
203,11,Spain,Austria,2014,skins_calve_dry_salted,94.3
104,96,Ireland,"China, Hong Kong SAR",1999,skins_calve_dry_salted,85.0
104,96,Ireland,"China, Hong Kong SAR",2000,skins_calve_dry_salted,220.0
104,96,Ireland,"China, Hong Kong SAR",2001,skins_calve_dry_salted,88.0
104,96,Ireland,"China, Hong Kong SAR",2002,skins_calve_dry_salted,141.0
104,96,Ireland,"China, Hong Kong SAR",2003,skins_calve_dry_salted,631.0
104,96,Ireland,"China, Hong Kong SAR",2004,skins_calve_dry_salted,1957.0
104,96,Ireland,"China, Hong Kong SAR",2005,skins_calve_dry_salted,13.0
171,96,Philippines,"China, Hong Kong SAR",2001,skins_calve_dry_salted,3.0
15,54,Belgium-Luxembourg,Denmark,1992,skins_calve_dry_salted,1.0
183,27,Romania,Bulgaria,2020,skins_calve_dry_salted,32.3
183,27,Romania,Bulgaria,2021,skins_calve_dry_salted,2.34
114,100,Kenya,India,1988,skins_calve_dry_salted,10.0
114,100,Kenya,India,1992,skins_calve_dry_salted,42.0
114,100,Kenya,India,1993,skins_calve_dry_salted,75.0
114,100,Kenya,India,1997,skins_calve_dry_salted,71.0
114,100,Kenya,India,1998,skins_calve_dry_salted,101.0
114,100,Kenya,India,1999,skins_calve_dry_salted,214.0
114,100,Kenya,India,2000,skins_calve_dry_salted,199.0
114,100,Kenya,India,2001,skins_calve_dry_salted,35.0
114,100,Kenya,India,2002,skins_calve_dry_salted,88.0
166,110,Panama,Japan,1997,skins_calve_dry_salted,18.0
104,41,Ireland,"China, mainland",1996,skins_calve_dry_salted,86.0
104,41,Ireland,"China, mainland",1999,skins_calve_dry_salted,149.0
104,41,Ireland,"China, mainland",2000,skins_calve_dry_salted,301.0
104,41,Ireland,"China, mainland",2003,skins_calve_dry_salted,194.0
104,41,Ireland,"China, mainland",2004,skins_calve_dry_salted,2638.0
84,15,Greece,Belgium-Luxembourg,1999,skins_calve_dry_salted,8.0
57,106,Belarus,Italy,1998,skins_calve_dry_salted,146.0
57,106,Belarus,Italy,1999,skins_calve_dry_salted,127.0
57,106,Belarus,Italy,2001,skins_calve_dry_salted,27.0
1,165,Armenia,Pakistan,2001,skins_calve_dry_salted,1.0
104,214,Ireland,"China, Taiwan Province of",1997,skins_calve_dry_salted,222.0
104,214,Ireland,"China, Taiwan Province of",2004,skins_calve_dry_salted,105.0
63,67,Estonia,Finland,2019,skins_calve_dry_salted,0.31
114,104,Kenya,Ireland,1992,skins_calve_dry_salted,23.0
221,106,Oman,Italy,2002,skins_calve_dry_salted,34.0
146,97,Republic of Moldova,Hungary,1994,skins_calve_dry_salted,20.0
166,138,Panama,Mexico,1996,skins_calve_dry_salted,413.0
166,138,Panama,Mexico,1997,skins_calve_dry_salted,90.0
226,165,Uganda,Pakistan,2000,skins_calve_dry_salted,9.0
226,165,Uganda,Pakistan,2001,skins_calve_dry_salted,211.0
1,173,Armenia,Poland,2006,skins_calve_dry_salted,20.0
114,105,Kenya,Israel,2000,skins_calve_dry_salted,13.0
226,174,Uganda,Portugal,1998,skins_calve_dry_salted,16.0
73,106,Georgia,Italy,2003,skins_calve_dry_salted,11.0
73,106,Georgia,Italy,2004,skins_calve_dry_salted,64.0
3,223,Albania,Türkiye,2000,skins_calve_dry_salted,8.0
3,223,Albania,Türkiye,2001,skins_calve_dry_salted,11.0
171,41,Philippines,"China, mainland",2000,skins_calve_dry_salted,20.0
171,41,Philippines,"China, mainland",2001,skins_calve_dry_salted,23.0
171,41,Philippines,"China, mainland",2005,skins_calve_dry_salted,1.0
171,41,Philippines,"China, mainland",2006,skins_calve_dry_salted,377.0
198,96,Slovenia,"China, Hong Kong SAR",2011,skins_calve_dry_salted,40.0
173,80,Poland,Bosnia and Herzegovina,2016,skins_calve_dry_salted,18.72
173,80,Poland,Bosnia and Herzegovina,2017,skins_calve_dry_salted,23.59
134,106,Malta,Italy,2010,skins_calve_dry_salted,22.0
134,106,Malta,Italy,2012,skins_calve_dry_salted,21.0
114,106,Kenya,Italy,1991,skins_calve_dry_salted,47.0
114,106,Kenya,Italy,1992,skins_calve_dry_salted,2691.0
114,106,Kenya,Italy,1993,skins_calve_dry_salted,2209.0
114,106,Kenya,Italy,1996,skins_calve_dry_salted,210.0
114,106,Kenya,Italy,1997,skins_calve_dry_salted,63.0
114,106,Kenya,Italy,1998,skins_calve_dry_salted,175.0
114,106,Kenya,Italy,1999,skins_calve_dry_salted,222.0
114,106,Kenya,Italy,2000,skins_calve_dry_salted,1417.0
114,106,Kenya,Italy,2001,skins_calve_dry_salted,417.0
114,106,Kenya,Italy,2002,skins_calve_dry_salted,433.0
226,184,Uganda,Rwanda,2000,skins_calve_dry_salted,3.0
226,194,Uganda,Saudi Arabia,1999,skins_calve_dry_salted,21.0
198,41,Slovenia,"China, mainland",2014,skins_calve_dry_salted,19.6
147,202,Namibia,South Africa,2021,skins_calve_dry_salted,20.0
114,110,Kenya,Japan,1992,skins_calve_dry_salted,27.0
114,110,Kenya,Japan,1997,skins_calve_dry_salted,10.0
104,167,Ireland,Czechia,2006,skins_calve_dry_salted,39.0
68,11,France,Austria,1990,skins_calve_dry_salted,49.0
68,11,France,Austria,1994,skins_calve_dry_salted,23.0
52,223,Azerbaijan,Türkiye,1999,skins_calve_dry_salted,509.0
52,223,Azerbaijan,Türkiye,2001,skins_calve_dry_salted,67.0
52,223,Azerbaijan,Türkiye,2002,skins_calve_dry_salted,79.0
104,116,Ireland,Democratic People's Republic of Korea,1993,skins_calve_dry_salted,93.0
104,116,Ireland,Democratic People's Republic of Korea,1995,skins_calve_dry_salted,40.0
104,116,Ireland,Democratic People's Republic of Korea,1996,skins_calve_dry_salted,134.0
114,112,Kenya,Jordan,1993,skins_calve_dry_salted,24.0
114,112,Kenya,Jordan,1997,skins_calve_dry_salted,10.0
114,112,Kenya,Jordan,2000,skins_calve_dry_salted,20.0
114,112,Kenya,Jordan,2001,skins_calve_dry_salted,81.0
114,112,Kenya,Jordan,2002,skins_calve_dry_salted,40.0
114,114,Kenya,Kenya,1992,skins_calve_dry_salted,9.0
114,114,Kenya,Kenya,1993,skins_calve_dry_salted,25.0
91,231,Guyana,United States of America,2001,skins_calve_dry_salted,21.0
114,121,Kenya,Lebanon,1992,skins_calve_dry_salted,18.0
114,121,Kenya,Lebanon,1999,skins_calve_dry_salted,10.0
150,11,Netherlands (Kingdom of the),Austria,1988,skins_calve_dry_salted,62.0
150,11,Netherlands (Kingdom of the),Austria,1989,skins_calve_dry_salted,2.0
150,11,Netherlands (Kingdom of the),Austria,1992,skins_calve_dry_salted,22.0
150,11,Netherlands (Kingdom of the),Austria,2000,skins_calve_dry_salted,33.0
150,11,Netherlands (Kingdom of the),Austria,2001,skins_calve_dry_salted,15.0
150,11,Netherlands (Kingdom of the),Austria,2019,skins_calve_dry_salted,0.01
150,11,Netherlands (Kingdom of the),Austria,2020,skins_calve_dry_salted,0.1
150,11,Netherlands (Kingdom of the),Austria,2021,skins_calve_dry_salted,0.35
150,11,Netherlands (Kingdom of the),Austria,2022,skins_calve_dry_salted,0.22
150,11,Netherlands (Kingdom of the),Austria,2023,skins_calve_dry_salted,0.24
199,167,Slovakia,Czechia,2004,skins_calve_dry_salted,10.0
114,130,Kenya,Malawi,2001,skins_calve_dry_salted,2.0
146,106,Republic of Moldova,Italy,1994,skins_calve_dry_salted,84.0
146,106,Republic of Moldova,Italy,1995,skins_calve_dry_salted,252.0
146,106,Republic of Moldova,Italy,1996,skins_calve_dry_salted,16.0
146,106,Republic of Moldova,Italy,1997,skins_calve_dry_salted,149.0
146,106,Republic of Moldova,Italy,1999,skins_calve_dry_salted,2.0
146,106,Republic of Moldova,Italy,2002,skins_calve_dry_salted,20.0
80,106,Bosnia and Herzegovina,Italy,2004,skins_calve_dry_salted,28.0
79,11,Germany,Austria,1991,skins_calve_dry_salted,45.0
79,11,Germany,Austria,1994,skins_calve_dry_salted,8.0
79,11,Germany,Austria,1995,skins_calve_dry_salted,254.0
79,11,Germany,Austria,1996,skins_calve_dry_salted,312.0
79,11,Germany,Austria,1997,skins_calve_dry_salted,47.0
79,11,Germany,Austria,1998,skins_calve_dry_salted,99.0
185,41,Russian Federation,"China, mainland",2010,skins_calve_dry_salted,91.0
171,214,Philippines,"China, Taiwan Province of",2002,skins_calve_dry_salted,2.0
171,214,Philippines,"China, Taiwan Province of",2006,skins_calve_dry_salted,20.0
