o_code,d_code,o_name,d_name,year,item,weight
100,2,India,Afghanistan,2014,buffalo,1.0
154,3,North Macedonia,Albania,2013,buffalo,83.0
165,2,Pakistan,Afghanistan,2000,buffalo,66.0
165,2,Pakistan,Afghanistan,2001,buffalo,14.0
165,2,Pakistan,Afghanistan,2002,buffalo,1084.0
165,2,Pakistan,Afghanistan,2003,buffalo,30198.0
165,2,Pakistan,Afghanistan,2004,buffalo,5881.0
165,2,Pakistan,Afghanistan,2012,buffalo,336.0
165,2,Pakistan,Afghanistan,2013,buffalo,5691.0
165,2,Pakistan,Afghanistan,2017,buffalo,717.0
120,41,Lao People's Democratic Republic,"China, mainland",2018,buffalo,1229.0
120,41,Lao People's Democratic Republic,"China, mainland",2019,buffalo,13923.0
120,41,Lao People's Democratic Republic,"China, mainland",2020,buffalo,4632.0
120,41,Lao People's Democratic Republic,"China, mainland",2019,buffalo,3821.67
120,41,Lao People's Democratic Republic,"China, mainland",2020,buffalo,1271.31
20,32,Botswana,Cameroon,2014,buffalo,3.0
7,21,Angola,Brazil,2022,buffalo,0.04
21,7,Brazil,Angola,2012,buffalo,1800.0
21,7,Brazil,Angola,2013,buffalo,1507.0
21,7,Brazil,Angola,2014,buffalo,50.0
21,7,Brazil,Angola,2014,buffalo,22.5
21,7,Brazil,Angola,2019,buffalo,0.02
149,33,Nepal,Canada,2009,buffalo,2.0
20,250,Botswana,Democratic Republic of the Congo,2017,buffalo,74.0
20,250,Botswana,Democratic Republic of the Congo,2017,buffalo,5.5
28,41,Myanmar,"China, mainland",2018,buffalo,18425.0
28,41,Myanmar,"China, mainland",2019,buffalo,8947.0
28,41,Myanmar,"China, mainland",2019,buffalo,88.0
120,147,Lao People's Democratic Republic,Namibia,2021,buffalo,139.0
120,147,Lao People's Democratic Republic,Namibia,2021,buffalo,38.1
20,79,Botswana,Germany,2016,buffalo,1.0
20,79,Botswana,Germany,2016,buffalo,0.01
209,144,Eswatini,Mozambique,2015,buffalo,0.6
98,11,Croatia,Austria,2018,buffalo,7.0
98,11,Croatia,Austria,2018,buffalo,5.85
20,106,Botswana,Italy,2016,buffalo,2.0
20,106,Botswana,Italy,2016,buffalo,0.07
120,237,Lao People's Democratic Republic,Viet Nam,2018,buffalo,7894.0
120,237,Lao People's Democratic Republic,Viet Nam,2019,buffalo,54042.0
120,237,Lao People's Democratic Republic,Viet Nam,2020,buffalo,53487.0
120,237,Lao People's Democratic Republic,Viet Nam,2021,buffalo,66001.0
120,237,Lao People's Democratic Republic,Viet Nam,2019,buffalo,14834.06
120,237,Lao People's Democratic Republic,Viet Nam,2020,buffalo,14681.77
120,237,Lao People's Democratic Republic,Viet Nam,2021,buffalo,18116.7
20,114,Botswana,Kenya,2015,buffalo,1.0
20,114,Botswana,Kenya,2016,buffalo,2.0
20,114,Botswana,Kenya,2015,buffalo,0.03
20,114,Botswana,Kenya,2016,buffalo,0.03
168,156,Papua New Guinea,New Zealand,2021,buffalo,1.0
