o_code,d_code,o_name,d_name,year,item,weight
38,2,Sri Lanka,Afghanistan,2010,bran_of_rice,30.0
186,3,Serbia and Montenegro,Albania,2004,bran_of_rice,187.0
16,10,Bangladesh,Australia,2005,bran_of_rice,5.0
220,8,Trinidad and Tobago,Antigua and Barbuda,2005,bran_of_rice,3.0
154,3,North Macedonia,Albania,2001,bran_of_rice,7.0
165,2,Pakistan,Afghanistan,2001,bran_of_rice,762.0
165,2,Pakistan,Afghanistan,2002,bran_of_rice,818.0
165,2,Pakistan,Afghanistan,2003,bran_of_rice,2294.0
165,2,Pakistan,Afghanistan,2004,bran_of_rice,1003.0
165,2,Pakistan,Afghanistan,2006,bran_of_rice,501.0
165,2,Pakistan,Afghanistan,2007,bran_of_rice,144.0
84,3,Greece,Albania,1993,bran_of_rice,22.0
84,3,Greece,Albania,1994,bran_of_rice,14.0
84,3,Greece,Albania,1995,bran_of_rice,5.0
84,3,Greece,Albania,2004,bran_of_rice,99.0
84,3,Greece,Albania,2006,bran_of_rice,60.0
186,11,Serbia and Montenegro,Austria,2002,bran_of_rice,501.0
191,14,Saint Vincent and the Grenadines,Barbados,2006,bran_of_rice,11.0
234,9,Uruguay,Argentina,1991,bran_of_rice,1620.0
234,9,Uruguay,Argentina,1992,bran_of_rice,71.0
234,9,Uruguay,Argentina,1993,bran_of_rice,13769.0
234,9,Uruguay,Argentina,1994,bran_of_rice,12819.0
234,9,Uruguay,Argentina,1995,bran_of_rice,1594.0
234,9,Uruguay,Argentina,1998,bran_of_rice,550.0
234,9,Uruguay,Argentina,1999,bran_of_rice,1600.0
234,9,Uruguay,Argentina,2000,bran_of_rice,1485.0
234,9,Uruguay,Argentina,2001,bran_of_rice,5855.0
234,9,Uruguay,Argentina,2002,bran_of_rice,3231.0
234,9,Uruguay,Argentina,2003,bran_of_rice,8945.0
234,9,Uruguay,Argentina,2004,bran_of_rice,18552.0
234,9,Uruguay,Argentina,2005,bran_of_rice,19433.0
234,9,Uruguay,Argentina,2006,bran_of_rice,21925.0
234,9,Uruguay,Argentina,2007,bran_of_rice,1615.0
202,7,South Africa,Angola,2003,bran_of_rice,40.0
206,72,Sudan (former),Djibouti,2008,bran_of_rice,2000.0
206,72,Sudan (former),Djibouti,2009,bran_of_rice,14.0
38,10,Sri Lanka,Australia,2010,bran_of_rice,2.0
38,10,Sri Lanka,Australia,2011,bran_of_rice,16.0
171,10,Philippines,Australia,2009,bran_of_rice,11.0
251,20,Zambia,Botswana,2006,bran_of_rice,37.0
251,20,Zambia,Botswana,2007,bran_of_rice,32.0
186,80,Serbia and Montenegro,Bosnia and Herzegovina,2000,bran_of_rice,348.0
186,80,Serbia and Montenegro,Bosnia and Herzegovina,2002,bran_of_rice,7261.0
186,80,Serbia and Montenegro,Bosnia and Herzegovina,2004,bran_of_rice,12087.0
223,3,Türkiye,Albania,2005,bran_of_rice,78.0
223,3,Türkiye,Albania,2006,bran_of_rice,36.0
214,10,"China, Taiwan Province of",Australia,2005,bran_of_rice,112.0
214,10,"China, Taiwan Province of",Australia,2006,bran_of_rice,176.0
101,10,Indonesia,Australia,1999,bran_of_rice,40.0
101,10,Indonesia,Australia,2000,bran_of_rice,13.0
101,10,Indonesia,Australia,2002,bran_of_rice,3.0
156,10,New Zealand,Australia,1993,bran_of_rice,42.0
156,10,New Zealand,Australia,1994,bran_of_rice,417.0
16,100,Bangladesh,India,2005,bran_of_rice,834.0
16,100,Bangladesh,India,2006,bran_of_rice,3790.0
16,100,Bangladesh,India,2007,bran_of_rice,11721.0
146,57,Republic of Moldova,Belarus,1995,bran_of_rice,3.0
23,89,Belize,Guatemala,2012,bran_of_rice,1.0
23,89,Belize,Guatemala,2013,bran_of_rice,76.0
