o_code,d_code,o_name,d_name,year,item,weight
4,53,Algeria,Benin,2017,jojoba_oil,0.04
133,107,Mali,Côte d'Ivoire,2002,jojoba_oil,16.0
15,10,Belgium-Luxembourg,Australia,1992,jojoba_oil,1.0
223,3,Türkiye,Albania,1999,jojoba_oil,12.0
223,3,Türkiye,Albania,2023,jojoba_oil,0.01
4,32,Algeria,Cameroon,2011,jojoba_oil,1.0
4,32,Algeria,Cameroon,2012,jojoba_oil,1.0
4,32,Algeria,Cameroon,2014,jojoba_oil,1.35
4,32,Algeria,Cameroon,2016,jojoba_oil,0.21
4,32,Algeria,Cameroon,2017,jojoba_oil,0.28
89,23,Guatemala,Belize,2023,jojoba_oil,0.35
68,4,France,Algeria,2022,jojoba_oil,0.05
209,144,Eswatini,Mozambique,2023,jojoba_oil,0.02
231,8,United States of America,Antigua and Barbuda,2021,jojoba_oil,0.64
231,8,United States of America,Antigua and Barbuda,2022,jojoba_oil,0.21
11,10,Austria,Australia,2022,jojoba_oil,1.85
21,8,Brazil,Antigua and Barbuda,2022,jojoba_oil,0.03
21,8,Brazil,Antigua and Barbuda,2023,jojoba_oil,0.06
4,107,Algeria,Côte d'Ivoire,2016,jojoba_oil,0.25
4,107,Algeria,Côte d'Ivoire,2017,jojoba_oil,0.6
150,7,Netherlands (Kingdom of the),Angola,2003,jojoba_oil,2.0
150,7,Netherlands (Kingdom of the),Angola,2004,jojoba_oil,1.0
150,7,Netherlands (Kingdom of the),Angola,2005,jojoba_oil,1.0
150,7,Netherlands (Kingdom of the),Angola,2006,jojoba_oil,1.0
105,255,Israel,Belgium,2001,jojoba_oil,1.0
105,255,Israel,Belgium,2002,jojoba_oil,1.0
105,255,Israel,Belgium,2003,jojoba_oil,1.0
105,255,Israel,Belgium,2004,jojoba_oil,3.0
105,255,Israel,Belgium,2007,jojoba_oil,1.0
126,57,Lithuania,Belarus,2022,jojoba_oil,0.53
126,57,Lithuania,Belarus,2023,jojoba_oil,0.15
156,10,New Zealand,Australia,2022,jojoba_oil,0.06
167,11,Czechia,Austria,2022,jojoba_oil,0.45
167,11,Czechia,Austria,2023,jojoba_oil,1.18
169,21,Paraguay,Brazil,2022,jojoba_oil,1.22
41,10,"China, mainland",Australia,2022,jojoba_oil,49.66
41,10,"China, mainland",Australia,2023,jojoba_oil,137.11
105,15,Israel,Belgium-Luxembourg,1999,jojoba_oil,4.3
215,45,United Republic of Tanzania,Comoros,2023,jojoba_oil,16.5
173,11,Poland,Austria,2023,jojoba_oil,0.2
79,9,Germany,Argentina,1995,jojoba_oil,1.0
79,9,Germany,Argentina,1997,jojoba_oil,1.0
79,9,Germany,Argentina,2002,jojoba_oil,7.0
79,9,Germany,Argentina,2006,jojoba_oil,16.0
4,68,Algeria,France,2004,jojoba_oil,8.0
