o_code,d_code,o_name,d_name,year,item,weight
165,41,Pakistan,"China, mainland",1995,kapokseed_in_shell,16.0
216,15,Thailand,Belgium-Luxembourg,1986,kapokseed_in_shell,55.0
165,116,Pakistan,Democratic People's Republic of Korea,1997,kapokseed_in_shell,16.0
165,54,Pakistan,Denmark,1994,kapokseed_in_shell,51.0
165,54,Pakistan,Denmark,1995,kapokseed_in_shell,74.0
165,54,Pakistan,Denmark,1996,kapokseed_in_shell,196.0
165,54,Pakistan,Denmark,1997,kapokseed_in_shell,105.0
165,79,Pakistan,Germany,1995,kapokseed_in_shell,18.0
165,79,Pakistan,Germany,1996,kapokseed_in_shell,18.0
165,79,Pakistan,Germany,1997,kapokseed_in_shell,18.0
165,100,Pakistan,India,1992,kapokseed_in_shell,75.0
165,100,Pakistan,India,1993,kapokseed_in_shell,198.0
165,100,Pakistan,India,1994,kapokseed_in_shell,436.0
165,100,Pakistan,India,1995,kapokseed_in_shell,354.0
165,100,Pakistan,India,1996,kapokseed_in_shell,380.0
165,100,Pakistan,India,1997,kapokseed_in_shell,96.0
165,101,Pakistan,Indonesia,1994,kapokseed_in_shell,35.0
165,110,Pakistan,Japan,1994,kapokseed_in_shell,49.0
165,110,Pakistan,Japan,1995,kapokseed_in_shell,333.0
165,118,Pakistan,Kuwait,1995,kapokseed_in_shell,115.0
165,129,Pakistan,Madagascar,1995,kapokseed_in_shell,18.0
165,131,Pakistan,Malaysia,1994,kapokseed_in_shell,33.0
165,131,Pakistan,Malaysia,1995,kapokseed_in_shell,59.0
165,131,Pakistan,Malaysia,1996,kapokseed_in_shell,56.0
165,131,Pakistan,Malaysia,1997,kapokseed_in_shell,48.0
165,149,Pakistan,Nepal,1994,kapokseed_in_shell,276.0
165,149,Pakistan,Nepal,1995,kapokseed_in_shell,270.0
38,132,Sri Lanka,Maldives,1987,kapokseed_in_shell,4.0
38,132,Sri Lanka,Maldives,1988,kapokseed_in_shell,2.0
165,162,Pakistan,Norway,1997,kapokseed_in_shell,36.0
165,221,Pakistan,Oman,1995,kapokseed_in_shell,18.0
165,171,Pakistan,Philippines,1995,kapokseed_in_shell,25.0
165,194,Pakistan,Saudi Arabia,1997,kapokseed_in_shell,18.0
38,165,Sri Lanka,Pakistan,1989,kapokseed_in_shell,5.0
165,200,Pakistan,Singapore,1994,kapokseed_in_shell,32.0
165,38,Pakistan,Sri Lanka,1993,kapokseed_in_shell,16.0
165,210,Pakistan,Sweden,1993,kapokseed_in_shell,17.0
165,210,Pakistan,Sweden,1994,kapokseed_in_shell,17.0
165,210,Pakistan,Sweden,1995,kapokseed_in_shell,106.0
165,210,Pakistan,Sweden,1996,kapokseed_in_shell,73.0
165,210,Pakistan,Sweden,1997,kapokseed_in_shell,36.0
38,200,Sri Lanka,Singapore,1987,kapokseed_in_shell,18.0
101,131,Indonesia,Malaysia,1991,kapokseed_in_shell,2.0
101,131,Indonesia,Malaysia,1993,kapokseed_in_shell,4.0
131,101,Malaysia,Indonesia,2004,kapokseed_in_shell,98.0
131,101,Malaysia,Indonesia,2005,kapokseed_in_shell,4.0
131,101,Malaysia,Indonesia,2006,kapokseed_in_shell,73.0
131,101,Malaysia,Indonesia,2007,kapokseed_in_shell,11.0
165,229,Pakistan,United Kingdom of Great Britain and Northern Ireland,1995,kapokseed_in_shell,17.0
165,229,Pakistan,United Kingdom of Great Britain and Northern Ireland,1996,kapokseed_in_shell,17.0
165,229,Pakistan,United Kingdom of Great Britain and Northern Ireland,1997,kapokseed_in_shell,18.0
165,249,Pakistan,Yemen,1994,kapokseed_in_shell,330.0
101,150,Indonesia,Netherlands (Kingdom of the),1986,kapokseed_in_shell,750.0
216,106,Thailand,Italy,1986,kapokseed_in_shell,10.0
216,110,Thailand,Japan,1986,kapokseed_in_shell,10.0
216,110,Thailand,Japan,1987,kapokseed_in_shell,23.0
101,200,Indonesia,Singapore,1988,kapokseed_in_shell,17.0
101,200,Indonesia,Singapore,1995,kapokseed_in_shell,8.0
131,171,Malaysia,Philippines,2007,kapokseed_in_shell,2.0
101,229,Indonesia,United Kingdom of Great Britain and Northern Ireland,1987,kapokseed_in_shell,3000.0
131,200,Malaysia,Singapore,2004,kapokseed_in_shell,14.0
131,200,Malaysia,Singapore,2005,kapokseed_in_shell,35.0
131,200,Malaysia,Singapore,2006,kapokseed_in_shell,24.0
131,216,Malaysia,Thailand,2005,kapokseed_in_shell,22.0
131,216,Malaysia,Thailand,2006,kapokseed_in_shell,77.0
216,229,Thailand,United Kingdom of Great Britain and Northern Ireland,1986,kapokseed_in_shell,60.0
216,231,Thailand,United States of America,1986,kapokseed_in_shell,10.0
