o_code,d_code,o_name,d_name,year,item,weight
20,9,Botswana,Argentina,2007,skins_wetsalted_of_goats,4.0
114,10,Kenya,Australia,1987,skins_wetsalted_of_goats,32.0
249,96,Yemen,"China, Hong Kong SAR",2006,skins_wetsalted_of_goats,9.0
3,21,Albania,Brazil,2007,skins_wetsalted_of_goats,14.0
170,9,Peru,Argentina,2003,skins_wetsalted_of_goats,5.0
251,96,Zambia,"China, Hong Kong SAR",2003,skins_wetsalted_of_goats,61.0
251,96,Zambia,"China, Hong Kong SAR",2008,skins_wetsalted_of_goats,22.0
141,41,Mongolia,"China, mainland",1997,skins_wetsalted_of_goats,1456.0
141,41,Mongolia,"China, mainland",1998,skins_wetsalted_of_goats,233.0
141,41,Mongolia,"China, mainland",1999,skins_wetsalted_of_goats,447.0
141,41,Mongolia,"China, mainland",2000,skins_wetsalted_of_goats,376.0
141,41,Mongolia,"China, mainland",2001,skins_wetsalted_of_goats,304.0
141,41,Mongolia,"China, mainland",2002,skins_wetsalted_of_goats,242.0
141,41,Mongolia,"China, mainland",2003,skins_wetsalted_of_goats,112.0
141,41,Mongolia,"China, mainland",2004,skins_wetsalted_of_goats,19.0
141,41,Mongolia,"China, mainland",2005,skins_wetsalted_of_goats,60.0
141,41,Mongolia,"China, mainland",2006,skins_wetsalted_of_goats,11.0
67,11,Finland,Austria,2011,skins_wetsalted_of_goats,1.0
158,233,Niger,Burkina Faso,2001,skins_wetsalted_of_goats,1.0
130,84,Malawi,Greece,2001,skins_wetsalted_of_goats,6.0
84,3,Greece,Albania,2004,skins_wetsalted_of_goats,22.0
84,3,Greece,Albania,2007,skins_wetsalted_of_goats,50.0
251,41,Zambia,"China, mainland",2004,skins_wetsalted_of_goats,144.0
251,41,Zambia,"China, mainland",2005,skins_wetsalted_of_goats,21.0
251,41,Zambia,"China, mainland",2006,skins_wetsalted_of_goats,200.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",1997,skins_wetsalted_of_goats,9.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2001,skins_wetsalted_of_goats,80.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2002,skins_wetsalted_of_goats,22.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2004,skins_wetsalted_of_goats,3.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2006,skins_wetsalted_of_goats,207.0
215,96,United Republic of Tanzania,"China, Hong Kong SAR",2007,skins_wetsalted_of_goats,105.0
249,79,Yemen,Germany,1998,skins_wetsalted_of_goats,6.0
130,106,Malawi,Italy,1998,skins_wetsalted_of_goats,13.0
130,106,Malawi,Italy,2001,skins_wetsalted_of_goats,36.0
130,106,Malawi,Italy,2002,skins_wetsalted_of_goats,127.0
130,106,Malawi,Italy,2003,skins_wetsalted_of_goats,54.0
249,100,Yemen,India,1998,skins_wetsalted_of_goats,22.0
249,100,Yemen,India,2002,skins_wetsalted_of_goats,55.0
181,60,Zimbabwe,El Salvador,1997,skins_wetsalted_of_goats,10.0
215,41,United Republic of Tanzania,"China, mainland",2006,skins_wetsalted_of_goats,12.0
215,41,United Republic of Tanzania,"China, mainland",2007,skins_wetsalted_of_goats,15.0
202,9,South Africa,Argentina,1994,skins_wetsalted_of_goats,9.0
141,79,Mongolia,Germany,2000,skins_wetsalted_of_goats,11.0
249,106,Yemen,Italy,1998,skins_wetsalted_of_goats,60.0
249,106,Yemen,Italy,2002,skins_wetsalted_of_goats,119.0
249,106,Yemen,Italy,2006,skins_wetsalted_of_goats,32.0
249,106,Yemen,Italy,2008,skins_wetsalted_of_goats,7.0
67,255,Finland,Belgium,2011,skins_wetsalted_of_goats,4.0
181,84,Zimbabwe,Greece,1996,skins_wetsalted_of_goats,8.0
181,84,Zimbabwe,Greece,1997,skins_wetsalted_of_goats,76.0
181,84,Zimbabwe,Greece,1998,skins_wetsalted_of_goats,58.0
181,84,Zimbabwe,Greece,1999,skins_wetsalted_of_goats,38.0
108,41,Kazakhstan,"China, mainland",2000,skins_wetsalted_of_goats,22.0
114,116,Kenya,Democratic People's Republic of Korea,1986,skins_wetsalted_of_goats,18.0
