o_code,d_code,o_name,d_name,year,item,weight
118,13,Kuwait,Bahrain,2018,sheep_fat_unrendered,3.0
118,13,Kuwait,Bahrain,2019,sheep_fat_unrendered,4.0
118,13,Kuwait,Bahrain,2021,sheep_fat_unrendered,92.86
118,13,Kuwait,Bahrain,2022,sheep_fat_unrendered,143.52
118,13,Kuwait,Bahrain,2023,sheep_fat_unrendered,86.93
118,16,Kuwait,Bangladesh,2000,sheep_fat_unrendered,983.0
118,16,Kuwait,Bangladesh,2001,sheep_fat_unrendered,1750.0
118,16,Kuwait,Bangladesh,2022,sheep_fat_unrendered,37.59
179,41,Qatar,"China, mainland",2007,sheep_fat_unrendered,165.0
225,13,United Arab Emirates,Bahrain,2021,sheep_fat_unrendered,18.1
194,59,Saudi Arabia,Egypt,1998,sheep_fat_unrendered,85.0
225,27,United Arab Emirates,Bulgaria,2023,sheep_fat_unrendered,14.14
179,102,Qatar,Iran (Islamic Republic of),2014,sheep_fat_unrendered,70.0
13,100,Bahrain,India,2003,sheep_fat_unrendered,32.0
13,100,Bahrain,India,2004,sheep_fat_unrendered,98.0
13,100,Bahrain,India,2005,sheep_fat_unrendered,52.0
13,100,Bahrain,India,2006,sheep_fat_unrendered,18.0
118,102,Kuwait,Iran (Islamic Republic of),2015,sheep_fat_unrendered,188.16
118,102,Kuwait,Iran (Islamic Republic of),2016,sheep_fat_unrendered,22.0
13,101,Bahrain,Indonesia,2009,sheep_fat_unrendered,60.0
13,101,Bahrain,Indonesia,2010,sheep_fat_unrendered,100.0
229,14,United Kingdom of Great Britain and Northern Ireland,Barbados,1986,sheep_fat_unrendered,1.0
225,41,United Arab Emirates,"China, mainland",2023,sheep_fat_unrendered,0.27
118,112,Kuwait,Jordan,2013,sheep_fat_unrendered,5.0
118,112,Kuwait,Jordan,2014,sheep_fat_unrendered,2.46
221,150,Oman,Netherlands (Kingdom of the),2002,sheep_fat_unrendered,36.0
221,165,Oman,Pakistan,2002,sheep_fat_unrendered,19.0
179,165,Qatar,Pakistan,2001,sheep_fat_unrendered,200.0
225,59,United Arab Emirates,Egypt,2023,sheep_fat_unrendered,0.02
13,131,Bahrain,Malaysia,2002,sheep_fat_unrendered,39.0
13,131,Bahrain,Malaysia,2003,sheep_fat_unrendered,20.0
194,118,Saudi Arabia,Kuwait,1998,sheep_fat_unrendered,46.0
194,118,Saudi Arabia,Kuwait,2006,sheep_fat_unrendered,3.0
194,118,Saudi Arabia,Kuwait,2007,sheep_fat_unrendered,8.0
118,165,Kuwait,Pakistan,2000,sheep_fat_unrendered,2490.0
118,165,Kuwait,Pakistan,2001,sheep_fat_unrendered,3201.0
118,165,Kuwait,Pakistan,2013,sheep_fat_unrendered,59.0
118,165,Kuwait,Pakistan,2016,sheep_fat_unrendered,231.72
118,165,Kuwait,Pakistan,2017,sheep_fat_unrendered,217.56
13,221,Bahrain,Oman,2004,sheep_fat_unrendered,20.0
13,165,Bahrain,Pakistan,2001,sheep_fat_unrendered,128.0
13,165,Bahrain,Pakistan,2002,sheep_fat_unrendered,608.0
13,165,Bahrain,Pakistan,2003,sheep_fat_unrendered,529.0
13,165,Bahrain,Pakistan,2004,sheep_fat_unrendered,821.0
13,165,Bahrain,Pakistan,2005,sheep_fat_unrendered,711.0
13,165,Bahrain,Pakistan,2006,sheep_fat_unrendered,213.0
13,165,Bahrain,Pakistan,2007,sheep_fat_unrendered,76.0
13,165,Bahrain,Pakistan,2009,sheep_fat_unrendered,64.0
13,165,Bahrain,Pakistan,2010,sheep_fat_unrendered,50.0
13,165,Bahrain,Pakistan,2011,sheep_fat_unrendered,63.0
13,117,Bahrain,Republic of Korea,2011,sheep_fat_unrendered,47.0
194,165,Saudi Arabia,Pakistan,1998,sheep_fat_unrendered,18.0
194,165,Saudi Arabia,Pakistan,2006,sheep_fat_unrendered,71.0
179,225,Qatar,United Arab Emirates,2000,sheep_fat_unrendered,652.0
179,225,Qatar,United Arab Emirates,2001,sheep_fat_unrendered,700.0
179,225,Qatar,United Arab Emirates,2002,sheep_fat_unrendered,15.0
179,225,Qatar,United Arab Emirates,2004,sheep_fat_unrendered,108.0
179,225,Qatar,United Arab Emirates,2007,sheep_fat_unrendered,407.0
179,229,Qatar,United Kingdom of Great Britain and Northern Ireland,2001,sheep_fat_unrendered,18.0
13,194,Bahrain,Saudi Arabia,2001,sheep_fat_unrendered,2.0
13,194,Bahrain,Saudi Arabia,2006,sheep_fat_unrendered,67.0
179,237,Qatar,Viet Nam,2001,sheep_fat_unrendered,162.0
225,102,United Arab Emirates,Iran (Islamic Republic of),2017,sheep_fat_unrendered,22.61
225,102,United Arab Emirates,Iran (Islamic Republic of),2018,sheep_fat_unrendered,1.0
225,102,United Arab Emirates,Iran (Islamic Republic of),2020,sheep_fat_unrendered,25.2
194,202,Saudi Arabia,South Africa,1998,sheep_fat_unrendered,20.0
118,225,Kuwait,United Arab Emirates,2000,sheep_fat_unrendered,63.0
118,225,Kuwait,United Arab Emirates,2013,sheep_fat_unrendered,571.0
118,225,Kuwait,United Arab Emirates,2014,sheep_fat_unrendered,118.0
118,225,Kuwait,United Arab Emirates,2015,sheep_fat_unrendered,37.24
118,225,Kuwait,United Arab Emirates,2017,sheep_fat_unrendered,148.96
118,225,Kuwait,United Arab Emirates,2018,sheep_fat_unrendered,37.24
118,225,Kuwait,United Arab Emirates,2020,sheep_fat_unrendered,204.82
118,225,Kuwait,United Arab Emirates,2021,sheep_fat_unrendered,55.86
118,225,Kuwait,United Arab Emirates,2022,sheep_fat_unrendered,152.62
118,225,Kuwait,United Arab Emirates,2023,sheep_fat_unrendered,61.55
229,96,United Kingdom of Great Britain and Northern Ireland,"China, Hong Kong SAR",1992,sheep_fat_unrendered,19.0
225,118,United Arab Emirates,Kuwait,2019,sheep_fat_unrendered,20.22
194,225,Saudi Arabia,United Arab Emirates,1998,sheep_fat_unrendered,65.0
13,231,Bahrain,United States of America,2012,sheep_fat_unrendered,8.0
225,130,United Arab Emirates,Malawi,2023,sheep_fat_unrendered,0.15
225,221,United Arab Emirates,Oman,2018,sheep_fat_unrendered,2.5
225,221,United Arab Emirates,Oman,2019,sheep_fat_unrendered,2.92
225,221,United Arab Emirates,Oman,2020,sheep_fat_unrendered,3.0
225,221,United Arab Emirates,Oman,2021,sheep_fat_unrendered,9.75
225,221,United Arab Emirates,Oman,2022,sheep_fat_unrendered,7.59
225,221,United Arab Emirates,Oman,2023,sheep_fat_unrendered,6.04
229,54,United Kingdom of Great Britain and Northern Ireland,Denmark,1987,sheep_fat_unrendered,3.0
229,54,United Kingdom of Great Britain and Northern Ireland,Denmark,1989,sheep_fat_unrendered,11.0
229,64,United Kingdom of Great Britain and Northern Ireland,Faroe Islands,1986,sheep_fat_unrendered,3.0
229,64,United Kingdom of Great Britain and Northern Ireland,Faroe Islands,1987,sheep_fat_unrendered,3.0
225,196,United Arab Emirates,Seychelles,2020,sheep_fat_unrendered,0.02
225,201,United Arab Emirates,Somalia,2018,sheep_fat_unrendered,0.15
225,277,United Arab Emirates,South Sudan,2020,sheep_fat_unrendered,0.31
229,68,United Kingdom of Great Britain and Northern Ireland,France,1989,sheep_fat_unrendered,64.0
229,68,United Kingdom of Great Britain and Northern Ireland,France,1990,sheep_fat_unrendered,68.0
229,68,United Kingdom of Great Britain and Northern Ireland,France,1991,sheep_fat_unrendered,165.0
229,68,United Kingdom of Great Britain and Northern Ireland,France,1992,sheep_fat_unrendered,42.0
225,215,United Arab Emirates,United Republic of Tanzania,2018,sheep_fat_unrendered,1.2
229,79,United Kingdom of Great Britain and Northern Ireland,Germany,1991,sheep_fat_unrendered,97.0
229,79,United Kingdom of Great Britain and Northern Ireland,Germany,1992,sheep_fat_unrendered,21.0
229,81,United Kingdom of Great Britain and Northern Ireland,Ghana,1988,sheep_fat_unrendered,1.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1986,sheep_fat_unrendered,58.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1987,sheep_fat_unrendered,2.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1988,sheep_fat_unrendered,46.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1989,sheep_fat_unrendered,120.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1990,sheep_fat_unrendered,174.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1991,sheep_fat_unrendered,59.0
229,104,United Kingdom of Great Britain and Northern Ireland,Ireland,1992,sheep_fat_unrendered,58.0
229,105,United Kingdom of Great Britain and Northern Ireland,Israel,1991,sheep_fat_unrendered,3.0
229,118,United Kingdom of Great Britain and Northern Ireland,Kuwait,1989,sheep_fat_unrendered,2.0
229,150,United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),1986,sheep_fat_unrendered,34.0
229,150,United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),1988,sheep_fat_unrendered,21.0
229,150,United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),1989,sheep_fat_unrendered,142.0
229,150,United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),1990,sheep_fat_unrendered,2680.0
229,150,United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),1991,sheep_fat_unrendered,1069.0
229,150,United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),1992,sheep_fat_unrendered,32.0
229,159,United Kingdom of Great Britain and Northern Ireland,Nigeria,1989,sheep_fat_unrendered,2.0
229,202,United Kingdom of Great Britain and Northern Ireland,South Africa,1987,sheep_fat_unrendered,6.0
229,203,United Kingdom of Great Britain and Northern Ireland,Spain,1990,sheep_fat_unrendered,69.0
229,203,United Kingdom of Great Britain and Northern Ireland,Spain,1991,sheep_fat_unrendered,425.0
229,211,United Kingdom of Great Britain and Northern Ireland,Switzerland,1988,sheep_fat_unrendered,2.0
229,211,United Kingdom of Great Britain and Northern Ireland,Switzerland,1991,sheep_fat_unrendered,2.0
229,223,United Kingdom of Great Britain and Northern Ireland,Türkiye,1992,sheep_fat_unrendered,20.0
