o_code,d_code,o_name,d_name,year,item,weight
226,10,Uganda,Australia,2005,skins_goat_nes,13.0
206,41,Sudan (former),"China, mainland",2006,skins_goat_nes,18.0
16,96,Bangladesh,"China, Hong Kong SAR",2005,skins_goat_nes,7.0
16,96,Bangladesh,"China, Hong Kong SAR",2007,skins_goat_nes,1.0
103,106,Iraq,Italy,2016,skins_goat_nes,229.6
29,255,Burundi,Belgium,2003,skins_goat_nes,6.0
103,112,Iraq,Jordan,2014,skins_goat_nes,120.65
206,100,Sudan (former),India,2004,skins_goat_nes,2.0
103,121,Iraq,Lebanon,2015,skins_goat_nes,43.78
29,27,Burundi,Bulgaria,2005,skins_goat_nes,14.0
29,96,Burundi,"China, Hong Kong SAR",2005,skins_goat_nes,91.0
29,41,Burundi,"China, mainland",2009,skins_goat_nes,14.0
29,41,Burundi,"China, mainland",2010,skins_goat_nes,43.0
15,10,Belgium-Luxembourg,Australia,1986,skins_goat_nes,3.0
103,212,Iraq,Syrian Arab Republic,2014,skins_goat_nes,99.0
16,106,Bangladesh,Italy,2005,skins_goat_nes,13.0
206,165,Sudan (former),Pakistan,2004,skins_goat_nes,44.0
226,96,Uganda,"China, Hong Kong SAR",2002,skins_goat_nes,34.0
226,96,Uganda,"China, Hong Kong SAR",2003,skins_goat_nes,1315.0
226,96,Uganda,"China, Hong Kong SAR",2004,skins_goat_nes,6321.0
226,96,Uganda,"China, Hong Kong SAR",2005,skins_goat_nes,10709.0
226,96,Uganda,"China, Hong Kong SAR",2006,skins_goat_nes,6484.0
226,96,Uganda,"China, Hong Kong SAR",2007,skins_goat_nes,2164.0
37,106,Central African Republic,Italy,1995,skins_goat_nes,4.0
168,110,Papua New Guinea,Japan,1996,skins_goat_nes,5.0
29,100,Burundi,India,2003,skins_goat_nes,6.0
29,100,Burundi,India,2010,skins_goat_nes,60.0
16,138,Bangladesh,Mexico,2007,skins_goat_nes,13.0
29,106,Burundi,Italy,1999,skins_goat_nes,16.0
29,106,Burundi,Italy,2000,skins_goat_nes,19.0
29,106,Burundi,Italy,2001,skins_goat_nes,15.0
29,106,Burundi,Italy,2002,skins_goat_nes,19.0
29,106,Burundi,Italy,2003,skins_goat_nes,9.0
29,106,Burundi,Italy,2008,skins_goat_nes,28.0
29,106,Burundi,Italy,2009,skins_goat_nes,78.0
29,106,Burundi,Italy,2010,skins_goat_nes,151.0
226,41,Uganda,"China, mainland",2003,skins_goat_nes,21.0
226,41,Uganda,"China, mainland",2004,skins_goat_nes,21.0
226,41,Uganda,"China, mainland",2005,skins_goat_nes,22.0
226,41,Uganda,"China, mainland",2007,skins_goat_nes,48.0
184,41,Rwanda,"China, mainland",2007,skins_goat_nes,191.0
29,114,Burundi,Kenya,1999,skins_goat_nes,3.0
29,114,Burundi,Kenya,2001,skins_goat_nes,1.0
29,114,Burundi,Kenya,2002,skins_goat_nes,1.0
29,114,Burundi,Kenya,2003,skins_goat_nes,71.0
29,114,Burundi,Kenya,2005,skins_goat_nes,207.0
29,114,Burundi,Kenya,2008,skins_goat_nes,338.0
29,114,Burundi,Kenya,2009,skins_goat_nes,368.0
29,114,Burundi,Kenya,2010,skins_goat_nes,539.0
29,150,Burundi,Netherlands (Kingdom of the),2002,skins_goat_nes,1.0
238,41,Ethiopia,"China, mainland",2019,skins_goat_nes,25.11
29,165,Burundi,Pakistan,2005,skins_goat_nes,14.0
29,184,Burundi,Rwanda,2000,skins_goat_nes,4.0
29,184,Burundi,Rwanda,2003,skins_goat_nes,4.0
29,184,Burundi,Rwanda,2005,skins_goat_nes,14.0
29,188,Burundi,Saint Kitts and Nevis,2009,skins_goat_nes,28.0
221,96,Oman,"China, Hong Kong SAR",2006,skins_goat_nes,4.0
29,203,Burundi,Spain,2000,skins_goat_nes,42.0
29,203,Burundi,Spain,2001,skins_goat_nes,8.0
29,211,Burundi,Switzerland,2000,skins_goat_nes,20.0
16,223,Bangladesh,Türkiye,2005,skins_goat_nes,1.0
226,54,Uganda,Denmark,2005,skins_goat_nes,7.0
29,226,Burundi,Uganda,1999,skins_goat_nes,2.0
29,226,Burundi,Uganda,2000,skins_goat_nes,1.0
29,226,Burundi,Uganda,2008,skins_goat_nes,28.0
29,229,Burundi,United Kingdom of Great Britain and Northern Ireland,2003,skins_goat_nes,1.0
4,68,Algeria,France,1996,skins_goat_nes,10.0
4,68,Algeria,France,1997,skins_goat_nes,41.0
4,68,Algeria,France,1998,skins_goat_nes,9.0
4,68,Algeria,France,2001,skins_goat_nes,15.0
4,68,Algeria,France,2002,skins_goat_nes,18.0
4,68,Algeria,France,2003,skins_goat_nes,30.0
184,100,Rwanda,India,2007,skins_goat_nes,16.0
29,215,Burundi,United Republic of Tanzania,2009,skins_goat_nes,28.0
184,106,Rwanda,Italy,1996,skins_goat_nes,7.0
184,106,Rwanda,Italy,1997,skins_goat_nes,58.0
156,10,New Zealand,Australia,1986,skins_goat_nes,3.0
156,10,New Zealand,Australia,1991,skins_goat_nes,10.0
156,10,New Zealand,Australia,1998,skins_goat_nes,1.0
15,96,Belgium-Luxembourg,"China, Hong Kong SAR",1986,skins_goat_nes,2.0
226,100,Uganda,India,2007,skins_goat_nes,16.0
35,174,Cabo Verde,Portugal,1998,skins_goat_nes,1.0
