o_code,d_code,o_name,d_name,year,item,weight
96,41,"China, Hong Kong SAR","China, mainland",1986,kapok_fibre_raw,276.0
96,41,"China, Hong Kong SAR","China, mainland",1987,kapok_fibre_raw,34.0
96,41,"China, Hong Kong SAR","China, mainland",1988,kapok_fibre_raw,691.0
96,41,"China, Hong Kong SAR","China, mainland",1989,kapok_fibre_raw,408.0
96,41,"China, Hong Kong SAR","China, mainland",1990,kapok_fibre_raw,75.0
96,41,"China, Hong Kong SAR","China, mainland",1991,kapok_fibre_raw,960.0
96,214,"China, Hong Kong SAR","China, Taiwan Province of",1988,kapok_fibre_raw,25.0
