o_code,d_code,o_name,d_name,year,item,weight
162,10,Norway,Australia,1986,cheese_from_milk_of_goats_fresh_or_processed,4.0
162,10,Norway,Australia,1987,cheese_from_milk_of_goats_fresh_or_processed,9.0
3,96,Albania,"China, Hong Kong SAR",2016,cheese_from_milk_of_goats_fresh_or_processed,4.26
162,15,Norway,Belgium-Luxembourg,1987,cheese_from_milk_of_goats_fresh_or_processed,1.0
162,33,Norway,Canada,1986,cheese_from_milk_of_goats_fresh_or_processed,21.0
162,33,Norway,Canada,1987,cheese_from_milk_of_goats_fresh_or_processed,17.0
26,200,Brunei Darussalam,Singapore,2002,cheese_from_milk_of_goats_fresh_or_processed,17.0
3,272,Albania,Serbia,2014,cheese_from_milk_of_goats_fresh_or_processed,0.36
3,272,Albania,Serbia,2015,cheese_from_milk_of_goats_fresh_or_processed,1.08
3,272,Albania,Serbia,2016,cheese_from_milk_of_goats_fresh_or_processed,25.75
162,54,Norway,Denmark,1986,cheese_from_milk_of_goats_fresh_or_processed,32.0
162,54,Norway,Denmark,1987,cheese_from_milk_of_goats_fresh_or_processed,66.0
162,67,Norway,Finland,1986,cheese_from_milk_of_goats_fresh_or_processed,5.0
162,67,Norway,Finland,1987,cheese_from_milk_of_goats_fresh_or_processed,6.0
162,110,Norway,Japan,1986,cheese_from_milk_of_goats_fresh_or_processed,1926.0
162,110,Norway,Japan,1987,cheese_from_milk_of_goats_fresh_or_processed,1093.0
162,150,Norway,Netherlands (Kingdom of the),1986,cheese_from_milk_of_goats_fresh_or_processed,7.0
162,150,Norway,Netherlands (Kingdom of the),1987,cheese_from_milk_of_goats_fresh_or_processed,7.0
162,156,Norway,New Zealand,1986,cheese_from_milk_of_goats_fresh_or_processed,1.0
162,156,Norway,New Zealand,1987,cheese_from_milk_of_goats_fresh_or_processed,1.0
162,200,Norway,Singapore,1987,cheese_from_milk_of_goats_fresh_or_processed,1.0
162,203,Norway,Spain,1986,cheese_from_milk_of_goats_fresh_or_processed,1.0
162,210,Norway,Sweden,1986,cheese_from_milk_of_goats_fresh_or_processed,512.0
162,210,Norway,Sweden,1987,cheese_from_milk_of_goats_fresh_or_processed,444.0
223,118,Türkiye,Kuwait,1990,cheese_from_milk_of_goats_fresh_or_processed,1.0
162,229,Norway,United Kingdom of Great Britain and Northern Ireland,1986,cheese_from_milk_of_goats_fresh_or_processed,11.0
162,229,Norway,United Kingdom of Great Britain and Northern Ireland,1987,cheese_from_milk_of_goats_fresh_or_processed,16.0
162,231,Norway,United States of America,1986,cheese_from_milk_of_goats_fresh_or_processed,137.0
162,231,Norway,United States of America,1987,cheese_from_milk_of_goats_fresh_or_processed,131.0
210,231,Sweden,United States of America,1987,cheese_from_milk_of_goats_fresh_or_processed,1.0
223,229,Türkiye,United Kingdom of Great Britain and Northern Ireland,1991,cheese_from_milk_of_goats_fresh_or_processed,1.0
