o_code,d_code,o_name,d_name,year,item,weight
276,10,Sudan,Australia,2016,other_stone_fruits,0.5
276,10,Sudan,Australia,2017,other_stone_fruits,0.5
212,13,Syrian Arab Republic,Bahrain,1992,other_stone_fruits,24.0
212,13,Syrian Arab Republic,Bahrain,1998,other_stone_fruits,359.0
212,13,Syrian Arab Republic,Bahrain,1999,other_stone_fruits,580.0
55,8,Dominica,Antigua and Barbuda,1995,other_stone_fruits,1.0
55,8,Dominica,Antigua and Barbuda,1997,other_stone_fruits,2.0
28,10,Myanmar,Australia,2017,other_stone_fruits,20.0
28,10,Myanmar,Australia,2018,other_stone_fruits,15.0
208,57,Tajikistan,Belarus,2016,other_stone_fruits,18.92
208,57,Tajikistan,Belarus,2022,other_stone_fruits,12.79
122,79,Lesotho,Germany,2022,other_stone_fruits,40.0
120,41,Lao People's Democratic Republic,"China, mainland",2015,other_stone_fruits,68.25
120,41,Lao People's Democratic Republic,"China, mainland",2016,other_stone_fruits,10.76
120,41,Lao People's Democratic Republic,"China, mainland",2018,other_stone_fruits,981.08
120,41,Lao People's Democratic Republic,"China, mainland",2019,other_stone_fruits,38450.38
120,41,Lao People's Democratic Republic,"China, mainland",2020,other_stone_fruits,9664.79
120,41,Lao People's Democratic Republic,"China, mainland",2021,other_stone_fruits,12730.55
28,16,Myanmar,Bangladesh,2016,other_stone_fruits,1046.0
28,16,Myanmar,Bangladesh,2017,other_stone_fruits,4295.0
28,16,Myanmar,Bangladesh,2018,other_stone_fruits,3349.32
28,16,Myanmar,Bangladesh,2019,other_stone_fruits,4286.48
28,16,Myanmar,Bangladesh,2020,other_stone_fruits,275.1
28,16,Myanmar,Bangladesh,2021,other_stone_fruits,2135.55
28,16,Myanmar,Bangladesh,2022,other_stone_fruits,0.5
28,16,Myanmar,Bangladesh,2023,other_stone_fruits,476.0
28,255,Myanmar,Belgium,2020,other_stone_fruits,1.0
181,15,Zimbabwe,Belgium-Luxembourg,1986,other_stone_fruits,10.0
181,15,Zimbabwe,Belgium-Luxembourg,1987,other_stone_fruits,6.0
28,27,Myanmar,Bulgaria,2017,other_stone_fruits,56.0
120,79,Lao People's Democratic Republic,Germany,2017,other_stone_fruits,0.28
28,33,Myanmar,Canada,2019,other_stone_fruits,22.64
28,33,Myanmar,Canada,2020,other_stone_fruits,2.5
