o_code,d_code,o_name,d_name,year,item,weight
96,9,"China, Hong Kong SAR",Argentina,2003,ramie_raw_or_retted,7.0
16,79,Bangladesh,Germany,1998,ramie_raw_or_retted,1.0
21,7,Brazil,Angola,1991,ramie_raw_or_retted,1.0
21,7,Brazil,Angola,2005,ramie_raw_or_retted,1.0
21,7,Brazil,Angola,2007,ramie_raw_or_retted,90.0
41,9,"China, mainland",Argentina,2003,ramie_raw_or_retted,7.0
171,10,Philippines,Australia,1998,ramie_raw_or_retted,10.0
48,21,Costa Rica,Brazil,1992,ramie_raw_or_retted,4.0
214,10,"China, Taiwan Province of",Australia,1995,ramie_raw_or_retted,1.0
214,11,"China, Taiwan Province of",Austria,2003,ramie_raw_or_retted,18.0
41,10,"China, mainland",Australia,1990,ramie_raw_or_retted,22.0
41,10,"China, mainland",Australia,1997,ramie_raw_or_retted,1.0
171,21,Philippines,Brazil,1989,ramie_raw_or_retted,889.0
171,21,Philippines,Brazil,1991,ramie_raw_or_retted,650.0
236,44,Venezuela (Bolivarian Republic of),Colombia,1999,ramie_raw_or_retted,1.0
101,16,Indonesia,Bangladesh,2004,ramie_raw_or_retted,6.0
110,255,Japan,Belgium,2003,ramie_raw_or_retted,15.0
96,15,"China, Hong Kong SAR",Belgium-Luxembourg,1988,ramie_raw_or_retted,4.0
96,15,"China, Hong Kong SAR",Belgium-Luxembourg,1993,ramie_raw_or_retted,16.0
96,21,"China, Hong Kong SAR",Brazil,1991,ramie_raw_or_retted,41.0
96,21,"China, Hong Kong SAR",Brazil,1992,ramie_raw_or_retted,167.0
96,21,"China, Hong Kong SAR",Brazil,1993,ramie_raw_or_retted,964.0
96,21,"China, Hong Kong SAR",Brazil,1994,ramie_raw_or_retted,60.0
214,21,"China, Taiwan Province of",Brazil,1989,ramie_raw_or_retted,150.0
214,21,"China, Taiwan Province of",Brazil,1990,ramie_raw_or_retted,53.0
101,15,Indonesia,Belgium-Luxembourg,1992,ramie_raw_or_retted,2.0
89,48,Guatemala,Costa Rica,1990,ramie_raw_or_retted,3.0
41,13,"China, mainland",Bahrain,1994,ramie_raw_or_retted,20.0
41,16,"China, mainland",Bangladesh,1996,ramie_raw_or_retted,18.0
171,96,Philippines,"China, Hong Kong SAR",1986,ramie_raw_or_retted,22.0
171,96,Philippines,"China, Hong Kong SAR",1987,ramie_raw_or_retted,88.0
171,96,Philippines,"China, Hong Kong SAR",1995,ramie_raw_or_retted,24.0
171,96,Philippines,"China, Hong Kong SAR",1998,ramie_raw_or_retted,7.0
41,255,"China, mainland",Belgium,2000,ramie_raw_or_retted,3.0
41,15,"China, mainland",Belgium-Luxembourg,1987,ramie_raw_or_retted,15.0
41,15,"China, mainland",Belgium-Luxembourg,1991,ramie_raw_or_retted,94.0
41,15,"China, mainland",Belgium-Luxembourg,1992,ramie_raw_or_retted,62.0
41,15,"China, mainland",Belgium-Luxembourg,1993,ramie_raw_or_retted,64.0
41,15,"China, mainland",Belgium-Luxembourg,1994,ramie_raw_or_retted,139.0
41,15,"China, mainland",Belgium-Luxembourg,1995,ramie_raw_or_retted,41.0
21,15,Brazil,Belgium-Luxembourg,1986,ramie_raw_or_retted,24.0
21,15,Brazil,Belgium-Luxembourg,1987,ramie_raw_or_retted,30.0
21,15,Brazil,Belgium-Luxembourg,1988,ramie_raw_or_retted,20.0
21,15,Brazil,Belgium-Luxembourg,1990,ramie_raw_or_retted,540.0
171,41,Philippines,"China, mainland",1993,ramie_raw_or_retted,88.0
171,41,Philippines,"China, mainland",1995,ramie_raw_or_retted,89.0
41,21,"China, mainland",Brazil,1989,ramie_raw_or_retted,50.0
41,21,"China, mainland",Brazil,1990,ramie_raw_or_retted,30.0
41,21,"China, mainland",Brazil,1991,ramie_raw_or_retted,430.0
41,21,"China, mainland",Brazil,1992,ramie_raw_or_retted,1171.0
41,21,"China, mainland",Brazil,1993,ramie_raw_or_retted,1036.0
41,21,"China, mainland",Brazil,1994,ramie_raw_or_retted,373.0
41,21,"China, mainland",Brazil,1995,ramie_raw_or_retted,34.0
41,21,"China, mainland",Brazil,1996,ramie_raw_or_retted,110.0
41,21,"China, mainland",Brazil,1997,ramie_raw_or_retted,177.0
41,21,"China, mainland",Brazil,1998,ramie_raw_or_retted,188.0
41,21,"China, mainland",Brazil,1999,ramie_raw_or_retted,238.0
41,21,"China, mainland",Brazil,2000,ramie_raw_or_retted,68.0
41,21,"China, mainland",Brazil,2001,ramie_raw_or_retted,33.0
41,21,"China, mainland",Brazil,2002,ramie_raw_or_retted,78.0
41,21,"China, mainland",Brazil,2005,ramie_raw_or_retted,11.0
41,21,"China, mainland",Brazil,2006,ramie_raw_or_retted,33.0
101,96,Indonesia,"China, Hong Kong SAR",1995,ramie_raw_or_retted,7.0
101,96,Indonesia,"China, Hong Kong SAR",2004,ramie_raw_or_retted,128.0
101,96,Indonesia,"China, Hong Kong SAR",2006,ramie_raw_or_retted,19.0
117,96,Republic of Korea,"China, Hong Kong SAR",1989,ramie_raw_or_retted,15.0
117,96,Republic of Korea,"China, Hong Kong SAR",1990,ramie_raw_or_retted,2.0
117,96,Republic of Korea,"China, Hong Kong SAR",1991,ramie_raw_or_retted,7.0
96,128,"China, Hong Kong SAR","China, Macao SAR",1986,ramie_raw_or_retted,88.0
96,128,"China, Hong Kong SAR","China, Macao SAR",1987,ramie_raw_or_retted,80.0
96,128,"China, Hong Kong SAR","China, Macao SAR",1996,ramie_raw_or_retted,4.0
96,128,"China, Hong Kong SAR","China, Macao SAR",1997,ramie_raw_or_retted,2.0
110,96,Japan,"China, Hong Kong SAR",1986,ramie_raw_or_retted,4.0
214,96,"China, Taiwan Province of","China, Hong Kong SAR",1987,ramie_raw_or_retted,16.0
214,96,"China, Taiwan Province of","China, Hong Kong SAR",1989,ramie_raw_or_retted,354.0
