o_code,d_code,o_name,d_name,year,item,weight
183,3,Romania,Albania,1996,pig_butcher_fat,17.0
183,1,Romania,Armenia,1996,pig_butcher_fat,99.0
183,11,Romania,Austria,1990,pig_butcher_fat,146.0
183,11,Romania,Austria,1991,pig_butcher_fat,342.0
183,11,Romania,Austria,1992,pig_butcher_fat,282.0
183,11,Romania,Austria,1993,pig_butcher_fat,138.0
183,11,Romania,Austria,1994,pig_butcher_fat,36.0
226,250,Uganda,Democratic Republic of the Congo,2020,pig_butcher_fat,7.92
226,250,Uganda,Democratic Republic of the Congo,2021,pig_butcher_fat,0.6
20,147,Botswana,Namibia,2014,pig_butcher_fat,0.04
20,147,Botswana,Namibia,2015,pig_butcher_fat,0.02
20,147,Botswana,Namibia,2016,pig_butcher_fat,0.03
20,147,Botswana,Namibia,2017,pig_butcher_fat,0.1
183,57,Romania,Belarus,1995,pig_butcher_fat,18.0
183,57,Romania,Belarus,1996,pig_butcher_fat,251.0
238,59,Ethiopia,Egypt,2010,pig_butcher_fat,21.0
183,15,Romania,Belgium-Luxembourg,1992,pig_butcher_fat,5.0
20,202,Botswana,South Africa,2011,pig_butcher_fat,1.0
183,27,Romania,Bulgaria,1992,pig_butcher_fat,30.0
183,27,Romania,Bulgaria,1993,pig_butcher_fat,61.0
183,27,Romania,Bulgaria,1994,pig_butcher_fat,127.0
183,27,Romania,Bulgaria,1995,pig_butcher_fat,157.0
183,27,Romania,Bulgaria,1996,pig_butcher_fat,318.0
183,27,Romania,Bulgaria,1998,pig_butcher_fat,20.0
183,98,Romania,Croatia,1992,pig_butcher_fat,92.0
183,98,Romania,Croatia,1993,pig_butcher_fat,37.0
183,50,Romania,Cyprus,1992,pig_butcher_fat,20.0
226,277,Uganda,South Sudan,2017,pig_butcher_fat,0.1
226,277,Uganda,South Sudan,2020,pig_butcher_fat,1.0
226,277,Uganda,South Sudan,2021,pig_butcher_fat,19.8
183,51,Romania,Czechoslovakia,1992,pig_butcher_fat,167.0
183,68,Romania,France,1992,pig_butcher_fat,28.0
114,206,Kenya,Sudan (former),2006,pig_butcher_fat,17.0
114,206,Kenya,Sudan (former),2007,pig_butcher_fat,11.0
114,206,Kenya,Sudan (former),2008,pig_butcher_fat,12.0
114,206,Kenya,Sudan (former),2009,pig_butcher_fat,5.0
183,79,Romania,Germany,1991,pig_butcher_fat,108.0
183,79,Romania,Germany,1992,pig_butcher_fat,139.0
114,226,Kenya,Uganda,2008,pig_butcher_fat,23.0
183,84,Romania,Greece,1991,pig_butcher_fat,16.0
183,106,Romania,Italy,1991,pig_butcher_fat,69.0
183,106,Romania,Italy,1992,pig_butcher_fat,30.0
183,106,Romania,Italy,1996,pig_butcher_fat,232.0
183,154,Romania,North Macedonia,1992,pig_butcher_fat,16.0
183,185,Romania,Russian Federation,1993,pig_butcher_fat,678.0
183,185,Romania,Russian Federation,1994,pig_butcher_fat,201.0
183,185,Romania,Russian Federation,1995,pig_butcher_fat,448.0
183,185,Romania,Russian Federation,1996,pig_butcher_fat,2064.0
183,185,Romania,Russian Federation,1998,pig_butcher_fat,114.0
183,185,Romania,Russian Federation,1999,pig_butcher_fat,445.0
183,186,Romania,Serbia and Montenegro,1996,pig_butcher_fat,88.0
183,198,Romania,Slovenia,1992,pig_butcher_fat,211.0
183,198,Romania,Slovenia,1994,pig_butcher_fat,2.0
183,223,Romania,Türkiye,1992,pig_butcher_fat,8.0
183,223,Romania,Türkiye,1993,pig_butcher_fat,20.0
183,223,Romania,Türkiye,1994,pig_butcher_fat,19.0
183,230,Romania,Ukraine,1994,pig_butcher_fat,239.0
183,230,Romania,Ukraine,1995,pig_butcher_fat,39.0
183,248,Romania,Yugoslav SFR,1991,pig_butcher_fat,158.0
