o_code,d_code,o_name,d_name,year,item,weight
23,89,Belize,Guatemala,1986,other_raw_skins_of_other_animals_fresh,33.0
130,68,Malawi,France,1987,other_raw_skins_of_other_animals_fresh,2.0
130,68,Malawi,France,1988,other_raw_skins_of_other_animals_fresh,3.0
130,68,Malawi,France,1989,other_raw_skins_of_other_animals_fresh,2.0
130,106,Malawi,Italy,1986,other_raw_skins_of_other_animals_fresh,2.0
130,106,Malawi,Italy,1988,other_raw_skins_of_other_animals_fresh,3.0
130,106,Malawi,Italy,1992,other_raw_skins_of_other_animals_fresh,2.0
130,211,Malawi,Switzerland,1986,other_raw_skins_of_other_animals_fresh,2.0
130,229,Malawi,United Kingdom of Great Britain and Northern Ireland,1988,other_raw_skins_of_other_animals_fresh,18.0
130,181,Malawi,Zimbabwe,1986,other_raw_skins_of_other_animals_fresh,72.0
