id,smirks,sources
EVODEX.1-E1026,[#8:3]-[#6:4](-[#8:5]-[H])(-[H:45])-[#6@:6]>>[#8:3]-[#6@@:4](-[#8:5]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])(-[H:45])-[#6@:6],"EVODEX.1-P3232,EVODEX.1-P3310,EVODEX.1-P3313,EVODEX.1-P3346,EVODEX.1-P3402"
EVODEX.1-E1027,[#6:34]-[#6@@:35](-[#8:36])(-[H:62])-[#6@:37]-[#6:38]-[#8:39]-[H]>>[#15](=[#8])(-[#8]-[H])(-[#8]-[H])-[#8:39]-[#6:38]-[#6@:37]-[#6@:35](-[#8:36])(-[H:62])-[#6:34],"EVODEX.1-P3253,EVODEX.1-P3279,EVODEX.1-P3331,EVODEX.1-P3337,EVODEX.1-P3340"
EVODEX.1-E1031,[#7:27](-[#6@:19])(-[#6](=[#8])-[#6@]1(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#7]-1-[H])-[H:62]>>[#7:27](-[#6@:19])(-[H:62])-[H],"EVODEX.1-P4611,EVODEX.1-P4616,EVODEX.1-P4800"
EVODEX.1-E1032,[#8]=[#6](-[#8]-[H])-[#6]1(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#7]-1-[#6:10](=[#8:11])-[#6:12]>>[#8](-[#6:10](=[#8:11])-[#6:12])-[H],"EVODEX.1-P4896,EVODEX.1-P5200,EVODEX.1-P5544"
EVODEX.1-E1037,[#8:2]=[#6:3](-[#7](-[#6](-[#6](-[#6]1:[#6](-[H]):[#7]:[#6](-[H]):[#7]:1-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])-[H])-[#6:15]>>[#8](-[#6:3](=[#8:2])-[#6:15])-[H],"EVODEX.1-P4786,EVODEX.1-P4794,EVODEX.1-P5518"
EVODEX.1-E1042,[#6:14](-[#6@:3])(=[#8:15])-[#8]-[H]>>[#6:14](-[#6@:3])(=[#8:15])-[#7](-[#8]-[H])-[H],"EVODEX.1-P5617,EVODEX.1-P5622,EVODEX.1-P5631,EVODEX.1-P5659,EVODEX.1-P6896"
EVODEX.1-E1043,[#6:7]-[#8:8]-[H]>>[#6:7]-[#8:8]-[#16](=[#8])(=[#8])-[#8]-[H],"EVODEX.1-P3732,EVODEX.1-P3735,EVODEX.1-P3737,EVODEX.1-P3740,EVODEX.1-P3752"
EVODEX.1-E1044,[#7:1](-[#6:2])(-[H:70])-[H]>>[#7:1](-[#6:2])(-[#16](=[#8])(=[#8])-[#8]-[H])-[H:70],"EVODEX.1-P3758,EVODEX.1-P3762,EVODEX.1-P3763,EVODEX.1-P3764,EVODEX.1-P3767"
EVODEX.1-E1048,[#6:26]-[#6@:28](-[#7:29]-[#6:30]-[#6@:32](-[#6:33]-[#16:34]-[H])(-[#7:35])-[H:127])(-[#6:56])-[H:144]>>[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#16:34]-[#6:33]-[#6@@:32](-[#6:30]-[#7:29]-[#6@@:28](-[#6:26])(-[#6:56])-[H:144])(-[#7:35])-[H:127])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])(-[H])-[H],"EVODEX.1-P2722,EVODEX.1-P2727,EVODEX.1-P2729,EVODEX.1-P2731,EVODEX.1-P2741"
EVODEX.1-E1049,[#6:32]-[#6@:34](-[#7:35]-[#6:36]-[#6@@:38](-[#7:39]-[#6:40]-[#6@:42](-[#6:43]-[#16:44]-[H])(-[#7:45])-[H:138])(-[#6:62])-[H:147])(-[#6:65])-[H:159]>>[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])=[#6](-[#6](-[#16:44]-[#6:43]-[#6@@:42](-[#6:40]-[#7:39]-[#6@:38](-[#6:36]-[#7:35]-[#6@@:34](-[#6:32])(-[#6:65])-[H:159])(-[#6:62])-[H:147])(-[#7:45])-[H:138])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])(-[H])-[H],"EVODEX.1-P2752,EVODEX.1-P2753,EVODEX.1-P2754,EVODEX.1-P2755,EVODEX.1-P2756"
EVODEX.1-E1061,[#6:7]-[#6@:8](-[#8:9]-[H])(-[#6]#[#7])-[H:13]>>[#6:7]-[#6:8](=[#8:9])-[H:13],"EVODEX.1-P6216,EVODEX.1-P6343,EVODEX.1-P6344,EVODEX.1-P6345,EVODEX.1-P6347"
EVODEX.1-E1062,[#6:5]-[#6@:6](-[#8:7]-[H])(-[#6]#[#7])-[#6:10]>>[#6:5]-[#6:6](=[#8:7])-[#6:10],"EVODEX.1-P6217,EVODEX.1-P6223,EVODEX.1-P6337,EVODEX.1-P6349,EVODEX.1-P6351"
EVODEX.1-E1063,[#6:9]-[#6:10](=[#8:11])-[H:12]>>[#6](#[#7])-[#6@:10](-[#6:9])(-[#8:11]-[H])-[H:12],"EVODEX.1-P6212,EVODEX.1-P6225,EVODEX.1-P6228,EVODEX.1-P6231,EVODEX.1-P6236"
EVODEX.1-E1064,[#6:7]-[#6:8](=[#8:9])-[#6:10]>>[#6](#[#7])-[#6@:8](-[#6:7])(-[#8:9]-[H])-[#6:10],"EVODEX.1-P6219,EVODEX.1-P6221,EVODEX.1-P6229,EVODEX.1-P6237,EVODEX.1-P6350"
EVODEX.1-E1068,[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[#6@@](-[#8]-[H])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#16]-[#6:49](=[#8:50])-[#6@:51])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])(-[H])-[H]>>[#6:49](=[#8:50])(-[#6@:51])-[#8]-[H],"EVODEX.1-P1584,EVODEX.1-P1585,EVODEX.1-P3800,EVODEX.1-P3844,EVODEX.1-P4165"
EVODEX.1-E107,[#7:1](-[#6@@:2](-[#6:3](-[#6:4])(-[H:14])-[H])(-[#6:8])-[H:17])(-[H:18])-[H:19]>>[#7:1](-[#6:3](-[#6:2](-[#6:8])(-[H:17])-[H])(-[#6:4])-[H:14])(-[H:18])-[H:19],"EVODEX.1-P6593,EVODEX.1-P6594,EVODEX.1-P6595,EVODEX.1-P6596"
EVODEX.1-E1073,[#7:9](-[#6:10])(-[H:26])-[H]>>[#7](-[#6](=[#8])-[#7:9](-[#6:10])-[H:26])(-[H])-[H],"EVODEX.1-P1342,EVODEX.1-P1353,EVODEX.1-P1356"
EVODEX.1-E1074,[#7](-[#6](=[#8])-[#7:4](-[#6:5])-[H:16])(-[H])-[H]>>[#7:4](-[#6:5])(-[H:16])-[H],"EVODEX.1-P1349,EVODEX.1-P5699,EVODEX.1-P5723,EVODEX.1-P5786"
EVODEX.1-E1080,[#6:190]-[#7:191](-[H:454])-[H]>>[#6:190]-[#7:191](-[#6](=[#7]-[H])-[#7](-[H])-[H])-[H:454],"EVODEX.1-P1362,EVODEX.1-P1364,EVODEX.1-P1366,EVODEX.1-P5269"
EVODEX.1-E1081,[#7](=[#6](-[#7](-[H])-[H])-[#7:4](-[#6:5])-[H:27])-[H]>>[#7:4](-[#6:5])(-[H:27])-[H],"EVODEX.1-P5050,EVODEX.1-P5121,EVODEX.1-P5187,EVODEX.1-P5219,EVODEX.1-P5874"
EVODEX.1-E1082,[#7](-[#6@@](-[#6](-[#6](-[#16:9]-[#6:10])(-[H])-[H])(-[H])-[H])(-[#6](=[#8])-[#8]-[H])-[H])(-[H])-[H]>>[#16:9](-[#6:10])-[H],"EVODEX.1-P2630,EVODEX.1-P2634,EVODEX.1-P2635,EVODEX.1-P2643,EVODEX.1-P2649"
EVODEX.1-E1086,[#8:12](-[#6](-[#6](-[#8]-[H])(-[#6](-[#8]-[H])(-[H])-[H])-[H])(-[H])-[H])-[H:40]>>[#8:12](-[H:40])-[H],"EVODEX.1-P3854,EVODEX.1-P3906,EVODEX.1-P3959,EVODEX.1-P4021"
EVODEX.1-E1094,[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[#6@@](-[#8]-[H])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#16]-[#6:49](=[#8:50])-[#6:51])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])(-[H])-[H]>>[#6:49](=[#8:50])(-[#6:51])-[#7](-[#6](-[#6](=[#8])-[#8]-[H])(-[H])-[H])-[H],"EVODEX.1-P1460,EVODEX.1-P1461,EVODEX.1-P1644,EVODEX.1-P1645,EVODEX.1-P1840"
EVODEX.1-E1102,[#6:6]=[#6:7]-[#6:8](=[#8:9])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:6]=[#6:7]-[#6:8](=[#8:9])-[#7](-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#6](=[#8])-[#8]-[H])-[H],"EVODEX.1-P1535,EVODEX.1-P1540,EVODEX.1-P1544,EVODEX.1-P1552,EVODEX.1-P1555"
EVODEX.1-E1105,[#6:6]=[#6:7]-[#6:8](=[#8:9])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:6]=[#6:7]-[#6:8](=[#8:9])-[#7](-[#6]1:[#6](-[#8]-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#6](=[#8])-[#8]-[H])-[H],"EVODEX.1-P1534,EVODEX.1-P1541,EVODEX.1-P1543,EVODEX.1-P1549,EVODEX.1-P1554"
EVODEX.1-E1107,[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[#6@@](-[#8]-[H])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#16]-[#6:116](=[#8:117])-[#6:118])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])(-[H])-[H]>>[#6:116](=[#8:117])(-[#6:118])-[#8]-[#6](-[#6@](-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])(-[H])-[H])(-[#8]-[H])-[H])(-[H])-[H],"EVODEX.1-P1559,EVODEX.1-P1563,EVODEX.1-P1565,EVODEX.1-P1650,EVODEX.1-P1651"
EVODEX.1-E1109,[#6:85]-[#8:86]-[H]>>[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](=[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](=[#8])-[#8:86]-[#6:85])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])(-[H])-[H],"EVODEX.1-P1922,EVODEX.1-P1926,EVODEX.1-P1929,EVODEX.1-P1933,EVODEX.1-P1939"
EVODEX.1-E1116,[#15:2]-[#8:3]-[H]>>[#15:2]-[#8:3]-[#15](-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#6](-[H]):[#6](=[#8]):[#7](-[H]):[#6]:2=[#8])(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[H])-[H])(-[H])-[H])(=[#8])-[#8]-[H],"EVODEX.1-P1581,EVODEX.1-P3694"
EVODEX.1-E1118,[#6](-[#6]1(-[#6](-[H])(-[H])-[H])-[#16]-[#6@]2(-[H])-[#6](-[#7](-[#6:8](=[#8:9])-[#6:10])-[H])(-[H])-[#6](=[#8])-[#7]-2-[#6@]-1(-[#6](=[#8])-[#8]-[H])-[H])(-[H])(-[H])-[H]>>[#6:8](=[#8:9])(-[#6:10])-[#8]-[H],"EVODEX.1-P4055,EVODEX.1-P4064,EVODEX.1-P5444,EVODEX.1-P5448,EVODEX.1-P5468"
EVODEX.1-E1121,[#6:30]-[#6:31](=[#8:32])-[#16]-[#6](-[#6](-[#7](-[#6](-[#6](-[H])(-[H])-[H])=[#8])-[H])(-[H])-[H])(-[H])-[H]>>[#6](-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[#7](-[#6@@]2(-[H])-[#6@@](-[#7](-[H])-[H])(-[H])-[#6@](-[#6](-[H])(-[H])-[H])(-[#7](-[#6](=[#8])-[#7](-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[H])-[#6@@](-[#6](-[H])(-[H])-[H])(-[#8]-[H])-[#6@@]-2(-[#8]-[H])-[#6](-[#8]-[#6:31](-[#6:30])=[#8:32])(-[H])-[H])-[H]):[#6]:1-[H])(-[H])(-[H])-[H],"EVODEX.1-P1606,EVODEX.1-P1608,EVODEX.1-P1611,EVODEX.1-P1613,EVODEX.1-P1616"
EVODEX.1-E1123,[#6:1]-[#6:2](=[#8:3])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:1]-[#6:2](=[#8:3])-[#8]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H],"EVODEX.1-P1870,EVODEX.1-P1920,EVODEX.1-P1946,EVODEX.1-P2001,EVODEX.1-P2022"
EVODEX.1-E1125,[#6:7]-[#6:8](=[#8:9])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:7]-[#6:8](=[#8:9])-[#8]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H],"EVODEX.1-P1868,EVODEX.1-P1879,EVODEX.1-P1968,EVODEX.1-P2037,EVODEX.1-P2039"
EVODEX.1-E1127,[#6:17]-[#6:18](=[#8:19])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:17]-[#6:18](=[#8:19])-[#8]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H])(-[H])-[H],"EVODEX.1-P1865,EVODEX.1-P1869,EVODEX.1-P1889,EVODEX.1-P2043,EVODEX.1-P2053"
EVODEX.1-E1128,[#6:5]-[#6:6](=[#8:7])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[H])(-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[#6@@]1(-[H])-[#8]-[#6@](-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)(-[H])-[#6@@](-[#8]-[H])(-[H])-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])-[H])(-[H])-[H])(-[H])-[H])-[H])(-[H])-[H])(-[H])-[H]>>[#6:5]-[#6:6](=[#8:7])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H],"EVODEX.1-P1624,EVODEX.1-P1628,EVODEX.1-P1633,EVODEX.1-P1636,EVODEX.1-P1642"
